UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks
1dc5948c-eec0-457d-add6-81aae987e7f8,1.0,OP,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,0,,,,0.0,7,0,0,43,67,3,3,3,2,110,111,http://fluidaccountants.co.uk/essen/pg/pge/Project/,0
13cbe515-cf01-4398-ad9a-1be967c7f578,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0,,,,0.0,1,0,0,0,100,1,1,1,1,1,1,http://y80yyxccn.df.r.appspot.com/linkedrecruiter.html,0
a5b0d619-f73b-434f-9462-a7bb858ae3fe,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,404 Not Found,0,,,,0.0,1,0,0,0,0,1,1,1,1,0,0,http://a20.4bf.myftpupload.com/paypal/paypal/39cc3c663a74e178b4c3ef1326c285f2Y2FjYmM1MjNmMTliY2E4ZTY4NWJmYmU2MmIzNDBkYWM=,0
b22271fb-8056-4bbb-ad2f-a5866425ce82,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/161712ff8bd2fcb/,0
0ccc4245-6fa7-44aa-a3ca-3549a1dc3b8b,1.0,OP,5.0,1.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,0.0,30.0,23.0,7.0,Welcome,0,,,,8.0,12,0,0,33,67,4,4,3,2,142,481,http://varzil.com/wellsfargo.com/WellsFargo/iops/,0
80a57d21-d679-4565-b41c-c97fbe266d85,1.0,OP,9.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,6.0,0.0,73.0,46.0,27.0,Zimbra Web Client Sign In,0,,,,7.0,3,0,0,100,0,1,1,1,1,17,71,https://finseeksin.com/pew/zim/index.html,2
c0270406-5a33-4ca9-af89-1217095cd8d6,1.0,OP,104.0,4.0,0.0,31.0,19.0,14.0,5.0,0.0,0.0,0.0,293.0,76.0,217.0,PÃ¡gina no encontrada | SIMSA,0,,,,17.0,48,0,0,100,67,3,3,4,2,1002,1936,https://gruposimsa.mx/Bebo/UserAll/a61426/Sign-In/index.php?country_x=&locale_x=us_,5
4075b38c-b2aa-439f-bc7d-07d44e984362,1.0,OP,7.0,2.0,0.0,2.0,10.0,6.0,4.0,1.0,3.0,0.0,78.0,69.0,9.0,DHL EXPRESS,0,,,,25.0,11,0,0,0,0,2,2,2,1,274,346,http://custombusinessresults.com/jjdj/AEJ3dI/,2
6a9c0d33-69d1-4015-b7e8-3e235f83d0b7,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b26e156-889b-4757-95ac-263a26febf4a,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,100,0,1,1,1,1,3,7,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/63e1cdcdc423bfb/?cmd=_update&dispatch=63e1cdcdc423bfb87&locale=_,0
b82cd146-9dbe-4416-8e6c-eb87af315247,1.0,OP,104.0,4.0,0.0,31.0,19.0,14.0,5.0,0.0,0.0,0.0,293.0,76.0,217.0,PÃ¡gina no encontrada | SIMSA,0,,,,17.0,48,0,0,100,67,3,3,4,2,1002,1936,https://gruposimsa.mx/Bebo/UserAll/5d847f/Sign-In/index.php?country_x=&locale_x=us_,5
a669dc40-a3ef-4d22-ad01-daf89af4a31f,1.0,OP,55.0,0.0,0.0,3.0,6.0,6.0,0.0,3.0,3.0,0.0,101.0,51.0,50.0,Microsoft Office,0,,,,48.0,11,0,0,100,100,1,1,1,1,651,930,https://onedriv.netlify.app/,0
31b5e033-73fa-4625-92f5-bf209b08209d,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,403 Forbidden,0,,,,0.0,1,0,0,100,0,1,1,1,1,0,0,https://www.plm.org.hk/blog/wp-content/plugins/magic-fields/images/wp-include/NLinkedln_grabber_u/Linkedln-login-haddler/linkedlnnew.php?elfoo=%7B%7Bemail%7D%7D,0
d36584c7-5c83-4892-a9b8-1bb53559f661,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0,,,,4.0,13,0,0,100,80,5,5,5,3,416,497,https://gamingdominion.com/remittance/payment/NOTEPURE/uh/No_cap/FBG/,0
83c7e9cd-dd18-4a64-82b0-e6b55234ec5d,1.0,OP,31.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,59.0,39.0,20.0,Adobe PDF,1,0.0,0.0,1.0,45.0,8,0,0,88,100,2,2,3,1,230,801,http://menon.org.gr/test/,0
aad19a69-6674-4c02-8ab5-090b288d5781,1.0,OP,38.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,66.0,33.0,33.0,Sign in to your Microsoft account,1,0.0,1.0,0.0,0.0,6,0,0,0,0,1,1,1,1,388,387,http://sr.splitesports.com/,0
c579cbad-8b16-4b9e-a1be-7f7fa3a268b4,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f78df814-0359-44ff-891c-40e8e2ccb463,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfd98c5b-cf73-4ab3-bcb5-06b0f2dbec2c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2d691d3-398c-458a-9cd6-1a2e69e6ca33,1.0,OP,50.0,2.0,1.0,7.0,26.0,13.0,13.0,1.0,8.0,0.0,163.0,106.0,57.0,Identifiez-vous avec votre compte Orange,2,0.0,1.0,0.0,73.0,35,0,0,100,88,7,8,8,3,793,2277,https://weblums.weebly.com/,1
f5bfe87b-aca2-4c08-b83b-314e9a9f97ff,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,13,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/bd7ce05ae94042c/,0
39d71cc6-27f0-47ee-979b-0c17528db244,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,13.0,15,0,0,0,0,1,1,1,1,953,1952,http://secureupdate.appleld.com.duilawyeryork.com/ap/1973e71335b4025/,0
c14a019b-6873-4818-8a91-1c94651f8367,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42f7142-0ce0-4cf4-bb55-f0e081297c3f,1.0,OP,42.0,2.0,1.0,45.0,14.0,9.0,5.0,2.0,2.0,0.0,267.0,79.0,188.0,Page not found - RSU Tangsel,0,,,,25.0,25,0,0,100,80,4,5,5,2,801,2221,https://rsu.tangerangselatankota.go.id/wp-content/cache/tmp/ecfad7796be9d51/login.php?,3
bf27526c-f8dd-401e-b5e2-398b2f13df83,1.0,OP,6.0,5.0,0.0,4.0,4.0,1.0,3.0,1.0,5.0,0.0,30.0,30.0,0.0,Sign In Error,0,,,,19.0,8,0,0,0,0,1,1,1,1,142,141,http://drkanwaljitsingh.co.in/chase/chase/home/,0
e5fae46e-ffa2-481d-ac7f-03b34f833cff,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/77ab0efd7b71a8e/,0
d02affe7-52a5-4245-839c-2459d8e081d0,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,14,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/3741bd1835208e9?cmd=_update&dispatch=3741bd1835208e95b&locale=_us,0
2c280a6d-1f52-4f75-9fab-3a06d416c73c,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0,403 Forbidden,0,,,,0.0,1,0,0,100,0,1,1,1,1,1,3,https://chika-1110.xsrv.jp//web/o77v.html,0
49a417ab-afbc-4e74-a2a3-3b2d2ac8a043,1.0,OP,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0,,,,0.0,3,0,0,100,0,2,2,3,1,51,82,https://cocuva.com/onedrive/docusign/verification,0
1b5c89d0-b68a-4c4e-8ec4-844572956d18,1.0,OP,2.0,3.0,0.0,0.0,9.0,1.0,8.0,1.0,3.0,0.0,96.0,95.0,1.0,"Manufacturers, Suppliers, Exporters & Importers from the world's largest online B2B marketplace-Alibaba.com",0,,,,2.0,5,0,0,0,0,1,1,1,1,203,202,http://sof.edu.vn/admin/js/gji/lock/,0
d36adacf-1dc1-4da9-8dbc-d60ec280ca53,1.0,OP,44.0,3.0,0.0,37.0,30.0,23.0,7.0,2.0,18.0,0.0,261.0,128.0,133.0,Login - Anmelden bei eBay Kleinanzeigen,1,0.0,0.0,0.0,103.0,24,0,0,42,67,9,9,10,5,815,2319,http://w7home.cn/wp-content/plugins/apikey/login.php,34
196a824d-2c7e-4d89-9b42-779798ba1e45,1.0,OP,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,26.0,5.0,PayPal ,0,,,,1.0,4,0,0,0,0,1,1,1,1,7,8,http://oasisecohotel.cl/Reservas-Oasis/theme/default/images/css/img/,0
fe10e17b-6413-4921-8ca3-c7d4378e8301,1.0,OP,1.0,71.0,0.0,57.0,7.0,0.0,7.0,1.0,5.0,0.0,467.0,423.0,44.0,(ì£¼)ê±¸ë¦¬ë²„,0,,,,34.0,74,0,0,0,0,1,1,1,1,1344,1435,http://4666.co.kr/webpage/,1
cd06f4a2-6da0-4a28-8b3a-544dbf0eca92,1.0,OP,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0,,,,0.0,3,0,0,0,0,2,2,3,2,52,82,http://facebook.com.skyup.in/,1
9f9315e8-f229-43c5-a013-9e0d02f2c77d,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,1,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,0,http://secure.informations.ninjamarketingman.com/view/,0
af38798b-6b30-4a34-ba93-6d85ac5d1c83,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,1,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,1,1,1,0,http://servicemazoneorder.demoparlour.com/secure/resolve-account/a6a243fa58472abf7932/cc352b42004772d3a6752e65c99e8a9b/9e00798d5f5c563036c12b69e9659111/cgi/,0
052f3921-177c-4a09-871b-f9b16fe65816,1.0,OP,129.0,17.0,2.0,98.0,55.0,48.0,7.0,5.0,7.0,0.0,547.0,147.0,400.0,Log in | My Account | TELUS.com,0,,,,180.0,90,0,0,24,23,16,22,21,8,1196,2828,http://hinsorn.ac.th/obeclms/tel/,53
3a6dd704-5885-4087-b052-3dddcfa3e37e,1.0,OP,104.0,4.0,0.0,31.0,19.0,14.0,5.0,0.0,0.0,0.0,293.0,76.0,217.0,PÃ¡gina no encontrada | SIMSA,0,,,,17.0,48,0,0,100,67,3,3,4,2,1001,1936,https://gruposimsa.mx/Bebo/UserAll/2bd2ac/Sign-In/index.php?country_x=&locale_x=us_,5
2f9e2c95-6015-4c04-bab9-b73380890a0d,1.0,OP,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,0,,,,0.0,5,0,0,100,0,1,1,2,1,4727,9046,https://digidecorator.ir/.well-known/pki-validation/bancor/164db29f9e05f3125647e274332d68ad/,0
9efd5df9-1139-4619-b9ab-3cbbc77d2bf3,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0,,,,0.0,1,0,0,100,0,1,1,1,1,1,0,https://king-oreoo-85.com/login.microsoft/?hint=jdoe1@emailhost.c,0
b9f17483-055a-45dd-a2d0-0567a6bcf062,1.0,OP,32.0,0.0,0.0,5.0,5.0,4.0,1.0,1.0,3.0,0.0,78.0,54.0,24.0,Log in to your Î¡Ð°yÎ¡Ð°I account,1,0.0,1.0,0.0,12.0,9,0,0,100,0,1,1,1,1,208,213,https://speecial.com/wp-admin/js/widgets/custom/security_v14/signin?country.x=SE&locale.x=en_SE,0
b0a3689e-c22e-45b4-8037-81ddebfe6f30,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d26576dd-42bb-4f08-982e-2f6a1d5b29a3,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,100,0,1,1,1,1,3,7,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,0
4b4fc514-9876-4e56-9a48-00dacb424a61,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,16,0,0,100,0,1,1,1,1,3,7,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/e0834e98a136ce9?cmd=_update&dispatch=e0834e98a136ce936&locale=_US,0
1b29cc9d-4549-44b6-8c28-7582e4c42d7f,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be0df070-deba-4033-b19f-1e8e612c4e82,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,13.0,15,0,0,0,0,1,1,1,1,953,1952,http://secureupdate.appleld.com.duilawyeryork.com/ap/81f2c2c8e6a55ed/,0
d82a64e5-c158-4453-99a3-e2baa8986219,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8e6ca56-0a7e-4818-81c3-136f04245821,1.0,OP,7.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,29.0,18.0,11.0,Login into your microsoft account,0,,,,6.0,7,0,0,100,0,1,1,1,1,300,516,https://shamelessking.cn/upload_file/domainmail/Edited/microsoft/login.microsoft.com/2Auth/location/session-id/9588rTy9uyTrh489388399488A493004900349/2Fmail-Authentication/?index.php?microsoft-check-level=1&email=,0
cfc034d9-e0e2-43f2-b1ce-28af5681640e,1.0,OP,3.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,54.0,49.0,5.0,Gmail,0,,,,3.0,7,0,0,0,50,2,2,2,2,69,129,http://stilkom-jogi.com.mk/SupportNewSharePoint/gmail/,0
57abedf4-3286-40eb-ab5d-ee9c82452777,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00cf0eec-17be-48f5-87c0-697fdbea9494,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a13cb170-f366-4662-9dd9-5280c779b87b,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86e8fdea-9d5e-441b-805f-7d71934e1975,1.0,OP,3.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,84.0,84.0,0.0,E-mail settings Warning | Account verification Warning,0,,,,1.0,3,0,0,0,0,1,1,1,1,40,43,http://pixel.baltic-dragon.ru/yee/english%20newchn/newchn/,0
9e882fdc-2a72-4ad4-a192-62f3dce7d42e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83876705-4726-452e-b500-718b9888475c,1.0,OP,27.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0,0.0,126.0,32.0,94.0,WhatsApp Group Invite,1,0.0,0.0,1.0,0.0,6,0,0,100,100,3,3,2,2,134,333,https://grupwhatsaaps101.com/login.php,21
c619d365-98dc-43c8-9e2d-39b1bd4c6562,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b13b1f1c-033b-4570-b89b-2ff4c55edc77,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51c8de7a-272d-482a-9b5b-f03f2f4ba43c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd00d873-d015-48f9-b334-34e5e76fbba3,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815d61c8-2d34-4f87-a81b-600710bfca22,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d88ec01-6c29-4c37-91aa-22bc90b077d5,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b056d8-3d5a-472b-a3f9-ea5b01fdc56e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30e4f7a2-1cee-4cb6-91de-88bcf470ee1c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da99c92a-6714-4354-ab49-b15f4d01651f,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/90e6d6fdbbe30a9/?cmd=_update&dispatch=90e6d6fdbbe30a993&locale=_us,0
158c70c0-c71c-471e-a95e-947d8673f099,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,12.0,0.0,Banking with Citi | Citi.com,0,,,,0.0,4,0,0,0,0,1,1,1,1,1126,1126,http://pawtampcrzaaz.com/citi/citi/,0
9ab60f2d-d79a-4fe0-86a7-439f3589a083,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0,,,,4.0,13,0,0,31,80,5,5,5,3,251,497,http://terrehautedivorcelawyer.com/EPAY/NOTEPURE/NOTEPURE/uh/No_cap/FBG/,0
5ec98696-dd17-4638-b4e1-290e36b174e4,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bb5fff8-609b-4a6f-9257-0f1cfb2e1908,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32ca1e3b-c50f-4d60-be32-52dbfe6cd75c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28021d4-f08e-4c42-94f0-c36d492cb5a6,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b8827a4-aae2-4748-a937-de22cdbadbda,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19a72547-fbb6-4072-bf22-30d4fd658b47,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306fe680-55bf-4290-8e1a-c1107f6ead44,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86cc74b3-88ca-4fe2-b6b0-6f100f9d5a81,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e178565d-b628-4d9e-b9fd-9a917503e7c0,1.0,OP,129.0,17.0,2.0,98.0,55.0,48.0,7.0,5.0,7.0,0.0,547.0,147.0,400.0,Log in | My Account | TELUS.com,6,0.0,1.0,0.0,180.0,91,0,0,25,23,16,22,21,8,2615,2833,http://www.assicuriamoci.net/images/am/sp/,53
ea3ffe44-dec1-4bcc-8b08-cea5bc6f7972,1.0,OP,63.0,2.0,2.0,153.0,22.0,13.0,9.0,4.0,23.0,0.0,603.0,432.0,171.0,Cox Communications - Residential Home,4,0.0,1.0,0.0,100.0,52,0,0,73,20,9,15,11,5,381,742,http://art-sticker.fr/humby/librairies/manual/c57cd45234313ad91d9fb213f8cece5b/,114
742c0977-f1f1-4a12-8d3d-db8e81a79f02,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a88216d-ea43-43c4-9a53-d5155a9b297c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49a6562-ea16-420c-a82d-e152b0908c55,1.0,OP,37.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,64.0,33.0,31.0,Se connecter Ã  Outlook,0,,,,0.0,7,0,0,14,50,2,2,2,1,166,245,http://www.bliss-system20.com/Payment/office/,0
14b261cf-6fc4-48ac-912c-15034aaac074,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49fcf40-fca4-4448-8dc1-6ed456f49335,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5632cf6-246c-48e4-ac7e-cea4f1dd3207,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1,0.0,1.0,0.0,0.0,17,0,0,0,0,1,1,1,1,3,7,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/f888e55a2ed0b24/,0
e4c8a555-fb9c-4264-b107-314bbdc8938d,1.0,OP,41.0,8.0,3.0,13.0,61.0,44.0,17.0,1.0,12.0,0.0,196.0,122.0,74.0,Welcome to Facebook,2,0.0,2.0,0.0,221.0,54,0,0,0,13,12,14,9,4,1040,3547,http://zdjecianapiatke.eu/glosowanie/,11
bfb237ab-cebf-491a-8149-12792d20cbda,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c20408f-1137-462b-aaa3-18ddefd969d0,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da18509-dbbe-405f-ada5-b043f2388e56,1.0,OP,130.0,7.0,0.0,87.0,5.0,5.0,0.0,2.0,4.0,0.0,468.0,187.0,281.0,CartÃ£o de CrÃ©dito | Banco ItaÃº,0,,,,74.0,36,0,0,6,67,3,3,3,2,1147,2166,http://atualizacao-itaucard.linehosting.top/home/,7
116d53a9-e781-49c4-ba98-c4ad5197f48c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f89b73d2-a17d-4485-8f70-3abdabe65b15,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa79b22a-19a1-490e-995e-0f42481f6173,1.0,OP,53.0,11.0,0.0,78.0,11.0,7.0,4.0,2.0,6.0,1.0,345.0,64.0,281.0,RuneScape  Giveaway - RuneScape  Giveaway - RuneScape Forum,4,0.0,3.0,0.0,16.0,51,0,0,100,25,3,5,5,4,1381,2094,"https://services.runescape.com-un.ru/m=forum/forums.ws446,562,958,81453375,1136",45
2bd6bb92-685d-436a-9633-e6ab7f35708a,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa590370-5dc8-47fd-bd31-1ac8845ddfed,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09b4e590-b154-4e35-b113-6d292d9994c3,1.0,OP,5.0,0.0,0.0,1.0,27.0,22.0,5.0,0.0,0.0,0.0,79.0,71.0,8.0,Page not found â€“ House of Synergy,0,,,,52.0,42,0,0,100,67,3,3,3,2,738,1989,https://benztechsolutions.com/hos/1/run/com.php,0
dbb014a7-c24c-4fe3-9d3a-3416fa482d90,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0,,,,0.0,1,0,0,100,100,1,1,1,1,1,1,https://sodium-ceremony-277916.dt.r.appspot.com/linkedrecruiter.html,0
5d71d1c0-a671-4d86-91ca-37bf8e37dadb,1.0,OP,6.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,88.0,81.0,7.0,Adobe Document Cloud,1,0.0,1.0,0.0,2.0,9,0,0,100,0,1,1,1,1,401,399,https://diabloiptvreseller.com/payment/,0
02a614a7-0217-4806-b4bf-6bac4d5196d6,1.0,OP,371.0,3.0,1.0,241.0,0.0,0.0,0.0,3.0,16.0,0.0,1216.0,472.0,744.0,Einloggen - Arcor.de,0,,,,0.0,65,0,0,0,0,1,1,1,1,793,1065,http://contigosobrevivire.org/components/com_k2/helpers/cw/arco.de/,115
5c3c7c95-ed1a-492b-95a1-d927fcba61b6,1.0,OP,21.0,5.0,0.0,1.0,3.0,0.0,3.0,1.0,10.0,0.0,64.0,38.0,26.0,Outlook,1,0.0,1.0,0.0,1.0,3,0,0,100,0,1,1,2,1,42,58,https://dourohoumu.co.jp/read/dir/ejaya/?email=,0
fd61f4fe-14a2-4560-8c7a-9c7607bb1d86,1.0,OP,16.0,2.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,63.0,28.0,35.0,Microsoft-SharePoint,0,,,,5.0,10,0,0,0,0,1,1,2,1,5997,6117,http://vectoranimado.com/wp-includes/Requests/default/,0
6351de30-2586-40c7-b003-da11e0f7abc1,1.0,OP,14.0,5.0,0.0,15.0,5.0,4.0,1.0,1.0,2.0,0.0,75.0,52.0,23.0,  Zaloguj siÄ™ do swojego konta - Poland ,1,0.0,1.0,0.0,8.0,10,0,0,0,50,2,2,2,1,97,283,http://shadetreetechnology.com/V4/validation/,0
f837a29c-4463-4f7e-8e88-27503f5e529b,1.0,OP,12.0,2.0,0.0,6.0,8.0,7.0,1.0,1.0,2.0,0.0,72.0,46.0,26.0,Office 365,0,,,,7.0,14,0,0,71,67,7,8,6,3,2269,2663,http://idiamante.com.br/new/office-2D1/,0
c866247a-38f4-4d83-acda-3048d2585e3c,1.0,OP,,,,,,,,,,,,,,,0,,,,0.0,5,0,0,100,0,1,1,2,1,4727,9046,https://digidecorator.ir/.well-known/pki-validation/bancor/d38737511f13ca8ce23e3f94941244fc/,0
67e683bd-764c-4c9d-9292-91c537b0f5b1,1.0,OP,24.0,2.0,0.0,20.0,21.0,19.0,2.0,1.0,14.0,0.0,125.0,70.0,55.0,Sign In | Made-in-China.com,3,0.0,0.0,0.0,23.0,34,0,0,3,57,7,7,6,4,206,412,http://www.monicasu.com/css/user1/made-in-china.com/made-in-chin-new%20dd/,13
89484601-ce9c-427d-af07-772d3149fda7,1.0,OP,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,32.0,"(1) New File | Secure File Sharing, Storage and Collaboration",1,0.0,1.0,0.0,0.0,17,0,0,94,75,4,4,4,3,272,458,https://almagottlieb.com/Partners/box/,0
aca90cc4-54ba-4177-b71f-197bbcf645d3,1.0,OP,21.0,3.0,0.0,24.0,16.0,9.0,7.0,1.0,6.0,0.0,106.0,101.0,5.0,OurTime.com - The 50+ Single Network,1,0.0,0.0,0.0,61.0,22,0,0,86,73,11,11,11,4,326,1177,http://woodysportsbar.com/vtc/ourtimepge/v3/,8
