UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
63019676-d341-498f-aed3-52eb445e8a67,1.0,OP,8.0,0.0,0.0,88.0,40.0,4.0,5.0,5.0,2.0,164.0,497.0,5.0,http://www.mlmpreis.com/verizon.net/newdr/,1.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,,0.0
0a64eb09-8d32-4d15-a25c-8875a1e303c3,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad7cda77-44bc-4487-853c-02d851c22c28,1.0,OP,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,http://212.71.233.31/~carrinho/842195/identificacao.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0
652954c9-aafc-4767-93f3-642ba91c943b,1.0,OP,9.0,0.0,0.0,100.0,88.0,8.0,8.0,9.0,3.0,98.0,309.0,3.0,https://aeriformjapanesemacaque.htmlpasta.com/,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,3.0,1.0,4.0,0.0,21.0,21.0,0.0,OurTime.com - The 50+ Single Network,0.0
cac6b1e8-dd72-405d-863c-da56a1388535,1.0,OP,6.0,0.0,0.0,100.0,78.0,9.0,9.0,7.0,4.0,97.0,309.0,3.0,https://rb.gy/ajgrnt,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,3.0,1.0,4.0,0.0,21.0,21.0,0.0,OurTime.com - The 50+ Single Network,0.0
3a9259c4-f7e9-42d1-b9da-f2e45a5b2762,1.0,OP,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,http://boa.alert.account.tech4arabia.com/1/confirmed.html,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,0.0
f34cbc4d-d498-464e-b756-20d4aa782888,1.0,OP,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,http://boa.alert.account.tech4arabia.com/1/confirm.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,0.0
c7a28ce3-0212-496a-91d8-d5868628fe24,1.0,OP,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,http://boa.alert.account.tech4arabia.com/1/login.php,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,0.0
3ca68397-060a-44a1-875d-302be1add6d9,1.0,OP,35.0,0.0,0.0,83.0,70.0,10.0,12.0,10.0,5.0,1453.0,6109.0,1.0,http://u810264hbt.ha004.t.justns.ru/juip/2b77271d63597f44bf180caeac0d8fb0/,0.0,29.0,0.0,1.0,0.0,0.0,43.0,3.0,4.0,0.0,12.0,9.0,3.0,0.0,4.0,0.0,119.0,88.0,31.0,AccÃ¨s CR - CrÃ©dit Agricole,0.0
2f271c55-5e39-480b-8b58-e074f133b21c,1.0,OP,5.0,0.0,0.0,100.0,67.0,2.0,3.0,3.0,2.0,98.0,97.0,3.0,https://attmailupgradin.weebly.com/,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,0.0
ed2e6062-83ef-4bc4-bd6f-9cd9d957ecbd,1.0,OP,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,http://www.boa.alert.account.tech4arabia.com/1/login.php?cmd=login_submit&id=2f40b759e126140b3d451e3e230713ce2f40b759e126140b3d451e3e230713ce&session=2f40b759e126140b3d451e3e230713ce2f40b759e126140b3d451e3e230713ce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Contact Support,0.0
4866bab3-2835-472e-ac0a-8eb84984eeb6,1.0,OP,14.0,0.0,0.0,93.0,80.0,10.0,10.0,8.0,3.0,137.0,364.0,5.0,http://intesawebalert03.000webhostapp.com/,4.0,13.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,0.0
b0808627-e6be-4365-b776-8bdaa28995c6,1.0,OP,11.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,1074.0,1071.0,0.0,https://modusinovandi.com.br/wp-lastings/purchase/order.php?email=abacusnursery@outlook.com&data=02%7C01%7C%7C70cf1bba090545b1050d08d8342b27a1%7C84df9e7fe9f640afb435aaaaaaaaaaaa%7C1%7C0%7C637316707232810512&sdata=Ay09JZdhuyW1Wfbwv3vi4Wq3/r+QfrEKPoIsbxIehMc=&reserved=0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,3.0,1.0,2.0,0.0,45.0,33.0,12.0,Login form :: Excel Online,1.0
bf4ad223-2ded-4c70-a046-11f56d3ce07f,1.0,OP,8.0,0.0,0.0,88.0,67.0,6.0,6.0,6.0,4.0,70.0,258.0,8.0,http://b60xbxvsharedpoint.an.r.appspot.com/linkedrecruiter.html,4.0,5.0,8.0,4.0,6.0,4.0,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,1.0
f19f7703-d279-461f-b228-0361d93940a9,1.0,OP,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,1.0,51.0,82.0,0.0,https://thediywebguy.net/bda/Authentication/Authorization/Digitalprocessing/Prelogonprocessing/Logon/login.htm,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0
219993f0-d6e3-42ce-95b5-38c1b9b76485,1.0,OP,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,1.0,51.0,82.0,0.0,https://thediywebguy.net/bda/Authentication/Authorization/Digitalprocessing/Prelogonprocessing/Logon/ncode.php,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0
214fd224-7b24-4422-882c-c2ba2b39f316,1.0,OP,10.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,13.0,51.0,0.0,http://lhdn.serve-my-net.com/api/landing-page?page=5dd4b4d47a4cdf57abc76721&confirm=undefined,7.0,33.0,0.0,0.0,0.0,0.0,79.0,2.0,0.0,21.0,22.0,2.0,20.0,2.0,15.0,0.0,232.0,99.0,133.0,Bank of America | Online Banking | Sign In | Online ID,1.0
2a36ab53-fce0-48c5-9d71-225d3fd771bd,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,177.0,427.0,0.0,https://prosecur-orangetelephonie.web.app/,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,19.0,14.0,5.0,"
",1.0
d0eb438f-71df-4e89-b7b3-8b6982585e60,1.0,OP,27.0,0.0,0.0,67.0,0.0,2.0,3.0,4.0,2.0,86.0,199.0,0.0,https://mail.piercefalo.com/online/www/asb.co.nz/online.auth/,7.0,44.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,7.0,17.0,11.0,6.0,1.0,10.0,0.0,118.0,48.0,70.0,ASB Bank - Log in,1.0
36ebb14d-c419-497f-9dc2-a15ac462ce4b,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,0.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/54005b967c8bd79?cmd=_update&dispatch=54005b967c8bd7975&locale=_,0.0,13.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
8fba5144-f214-49f8-84fa-ac21347229c7,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/54005b967c8bd79/?cmd=_update&dispatch=54005b967c8bd7975&locale=_,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
b708829f-e823-487d-bcaf-ca3b2be77ac6,1.0,OP,8.0,0.0,0.0,88.0,50.0,2.0,2.0,2.0,2.0,93.0,90.0,0.0,http://pxi.ferter.net/ONedrive/one-drive-e-signature/dashboard/,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,0.0,38.0,38.0,0.0,,1.0
cb14e226-d72f-4249-b6b7-38ca12099e9b,1.0,OP,4.0,0.0,0.0,75.0,50.0,2.0,2.0,2.0,2.0,87.0,86.0,0.0,http://pxi.ferter.net/ONedrive/one-drive-e-signature/dashboard/info.html,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,51.0,51.0,0.0,,1.0
9025cd90-06d8-41f6-8ebd-7becd6baeddf,1.0,OP,11.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,265.0,346.0,0.0,http://old.partiesunlimited.net/DHL/DHLAEJ3dI/DHLAEJ3dI/DHL3dI/,2.0,25.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,10.0,6.0,4.0,1.0,3.0,0.0,78.0,69.0,9.0,DHL EXPRESS,0.0
9ce02c6f-2c7c-4b4c-9588-7228d4a1ce82,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://neredebetet.com/officefiles/secure-docu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
3faf0561-ffe0-4ae4-a65e-2c6e58e67abe,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://neredebetet.com/officefiles/secure-docu/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
82e9101d-baa9-4b9e-9c1d-9b4488ede990,1.0,OP,2.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,17.0,21.0,1.0,http://ursulamalls.cf/pay/error,3.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,13.0,PayPal Checkout - Please try again.,0.0
574ceac1-1af4-4d8a-9642-163c996326e5,1.0,OP,15.0,0.0,0.0,73.0,63.0,8.0,10.0,9.0,4.0,142.0,517.0,0.0,http://print88.com.hk/wp-content/plugins/slide-anything/css/index.html,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
80c9e053-0c33-4c6a-944a-97f854ee5607,1.0,OP,6.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,213.0,269.0,0.0,https://html.house/iq7u8q4i.html,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,22.0,22.0,0.0,OneDrive Document.,0.0
8533afa3-e5a3-4c47-8fca-39a860bc779d,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1789.0,1842.0,0.0,https://full-out.net/email/login.php?cmd=login_submit&id=dcc17209dda2e757383c434a46e60c58dcc17209dda2e757383c434a46e60c58&session=dcc17209dda2e757383c434a46e60c58dcc17209dda2e757383c434a46e60c58,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,34.0,27.0,7.0,Sign In ,0.0
21bacb3a-f9c5-4b9f-88c8-213e3ccfdd89,1.0,OP,3.0,0.0,0.0,33.0,0.0,2.0,2.0,2.0,2.0,57.0,59.0,0.0,http://paypal-serviceactidcenter.supportkonicare.com/signin/m2a3/websrc?country.x=ch&amp,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,46.0,21.0,25.0,GÎ¿Î¿gle-KÎ¿ntÎ¿ verknÃ¼pfen und auf Ihren GerÃ¤ten schneller bezahlen,1.0
7537046c-ffaa-4a27-86a1-b7337edf4a83,1.0,OP,7.0,0.0,0.0,43.0,67.0,3.0,3.0,3.0,2.0,110.0,111.0,0.0,http://tanaduke.com/cn/excelz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,1.0
06917cb1-6eb0-4a0b-8b14-bf06bbab4433,1.0,OP,3.0,0.0,0.0,100.0,67.0,3.0,3.0,4.0,2.0,22.0,29.0,0.0,https://wtrans-ff6f3.web.app/WeTransfer/process.html,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,Site Not Found,0.0
6323d310-aee7-4035-9f5b-0d30b5a430c7,1.0,OP,3.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,156.0,157.0,0.0,https://www.anadolutoptan.com/admin/view/tmp/secure.bankofamerica.comloginsign-insignOnV2Screen.go/,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,17.0,0.0,Bank of America | Online Banking | Sign In | Online ID,1.0
57f0d9ab-b7d0-4f9c-a2bf-5c2862d094ea,1.0,OP,38.0,0.0,0.0,100.0,50.0,4.0,4.0,4.0,2.0,780.0,2222.0,0.0,https://638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com/get_draft?id=638ca1_14694f4a84161543466426a12288de1a.html,44.0,14.0,0.0,0.0,0.0,0.0,143.0,17.0,1.0,64.0,17.0,7.0,10.0,0.0,0.0,0.0,639.0,385.0,254.0,Pay for Goods and Shop Online Globally - PayPal India,0.0
ed0fffd6-b816-423a-b8a3-8a4c713744c5,1.0,OP,27.0,0.0,0.0,63.0,0.0,2.0,3.0,4.0,2.0,87.0,199.0,0.0,http://mail.piercefalo.com/online/www/asb.co.nz/online.auth/,7.0,43.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,7.0,17.0,11.0,6.0,1.0,10.0,0.0,118.0,48.0,70.0,ASB Bank - Log in,1.0
20e56f3f-5947-4a56-9050-1ff0b266139e,1.0,OP,6.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,27.0,97.0,1.0,https://pp-acc-flagged.com/confirm/,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,0.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,117.0,28.0,89.0,Log in to your PayPal account,1.0
bde511fb-eb7c-4073-a3f8-2cff576a8ccb,1.0,OP,4.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,3.0,361.0,1037.0,8.0,https://20200730045816-dot-s2pe7ed9y.rj.r.appspot.com/office/index.php,4.0,5.0,8.0,4.0,6.0,4.0,43.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,31.0,0.0,110.0,70.0,40.0,Sign in to your account,1.0
351f4cc2-9b06-4d05-9529-673947743925,1.0,OP,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,2.0,55.0,82.0,0.0,https://feradercer.gq/124/Response/error.php?email=cecile.minet@cirad.fr,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0
875fbdcb-5c3e-4b30-b13e-79136d102f88,1.0,OP,10.0,0.0,0.0,100.0,38.0,7.0,7.0,9.0,3.0,93.0,294.0,0.0,https://textilelinks.com/ertgdamtn/mlog/,0.0,25.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,7.0,5.0,2.0,1.0,2.0,0.0,61.0,41.0,20.0,Sign in,1.0
15890087-f56e-4f6b-8a2d-be7878f7604f,1.0,OP,9.0,0.0,0.0,89.0,71.0,7.0,7.0,7.0,4.0,76.0,258.0,8.0,http://micro-app-284821.appspot.com/,4.0,5.0,8.0,4.0,6.0,4.0,39.0,4.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,99.0,64.0,35.0,Sign in to your account,1.0
10f2fd9a-928b-4c9e-ab6d-70dc3b32338d,1.0,OP,12.0,0.0,0.0,17.0,67.0,3.0,3.0,3.0,2.0,255.0,316.0,0.0,http://whatsappgroup-facebook.wikaba.com/,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,68.0,43.0,25.0,Undangan Grup Whatsapp,0.0
15c8d53d-3817-4fd4-a77d-2f988f6d990d,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://mailsinbox.z13.web.core.windows.net/?c=test@dummy.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,WebContentNotFound,0.0
2a0edf9b-94f6-4861-950d-f981053ded59,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,130.0,1.0,http://www.itunes.aieuv.cn/mim/9g612kn9902xc9y58jrg9jp8cw26b7i4xay7f4f1354ji457p0.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
dc03a0ed-9864-47ab-9b7c-8e6489d1c863,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b80585-e83c-49a4-8242-18dc9352aa77,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,0.0,http://www.itunes.aieuv.cn/mim/398s0r4bw9p3x29a2214gb6fx971u9n1q54k8hb4170395t5s2.html,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
f0ff1687-e1a9-4f09-86c4-f022be9e4f9c,1.0,OP,11.0,0.0,0.0,55.0,75.0,4.0,4.0,5.0,3.0,306.0,875.0,1.0,http://tappleapp.com/instatistics/config.php,1.0,7.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,10.0,3.0,7.0,1.0,2.0,0.0,47.0,27.0,20.0,Log in â€” Instagram,1.0
20f44f3b-9b40-4e17-a8d5-54fb38aa440b,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://www.itunes.aieuv.cn/mim/4dmhl79t9e47492671a2006661hwf636t4t3xy0xx78094610v.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
6ab151d0-126e-4b26-ad26-b4f18046e9d1,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://www.itunes.aieuv.cn/mim/2k8m8141wjp53wc031a65105406701444l1lr15c5m0a6o93zu.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
bce4e40f-a5ea-4c7d-9ffd-96273663e05e,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://www.itunes.aieuv.cn/mim/05ys29k93602132ao49r18441z842u6hq4034o67604wn96d85.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
8fc5759a-e988-4194-b3d5-e7109e68483d,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://www.itunes.aieuv.cn/mim/ca419q87972t96946x91k23759wp91829fxi7xllt4t0ye0k4b.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
f6d4e511-49fc-433f-9c26-fd1c2b7723b3,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://apple.com.aieuv.cn/mim/37d613589374161684766ucpa22m7u963514r79192s2120903.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
53f6728b-6ec4-4a29-a9e7-3e73fa99fa22,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://apple.com.aieuv.cn/mim/05ys29k93602132ao49r18441z842u6hq4034o67604wn96d85.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
7007b831-675d-4332-b587-35124ff9001d,1.0,OP,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,59.0,130.0,1.0,http://apple.com.aieuv.cn/mim/2k8m8141wjp53wc031a65105406701444l1lr15c5m0a6o93zu.html,0.0,5.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,6.0,0.0,45.0,33.0,12.0,è‹¹æžœ,1.0
e2b7d13d-e1c7-4c13-a5b9-fea7962db8dd,1.0,OP,60.0,0.0,0.0,8.0,0.0,3.0,3.0,3.0,3.0,1765.0,3518.0,0.0,http://idoho-iccu.be/myebranch.iccu.com/Idaho%20Central%20Credit%20Union.php,5.0,164.0,0.0,0.0,0.0,0.0,85.0,2.0,2.0,19.0,33.0,28.0,5.0,1.0,10.0,0.0,265.0,151.0,114.0,"
	     | Idaho Central Credit Union
	",1.0
70361365-fe26-4ee8-b566-f05408486c5b,1.0,OP,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2368.0,2374.0,0.0,http://idoho-iccu.be/myebranch.iccu.com/confirm.php?cmd=login_submit&id=bae49327da574abc53f186dbf2704494bae49327da574abc53f186dbf2704494&session=bae49327da574abc53f186dbf2704494bae49327da574abc53f186dbf2704494,0.0,1.0,0.0,0.0,0.0,0.0,18.0,13.0,0.0,4.0,1.0,0.0,1.0,1.0,15.0,0.0,146.0,124.0,22.0,Idaho Central Credit Union,1.0
