UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
0cb6622d-5c84-4344-bccf-6b60913c0b8c,1.0,OP,19.0,0.0,0.0,100.0,40.0,5.0,6.0,4.0,3.0,278.0,922.0,3.0,http://118.27.79.70/ap/signin?key=a@b.c,0.0,66.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,20.0,7.0,13.0,2.0,12.0,0.0,112.0,47.0,65.0,Amazonãƒ­ã‚°ã‚¤ãƒ³,1.0
7d7ae80f-396b-4d93-9caf-be72dacc4c9a,1.0,OP,13.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,88.0,422.0,0.0,https://www.gstnfbcsadser.my.id/pay.id.conf.htm,2.0,1.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,2.0,3.0,0.0,3.0,1.0,7.0,0.0,345.0,283.0,62.0,Please confirm your identity,1.0
25b3dca5-91b0-4cb9-9ed3-67d6fc29d46a,1.0,OP,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,2428.0,2655.0,1.0,https://vista14.com/log/Chase/,0.0,3.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,13.0,2.0,2.0,0.0,1.0,4.0,0.0,60.0,41.0,19.0,Chase Online,1.0
c12d84bd-0b24-419e-9bff-3fc5f221b294,1.0,OP,10.0,0.0,0.0,100.0,50.0,3.0,3.0,2.0,2.0,2428.0,2655.0,1.0,https://marketingautomation1.com/a.html,0.0,3.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,13.0,2.0,2.0,0.0,1.0,4.0,0.0,60.0,41.0,19.0,Chase Online,1.0
def80c95-58bd-4147-9e26-8af69fe1d59d,1.0,OP,5.0,0.0,0.0,100.0,67.0,2.0,3.0,3.0,2.0,98.0,97.0,2.0,https://attyahoomailupdatesupport.weebly.com/,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,0.0
d1cf8ce2-f7fc-4f0d-8fab-7d7085555303,1.0,OP,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,2.0,51.0,82.0,0.0,https://www.secur01e-chase.com/next.php,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0
32e16f28-20e5-4688-8a65-485c031db63a,1.0,OP,79.0,0.0,0.0,100.0,25.0,6.0,10.0,8.0,4.0,2656.0,3354.0,8.0,https://www.fairilyused.com/wp-content/upgrade/en/ky-1/,0.0,134.0,5.0,4.0,1.0,0.0,43.0,5.0,2.0,6.0,27.0,24.0,3.0,1.0,3.0,0.0,174.0,100.0,74.0,Keybank-Login,1.0
166c5598-ad51-4759-b997-39c9c4d988b7,1.0,OP,2.0,0.0,0.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,http://amcgardiennage.com/p2w9yszpptjlodg2ddluoe0zqg==,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0
94673d6c-5a81-4852-aebf-8e3fb3c1de5b,1.0,OP,18.0,0.0,0.0,72.0,75.0,7.0,9.0,8.0,3.0,5090.0,5703.0,0.0,https://office365.firewall-gateway.com/,0.0,7.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,10.0,9.0,1.0,1.0,3.0,0.0,83.0,42.0,41.0,MS SharePoint,1.0
a871aeca-6b6d-4336-9c37-7df41a5d2bb3,1.0,OP,10.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,438.0,437.0,0.0,https://speciesdigital.com/facture/fixed_new/customer_center/customer-IDPP00C679/login.php,1.0,36.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
d7327146-7e4e-4d4a-a898-c58139d69cca,1.0,OP,10.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,438.0,437.0,0.0,https://speciesdigital.com/facture/fixed_new/customer_center/customer-IDPP00C465/login.php,1.0,36.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
45dcf168-9c7f-4188-bc85-d1a1f32899ae,1.0,OP,10.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,438.0,437.0,0.0,https://speciesdigital.com/facture/fixed_new/?rand=81389745,1.0,36.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,29.0,5.0,3.0,2.0,2.0,6.0,0.0,173.0,63.0,110.0,identifiez-vous,1.0
60855f0c-6045-4b7f-8312-5acafc04e99e,1.0,OP,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,30.0,0.0,http://office365.firewall-gateway.com/,2.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,18.0,Default Web Site Page,0.0
06cb357f-7a9d-40c9-97cf-ca99e957e16a,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1506.0,1554.0,0.0,https://starsitters.com.au/cgi-bln/secure/surf3.php,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,6.0,0.0,28.0,22.0,6.0,"Verify Your Identity - chase.com.,",0.0
084af45f-a472-4bbc-a5cc-df5a68410b6d,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1461.0,1510.0,0.0,https://starsitters.com.au/cgi-bln/login.php?cmd=login_submit&id=d11b52c72550a777e07353f1c4e05cd5d11b52c72550a777e07353f1c4e05cd5&session=d11b52c72550a777e07353f1c4e05cd5d11b52c72550a777e07353f1c4e05cd5,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,33.0,26.0,7.0,"Sign in - chase.com,",0.0
735003ec-0e55-49a3-ac11-a4d771aec89f,1.0,OP,121.0,0.0,0.0,93.0,40.0,13.0,21.0,17.0,4.0,4077.0,14781.0,14.0,https://starsitters.com.au/cgi-bln/secure/surf4.php,45.0,109.0,2.0,11.0,1.0,1.0,328.0,4.0,1.0,140.0,54.0,10.0,44.0,2.0,6.0,0.0,875.0,208.0,667.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",0.0
0c7094e0-1ed5-4266-9bd8-a0c751758e9a,1.0,OP,19.0,0.0,0.0,100.0,40.0,5.0,6.0,6.0,3.0,1005.0,1599.0,0.0,https://instalacaodearsplitbh.com.br/do/godaddy_signin/godaddy_signin/96caf70b4824a926b6e3c910211dlogin.phpcmd=login_submit&id=34493c9/,60.0,25.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,65.0,27.0,11.0,16.0,1.0,9.0,0.0,303.0,177.0,126.0,Sign In,1.0
3aa58db6-81e4-4371-80bf-9b9cdc9f763c,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1457.0,1510.0,0.0,https://dentistbydemand.com/chase.e.verificationnotification/,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,33.0,26.0,7.0,"Sign in - chase.com,",0.0
6a73ec7b-4e6c-487e-91a3-50c458091da8,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1457.0,1510.0,0.0,https://dentistbydemand.com/chase.e.verificationnotification/login.php?cmd=login_submit&id=5db4d200bc8f6555af29e3ee14706cfd5db4d200bc8f6555af29e3ee14706cfd&session=5db4d200bc8f6555af29e3ee14706cfd5db4d200bc8f6555af29e3ee14706cfd,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,33.0,26.0,7.0,"Sign in - chase.com,",0.0
efc78725-c278-4cdf-96af-b8df5a910f89,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1457.0,1510.0,0.0,https://dentistbydemand.com/chase.e.verificationnotification/login.php?cmd=login_submit&id=bfc2a8d5e703959de3ef05fd78c7cbd3bfc2a8d5e703959de3ef05fd78c7cbd3&session=bfc2a8d5e703959de3ef05fd78c7cbd3bfc2a8d5e703959de3ef05fd78c7cbd3,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,33.0,26.0,7.0,"Sign in - chase.com,",0.0
c1d463e4-cf02-4a4e-a5e1-38221e5a62c8,1.0,OP,8.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,1457.0,1510.0,0.0,https://dentistbydemand.com/chase.e.verificationnotification,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,5.0,0.0,33.0,26.0,7.0,"Sign in - chase.com,",0.0
6947379f-495a-4a3f-8776-7668b6107c37,1.0,OP,5.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,397.0,396.0,0.0,https://gazingisitting.com/fdsdklm/ghfdssms/retry.php,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,38.0,26.0,12.0,Sign in to your account,1.0
1dd74667-5f94-4a1c-ae32-ba315b11a144,1.0,OP,18.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1520.0,1515.0,0.0,https://www.plazahotsale.com/admin/view/image/export-import/x1x/v2/e33ed5a4389e567/login.php,0.0,13.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,1.0,6.0,5.0,1.0,1.0,5.0,0.0,58.0,36.0,22.0,Sign In | Online ID,1.0
fa520f8b-b480-4fb6-ab32-93d6fc00f0e3,1.0,OP,18.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1520.0,1515.0,1.0,https://www.plazahotsale.com/admin/view/image/export-import/x1x/v2/24b454f06657699/login.php,0.0,13.0,0.0,1.0,1.0,1.0,14.0,8.0,0.0,1.0,6.0,5.0,1.0,1.0,5.0,0.0,58.0,36.0,22.0,Sign In | Online ID,1.0
2853f782-31f8-422c-86f8-ecf910ab68aa,1.0,OP,12.0,0.0,0.0,92.0,50.0,4.0,4.0,4.0,2.0,161.0,249.0,0.0,http://areservadoslagos.com.br/Dana/Krakowski/,2.0,3.0,0.0,0.0,0.0,0.0,77.0,8.0,0.0,9.0,3.0,1.0,2.0,0.0,2.0,0.0,114.0,48.0,66.0,Sign in to Outlook,0.0
05522f67-80fb-4e3a-91d7-d67f2dd04390,1.0,OP,36.0,0.0,0.0,78.0,89.0,8.0,10.0,9.0,4.0,1301.0,5957.0,3.0,https://u805804gba.ha004.t.justns.ru/,0.0,35.0,1.0,2.0,0.0,0.0,43.0,3.0,4.0,0.0,15.0,10.0,5.0,0.0,3.0,0.0,121.0,90.0,31.0,AccÃ¨s CR - CrÃ©dit Agricole,0.0
87783513-7526-47cf-9ab7-a356baa1c266,1.0,OP,36.0,0.0,0.0,75.0,88.0,8.0,10.0,8.0,4.0,1301.0,5957.0,2.0,http://u805804gba.ha004.t.justns.ru/,0.0,35.0,0.0,2.0,0.0,0.0,43.0,3.0,4.0,0.0,15.0,10.0,5.0,0.0,3.0,0.0,121.0,90.0,31.0,AccÃ¨s CR - CrÃ©dit Agricole,0.0
fa027e22-e894-4676-97e6-22fc8d65ce99,1.0,OP,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,36.0,109.0,0.0,https://pp-logon.com/Support81488/,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,51.0,27.0,24.0,Log in to your PayPal Account,1.0
a33b6233-a984-4d93-ada3-d273cd2e1169,1.0,OP,9.0,0.0,0.0,89.0,0.0,2.0,2.0,2.0,1.0,129.0,225.0,0.0,https://www.gstnfbcsadser.my.id/m.pay.id.conf.htm,1.0,6.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,4.0,10.0,1.0,9.0,1.0,5.0,0.0,402.0,338.0,64.0,Please confirm your identity,1.0
b16fad52-67c6-43fd-86cb-e7f87cb6d491,1.0,OP,7.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,36.0,119.0,0.0,https://www.gstnfbcsadser.my.id/m.id.help.htm,0.0,2.0,0.0,0.0,0.0,0.0,68.0,2.0,0.0,14.0,4.0,0.0,4.0,1.0,3.0,0.0,129.0,51.0,78.0,Facebook â€“ log in or sign up,1.0
033fd6a6-778a-4fcb-b83d-2e97448b83a0,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,118.0,342.0,0.0,https://www.account.c87cbe76c1b517b3c544.info/,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,3.0,3.0,0.0,1.0,1.0,0.0,142.0,33.0,109.0,Amazon ãƒ­ã‚°ã‚¤ãƒ³,1.0
132c66e8-b3ea-4683-b138-fbd9d485dfed,1.0,OP,19.0,0.0,0.0,100.0,40.0,5.0,6.0,6.0,3.0,1005.0,1599.0,0.0,https://instalacaodearsplitbh.com.br/do/godaddy_signin/godaddy_signin/96caf70b4824a926b6e3c910211dlogin.phpcmd=login_submit&id=34493c9/,60.0,25.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,65.0,27.0,11.0,16.0,1.0,9.0,0.0,303.0,177.0,126.0,Sign In,1.0
ae07049a-f241-433a-8096-2558760639ce,1.0,OP,19.0,0.0,0.0,100.0,40.0,5.0,6.0,6.0,3.0,1005.0,1599.0,0.0,https://instalacaodearsplitbh.com.br/do/godaddy_signin/godaddy_signin/96caf70b4824a926b6e3c910211dlogin.phpcmd=login_submit&id=34493c9/index.html,60.0,25.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,65.0,27.0,11.0,16.0,1.0,9.0,0.0,303.0,177.0,126.0,Sign In,1.0
04ede82d-4937-47ab-a90f-3fc8a7e78eab,1.0,OP,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,592.0,584.0,0.0,http://www.bancoestdo-home.ga/imagenes/comun2008/banca-en-linea-personas.html,1.0,2.0,0.0,0.0,0.0,0.0,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0
8a4ea548-bf0d-47b2-9f4e-cb91b41525aa,1.0,OP,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,592.0,584.0,0.0,http://www.bancoestdo-home.gq/imagenes/comun2008/banca-en-linea-personas.html,1.0,2.0,0.0,0.0,0.0,0.0,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0
56c8a270-c26e-471b-a828-5e0d606f30ef,1.0,OP,2.0,0.0,0.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,http://amcgardiennage.com/P2w9YSZpPTJiOFU4TjJtMDQ5eA==,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0
0f6e9097-3a23-4872-be71-861745b1d50c,1.0,OP,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,418.0,501.0,0.0,https://silverwingpublishing.us/OMMOM/OM9u8/,0.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,26.0,14.0,12.0,One Drive,0.0
dde5d801-12a4-4e04-a252-761b9a81a9a6,1.0,OP,8.0,0.0,0.0,100.0,100.0,4.0,4.0,4.0,3.0,376.0,621.0,0.0,https://asuc09as0c-asc-sac-0aa-dv-adv.uc.r.appspot.com/ah9abiciuachiuasghciuashc.html,4.0,7.0,0.0,0.0,0.0,0.0,54.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,22.0,0.0,109.0,75.0,34.0,Sign in to your account,1.0
5d3b4a78-f2e0-4687-9aba-e1f514351fcf,1.0,OP,2.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,1.0,10.0,9.0,1.0,https://bit.ly/3g64jG2,3.0,2.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,44.0,33.0,11.0,Warning! | There might be a problem with the requested link,0.0
75e66b04-6fbb-4017-b6e4-799ec4c86f32,1.0,OP,18.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1520.0,1515.0,1.0,https://www.plazahotsale.com/admin/view/image/export-import/x1x/v2/6b5810c0bbdb19a/login.php,0.0,13.0,0.0,1.0,1.0,1.0,14.0,8.0,0.0,1.0,6.0,5.0,1.0,1.0,5.0,0.0,58.0,36.0,22.0,Sign In | Online ID,1.0
a0772fa4-fc1b-4b51-9734-fe36341d6aae,1.0,OP,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,1.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/66ca7f3392dd437/?cmd=_update&dispatch=66ca7f3392dd4370d&locale=_,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
70dd5934-3451-48cc-b724-9ebe063c4111,1.0,OP,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,1.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/66ca7f3392dd437?cmd=_update&dispatch=66ca7f3392dd4370d&locale=_,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
866f9b93-39e5-4122-9b79-1b232261b5c0,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/79dc92863d6a9a6/?cmd=_update&dispatch=79dc92863d6a9a6dd&locale=_,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
edfd6d35-0447-42ee-a086-e50ba6ba59d8,1.0,OP,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,1.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/79dc92863d6a9a6?cmd=_update&dispatch=79dc92863d6a9a6dd&locale=_,0.0,13.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0
44654466-597c-449a-b0f1-e0d47cf85f1c,1.0,OP,10.0,0.0,0.0,100.0,67.0,5.0,6.0,6.0,2.0,174.0,435.0,0.0,https://aerobic-botany-284423.ey.r.appspot.com/home.html,28.0,3.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,66.0,2.0,0.0,2.0,2.0,5.0,0.0,310.0,100.0,210.0,Personal cloud storage - Microsoft OneDrive,1.0
f53a18dd-b16d-43bc-9054-58a414bad816,1.0,OP,10.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,387.0,689.0,1.0,https://www.lks.co.in/vendor/phpunit/phpunit/src/Util/PHP/chase/home/home/verification-email.php,0.0,0.0,0.0,1.0,0.0,0.0,64.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,165.0,103.0,62.0,Chase Bank - Synchronize your email,1.0
4720c23f-680c-4164-a97a-fd51b3e718d8,1.0,OP,10.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,3.0,424.0,782.0,1.0,https://www.lks.co.in/vendor/phpunit/phpunit/src/Util/PHP/chase/home/home/verification-card.php,1.0,2.0,0.0,1.0,0.0,0.0,58.0,1.0,0.0,21.0,5.0,2.0,3.0,1.0,3.0,0.0,175.0,100.0,75.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",1.0
6861b03a-8cc4-490f-924e-1924343f29b6,1.0,OP,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/21cd3b85b3b8325?cmd=_update&dispatch=21cd3b85b3b8325f2&locale=_,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0
bd5f7048-d3ef-4dcd-b3d6-066b04554890,1.0,OP,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/21cd3b85b3b8325/?cmd=_update&dispatch=21cd3b85b3b8325f2&locale=_,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0
4e75c00f-4659-456b-bfda-520dbe7c872d,1.0,OP,105.0,0.0,0.0,99.0,33.0,8.0,9.0,8.0,5.0,6023.0,32018.0,11.0,https://www.lks.co.in/vendor/phpunit/phpunit/src/Util/PHP/chase/home/home/verification-finished.php,0.0,67.0,1.0,9.0,0.0,0.0,5.0,0.0,1.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,52.0,49.0,3.0,Chase Online,0.0
2e274379-e163-4db6-8f9a-fe46e1d5bcc5,1.0,OP,15.0,0.0,0.0,93.0,67.0,5.0,6.0,6.0,3.0,768.0,1027.0,1.0,http://www.xashmining-ltc.com/vendor/phpunit/phpunit/src/Util/PHP/biz/,128.0,1.0,0.0,0.0,1.0,0.0,57.0,7.0,0.0,136.0,1.0,0.0,1.0,1.0,2.0,0.0,457.0,142.0,315.0,Office 365 Login | Microsoft Office,1.0
dd6225fb-54cf-4ef3-be00-86cbab36f419,1.0,OP,13.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,171.0,232.0,0.0,https://renovacaodedispositivo.com/caixa.php,0.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,44.0,29.0,15.0,Caixa EconÃ´mica | Mobile,1.0
