UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive
48ec7a50-980a-4b8d-a956-1938ed483dc7,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4954c0ae-4df5-4047-9879-33fc38393c9b,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9005d69c-fcec-441b-9241-a5089af38508,1.0,PT,9.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,51.0,34.0,17.0,Suspected phishing site | Cloudflare,1.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,65.0,108.0,http://divinetrack.com/schwbb/home/login.php?cmd=login_submit,1.0,0.0
b05fa544-9af7-42a2-9e41-450174c0f282,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,https://noticiando.live/facebook/app/facebook.com?key=niy4nipsxs4etvymvkulhfpi1kk39b0ufdypzaf5kltfeejr17jfxskubt8k3htvkqj9ewhcow6useecbdlvsvahi13xcookqyk9aqig71sht4wjiutyf2jggw1tcjlaojvpyga93o1bhhuxsakzgr7palbf5daanryi8qpj3mfjsu1ljeluwkckyejhpic4coabjjqm&amp;lang=en,0.0,0.0
f88919f3-15c9-492b-9736-b9ef4160c15a,1.0,PT,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,http://panxiyanqp.52doweb.cn/wp-content/themes/mapro/receipt/details.php?island=vbk1h01x2cm5,0.0,0.0
b63e6dad-0158-4a4f-893f-d07575709b09,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,http://noticiando.live/facebook/app/facebook.com?key=niy4nipsxs4etvymvkulhfpi1kk39b0ufdypzaf5kltfeejr17jfxskubt8k3htvkqj9ewhcow6useecbdlvsvahi13xcookqyk9aqig71sht4wjiutyf2jggw1tcjlaojvpyga93o1bhhuxsakzgr7palbf5daanryi8qpj3mfjsu1ljeluwkckyejhpic4coabjjqm&amp;lang=en,0.0,0.0
1142b4a0-5d4f-4412-8940-8e84f721362c,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
929bf474-7724-4ffa-aac2-6436a0ad45ce,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,https://frattighmygamac.cf/openid/login?openid.ns=http://specs.openid.net/auth/2.0&amp;openid.mode=checkid_setup&amp;openid.return_to=https://https://frattighmygamac.cf/?login&amp;openid.realm=https://https://frattighmygamac.cf&amp;openid.ns.sreg=http://openid.net/extensions/sreg/1.1&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select,0.0,0.0
03af9644-fbc3-4494-b999-602c4646c0cf,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
bb3ec142-f988-4b0b-bd40-cb45ed771c53,1.0,PT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,"Oops, something lost",1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,80.0,100.0,4.0,4.0,5.0,3.0,147.0,415.0,http://sistema-de-verificacion-xyz.preview-domain.com/,0.0,0.0
e1bc29f5-fef6-476d-ae70-e5275522c0b8,1.0,PT,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,4.0,"Oops, something lost",1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,100.0,100.0,4.0,4.0,5.0,3.0,146.0,415.0,https://sistema-de-verificacion-xyz.preview-domain.com/,0.0,0.0
d0923904-c8cd-4dc8-9c6c-7741f9aaf983,1.0,PT,11.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,18.0,Default Web Site Page,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,31.0,30.0,http://amzon-verificatcon.com/,2.0,0.0
295dbc90-9246-47c5-b9e3-259418906bfd,1.0,PT,12.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,41.0,24.0,17.0,Download Claro Controle FÃ¡cil - Login,1.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,498.0,491.0,https://claro-controle-downloader.m4u.com.br/login/?next=/,0.0,1.0
161f6560-3460-4d44-8639-3b89ee8d9003,1.0,PT,9.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,25.0,16.0,9.0,Html-5.me,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,33.0,60.0,5.0,5.0,5.0,2.0,189.0,296.0,http://diskussionsforen-ebay-de-community-chatde.html-5.me/&amp;data=02%7C01%7C%7C97cde772bfd148c2b54c08d817aaca42%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285369606656014&amp;sdata=uslFIfLD30zAd9Kssf/+hjcHwmIccyLdJMyZQUyuIb4=&amp;reserved=0&amp;data=02%7C01%7C%7Cbfbcf6962897481ac6ad08d817bb5204%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285440582077253&amp;sdata=w6+h0nJGQ6e3PXrjeW8cfMmo4GePsc5JjYI22FfkSMs=&amp;reserved=0&amp;data=02%7C01%7C%7Cd8a458c0e1804600d1cc08d81873a08e%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637286232184847501&amp;sdata=OnZ2gPBx5n7S7bFRSmsBJECYyxDovjWkcemT6IOmd8Q=&amp;reserved=0&amp;data=02%7C01%7C%7Ca0778f375cee457c919508d8187c19ad%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637286268600466415&amp;sdata=+Ui70uoCSrYjFm5K3p1TFloTaSXNS8Gpg0xqdcTALpM=&amp;reserved=0,0.0,0.0
55aae5f5-fdfe-46fa-8ea6-e5d6645c4aeb,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
cac76e85-3ac9-4092-9002-915d7c444a24,1.0,PT,62.0,3.0,0.0,28.0,13.0,8.0,5.0,1.0,2.0,0.0,174.0,113.0,61.0,,6.0,0.0,2.0,1.0,23.0,30.0,0.0,0.0,13.0,86.0,7.0,7.0,5.0,3.0,239.0,531.0,https://clck.ru/PBf8S,0.0,0.0
b3cad456-6df7-4c92-8497-9af69a0cf581,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,https://roadubettlapi.tk/openid/login?openid.ns=http://specs.openid.net/auth/2.0&amp;openid.mode=checkid_setup&amp;openid.return_to=https://https://roadubettlapi.tk/?login&amp;openid.realm=https://https://roadubettlapi.tk&amp;openid.ns.sreg=http://openid.net/extensions/sreg/1.1&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select,0.0,0.0
0f86bad5-78fe-42dc-82d3-c8aac4225b26,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,https://noticiando.live/facebook/app/facebook.com?lang=en&amp;key=niy4nipsxs4etvymvkulhfpi1kk39b0ufdypzaf5kltfeejr17jfxskubt8k3htvkqj9ewhcow6useecbdlvsvahi13xcookqyk9aqig71sht4wjiutyf2jggw1tcjlaojvpyga93o1bhhuxsakzgr7palbf5daanryi8qpj3mfjsu1ljeluwkckyejhpic4coabjjqm,0.0,0.0
679454bd-57d5-4955-9b7d-5d5ea9e507d4,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,Domï¿½nio indisponï¿½vel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://bvrenegociacaodecontrato.com/,0.0,0.0
921e6406-71fa-44cc-bc86-3b8a3937bd71,1.0,PT,2.0,0.0,1.0,0.0,14.0,6.0,8.0,1.0,17.0,0.0,54.0,54.0,0.0,061920 Payment Advice 04,3.0,3.0,2.0,2.0,77.0,20.0,0.0,0.0,100.0,50.0,5.0,6.0,6.0,2.0,512.0,2127.0,https://kansasfootcenter-my.sharepoint.com/:o:/p/mirandas/Ei6pDDzGKbNFkWC27X3tV3YB8wEurrwO8bnwI69yMCVimg?e=ycM9Tl,0.0,1.0
d96339f6-27f5-4e86-ac35-06f721ba1bdb,1.0,PT,21.0,3.0,3.0,0.0,8.0,7.0,1.0,2.0,2.0,1.0,49.0,33.0,16.0,ifClick - Portal de Boletos,1.0,0.0,1.0,0.0,42.0,17.0,0.0,0.0,100.0,80.0,4.0,5.0,5.0,2.0,590.0,872.0,https://novaquest.ifclick.com.br/,0.0,1.0
0f6759f9-4ffc-4d92-9a72-d82af345757a,1.0,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://inselder.com/a2/mobile.de/login/,0.0,0.0
24c15a6a-e7f0-4881-9e50-5e4897239a1c,1.0,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://expertcode.in/wp-content/plugins/apikey/report_comment/return-policy.php?teeth=1t0eyr1nbqkubf25q,0.0,0.0
5fdd59ca-2aef-4712-bc7b-3825c79455c3,1.0,PT,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,5.0,5.0,1.0,4.0,1.0,0.0,http://bit.do/fF9Ky,0.0,0.0
38070135-167b-4cc9-b46a-3aeaadb24e2a,1.0,PT,21.0,5.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,54.0,16.0,38.0,Website is no longer available | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,93.0,80.0,10.0,10.0,8.0,3.0,157.0,384.0,http://magazineteste15619.000webhostapp.com/promocao.php,3.0,0.0
fe282cab-955f-4823-98bd-91661ddac68e,1.0,PT,59.0,5.0,1.0,39.0,32.0,23.0,9.0,4.0,8.0,0.0,392.0,202.0,190.0,Page not found - Bondex,6.0,0.0,1.0,0.0,63.0,49.0,0.0,0.0,100.0,91.0,11.0,11.0,12.0,6.0,2564.0,3366.0,https://www.bondex.co.il/wp-content/plugins/index.html,3.0,0.0
c80f989a-190f-4c96-b566-846ee2f4fb3e,1.0,PT,14.0,1.0,0.0,13.0,14.0,11.0,3.0,1.0,3.0,0.0,99.0,69.0,30.0,Sign in to Xfinity,0.0,0.0,0.0,0.0,16.0,30.0,0.0,0.0,100.0,21.0,12.0,15.0,14.0,5.0,624.0,1150.0,https://www.artisanscrafted.com/login.xfinty.com/login.xfinity.com/login.php,4.0,1.0
0064b4c7-d54a-4a21-84be-bb39b9ee8119,1.0,PT,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,8.0,Account Suspended,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,2.0,51.0,82.0,https://clafoto.com/invoice/adobe/,0.0,0.0
22497e18-847b-4699-b583-812efecc4237,1.0,PT,9.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,25.0,16.0,9.0,Html-5.me,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,33.0,60.0,5.0,5.0,5.0,2.0,188.0,295.0,http://diskussionsforen-ebay-de-community-chatde.html-5.me/&amp;data=02%7C01%7C%7C97cde772bfd148c2b54c08d817aaca42%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285369606656014&amp;sdata=uslFIfLD30zAd9Kssf/+hjcHwmIccyLdJMyZQUyuIb4=&amp;reserved=0&amp;data=02%7C01%7C%7Cbfbcf6962897481ac6ad08d817bb5204%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285440582077253&amp;sdata=w6+h0nJGQ6e3PXrjeW8cfMmo4GePsc5JjYI22FfkSMs=&amp;reserved=0&amp;data=02%7C01%7C%7Cd8a458c0e1804600d1cc08d81873a08e%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637286232184847501&amp;sdata=OnZ2gPBx5n7S7bFRSmsBJECYyxDovjWkcemT6IOmd8Q=&amp;reserved=0,0.0,0.0
108ea017-18ff-46ba-b978-1e00c609ad8f,1.0,PT,4.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,17.0,0.0,38.0,33.0,5.0,Webmail Login,1.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,46.0,110.0,https://captadores.wwf.cl/wp-content/plugins/web/Webmail%20Login.html,0.0,1.0
b466c6dc-b429-4d69-8168-ab709f0dd34b,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,https://verretaside.ga/,0.0,0.0
05cc756d-1bdb-48d7-a041-9896eec8c1c6,1.0,PT,3.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,0.0,447.0,442.0,5.0,The Delian Cycle (sampler),1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,47.0,124.0,https://ca.money/s/PNDSRL30FDQFU9c,2.0,0.0
c5f73713-41b3-4c5d-b97a-eb5e8db20d58,1.0,PT,3.0,0.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,666.0,661.0,5.0,Manhounds of Antares (sampler),1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,52.0,142.0,http://ca.money/s/PNDSRL30FDQFU9c,2.0,0.0
4d641174-4d50-43ca-8186-2914afa44aad,1.0,PT,3.0,2.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,428.0,423.0,5.0,Transit to Scorpio (sampler),0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,60.0,50.0,4.0,4.0,3.0,2.0,46.0,123.0,https://ca.money/s/PNDSRL30FDQFU9c,4.0,0.0
f7d11035-2cc7-49c3-8258-e7f80f4f8dad,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,https://portblanfalum.tk/,0.0,0.0
8ae67b64-6dee-44b0-a35d-4fb8d92a999a,1.0,PT,1325.0,124.0,8.0,460.0,43.0,21.0,22.0,2.0,9.0,0.0,2564.0,444.0,2120.0,Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠØ© - 2M,5.0,0.0,0.0,1.0,63.0,191.0,0.0,0.0,49.0,65.0,27.0,37.0,31.0,6.0,2738.0,6087.0,https://es-paypal-pia-paypalx.mchillz.com/emz/unmm/amz/verification/app/signin,10.0,1.0
54fb781a-4b3f-460e-ad27-e92ae3b8a6ea,1.0,PT,1325.0,124.0,8.0,460.0,42.0,20.0,22.0,2.0,9.0,0.0,2562.0,442.0,2120.0,Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠØ© - 2M,5.0,0.0,0.0,1.0,63.0,190.0,0.0,0.0,49.0,63.0,27.0,36.0,32.0,6.0,2734.0,6087.0,https://es-paypal-pia-paypalx.mchillz.com/emz/unmm/amz/verification/index.php,10.0,1.0
8c5f0533-f866-4a16-aa85-e16540142216,1.0,PT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,14.0,1.0,Al Sulaimi Group,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,37.0,48.0,https://al-sulaimi.com/login,0.0,0.0
b41c6d3f-b35d-4ef1-92e3-9f924b807efe,1.0,PT,1325.0,124.0,8.0,460.0,43.0,21.0,22.0,2.0,9.0,0.0,2564.0,444.0,2120.0,Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠØ© - 2M,5.0,0.0,0.0,1.0,63.0,192.0,0.0,0.0,49.0,67.0,26.0,36.0,28.0,6.0,2741.0,6091.0,https://es-paypal-pia-paypalx.mchillz.com/emz/unmm/amz/verification/app/index,10.0,1.0
ba38552a-e646-44ec-a312-6a6cfd8f6037,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
962d4ff3-b64c-45de-b45b-b0b36f467c70,1.0,PT,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,0.0,Sitio Suspendido | Hosting | SitioHost,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,2.0,11.0,https://rango.cl/amzz.php,3.0,0.0
ec718aa8-e7ea-449c-a36b-519fc77e9a7d,1.0,PT,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,0.0,https://ltenwabhersdormi.ga/,0.0,0.0
8b9a6724-d62e-4189-8b5e-043a9e7221b6,1.0,PT,9.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,25.0,16.0,9.0,Html-5.me,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,33.0,60.0,5.0,5.0,5.0,2.0,187.0,295.0,http://diskussionsforen-ebay-de-community-chatde.html-5.me/&amp;data=02%7C01%7C%7C97cde772bfd148c2b54c08d817aaca42%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285369606656014&amp;sdata=uslFIfLD30zAd9Kssf/+hjcHwmIccyLdJMyZQUyuIb4=&amp;reserved=0&amp;data=02%7C01%7C%7Cbfbcf6962897481ac6ad08d817bb5204%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637285440582077253&amp;sdata=w6+h0nJGQ6e3PXrjeW8cfMmo4GePsc5JjYI22FfkSMs=&amp;reserved=0,0.0,0.0
