UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks
97629035-5ae3-40da-a713-0efe2f5cfa4d,1.0,OP,41.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,90.0,38.0,52.0,Update Your Account - chase,1.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,732.0,730.0,https://security-jpmorganchase.serveuser.com/myaccount/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=46&id=2026347132,0.0
b805cb64-e645-479a-b9cc-3683159437b0,1.0,OP,60.0,1.0,0.0,2.0,5.0,3.0,2.0,1.0,7.0,0.0,123.0,45.0,78.0,Update Your Account - chase,0.0,,,,5.0,11.0,0.0,0.0,91.0,25.0,4.0,4.0,4.0,2.0,539.0,544.0,https://security-jpmorganchase.serveuser.com/myaccount/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=72&id=2709165818,0.0
dd94eb39-872b-4e0b-936a-7ff6cb7d764f,1.0,OP,60.0,1.0,0.0,2.0,9.0,4.0,5.0,1.0,7.0,0.0,127.0,48.0,79.0,Update Your Account - chase,1.0,0.0,1.0,0.0,5.0,12.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,822.0,827.0,https://security-jpmorganchase.serveuser.com/myaccount/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=26&id=4145234771,0.0
d017f36d-7e7d-4f76-a1a6-ed2ca8d1c5b2,1.0,OP,35.0,3.0,0.0,1.0,4.0,4.0,0.0,2.0,4.0,0.0,93.0,48.0,45.0,Update Your Account - chase,0.0,,,,5.0,17.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,1079.0,1074.0,https://security-jpmorganchase.serveuser.com/myaccount/uploads/index.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=66&id=9501939530,0.0
2b0cf1b7-9da5-4ef3-a63b-ac6959407805,1.0,OP,44.0,2.0,0.0,18.0,2.0,2.0,0.0,1.0,3.0,0.0,130.0,70.0,60.0,Sign in - chase-com,1.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,694.0,692.0,https://security-jpmorganchase.serveuser.com/tyzn2q=/,0.0
f4e763c2-14f6-4310-b889-b699e25ed91f,1.0,OP,41.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,90.0,38.0,52.0,Update Your Account - chase,1.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,732.0,730.0,https://security-jpmorganchase.serveuser.com/myaccount/access.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=28&id=7295880760,0.0
3df9b909-874c-48df-a674-e72f88492fc6,1.0,OP,60.0,1.0,0.0,2.0,5.0,3.0,2.0,1.0,7.0,0.0,123.0,45.0,78.0,Update Your Account - chase,1.0,0.0,1.0,0.0,5.0,11.0,0.0,0.0,91.0,25.0,4.0,4.0,4.0,2.0,538.0,544.0,https://security-jpmorganchase.serveuser.com/myaccount/billing.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=92&id=9540539128,0.0
0e28c9f2-adf4-4ac8-82f9-15574f2a2d68,1.0,OP,60.0,1.0,0.0,2.0,9.0,4.0,5.0,1.0,7.0,0.0,127.0,48.0,79.0,Update Your Account - chase,0.0,,,,5.0,12.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,2.0,822.0,827.0,https://security-jpmorganchase.serveuser.com/myaccount/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=72&id=8912846144,0.0
01b44c9f-696f-48ed-83ab-72ae0e8012d7,1.0,OP,35.0,3.0,0.0,1.0,4.0,4.0,0.0,2.0,4.0,0.0,93.0,48.0,45.0,Update Your Account - chase,1.0,0.0,1.0,0.0,5.0,17.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,1079.0,1074.0,https://security-jpmorganchase.serveuser.com/myaccount/uploads/index.php?websrc=e17ea285ad581008aac6b89b49ab879e&dispatched=72&id=6793958492,0.0
9a5fd136-d4ce-4302-972a-6be01a780a76,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://secureupdate.appleld.com.duilawyeryork.com/ap/4c57b4ebff57db7/?cmd=_update&dispatch=4c57b4ebff57db7a0&locale=_RU,0.0
0e02d9cd-1ba7-4fc7-839b-196faf4fa24c,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/0826dc97bf23a0e/?cmd=_update&dispatch=0826dc97bf23a0e0b&locale=_RU,0.0
f17c81bd-5f88-45d5-a6f1-007c02081973,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,404 Not Found,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,0.0,http://laymosupmistpercvi.tk/U3FsZE9hWHM=,0.0
0a22daa7-ac80-452e-8310-dfe0560e46d3,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,0.0,,,,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/2ff2fc79504f310?cmd=_update&dispatch=2ff2fc79504f310b3&locale=_,0.0
50925bc0-9e3e-4557-8598-9ad7f00a4644,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,0.0,,,,0.0,14.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/2ff2fc79504f310/?cmd=_update&dispatch=2ff2fc79504f310b3&locale=_,0.0
d5c0365f-cbb1-4eab-b07e-7f2c536e1e7d,1.0,OP,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,26.0,5.0,PayPal ,0.0,,,,1.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,8.0,https://www.naturalhealthsystems.us/media/editors/codemirror/mode/gherkin/tz/p/atb.php,0.0
b3788d54-5f69-43fa-8e12-196809ead862,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,,0.0,,,,0.0,2.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,http://frederick12.com/,0.0
303e097e-a87d-46a8-b9cd-83f708d7fd38,1.0,OP,14.0,1.0,0.0,3.0,9.0,8.0,1.0,1.0,5.0,0.0,56.0,33.0,23.0,Document,1.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,100.0,57.0,7.0,7.0,7.0,4.0,1311.0,1790.0,http://hnhkzevk.firebaseapp.com/,0.0
0a00a681-9ab3-4d1f-9d6c-cad8d02014cd,1.0,OP,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,31.0,26.0,5.0,PayPal ,0.0,,,,1.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,6.0,8.0,https://www.kalibri.org/wp-includes/js/mediaelement/renderers/so/au/atb.php,0.0
35cf83dc-44ff-42ae-866c-11e1453630bd,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,,0.0,,,,0.0,2.0,0.0,0.0,100.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,http://greenwood59.com/,0.0
519fba28-fe4f-4414-a240-03d0541f647b,1.0,OP,18.0,4.0,0.0,1.0,6.0,4.0,2.0,1.0,1.0,0.0,62.0,33.0,29.0,AT&T,5.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,27.0,83.0,6.0,6.0,4.0,4.0,790.0,1933.0,http://att.jpdmi.com/2019/500255-LP/spanish.php?acct=523320589203,1.0
89a26183-4a74-473d-9a95-dd0704c5f75e,1.0,OP,22.0,6.0,0.0,1.0,6.0,0.0,6.0,1.0,9.0,0.0,69.0,40.0,29.0,Outlook Web App,2.0,0.0,1.0,1.0,30.0,3.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,139.0,152.0,https://outlook.ohlendorf.eu/owa/auth/logon.aspx?url=https://outlook.ohlendorf.eu/owa/&reason=0,0.0
9a41b8c5-89bb-4122-8342-d68b266b80bf,1.0,OP,13.0,4.0,0.0,1.0,15.0,0.0,15.0,2.0,8.0,0.0,71.0,56.0,15.0,Outlook Web App,0.0,,,,47.0,2.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,36.0,133.0,https://7224951608.us-south.cf.appdomain.cloud/,0.0
5673027b-fd80-4a56-a608-ace69da82181,1.0,OP,37.0,3.0,0.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,93.0,60.0,33.0,Sign in to your account,0.0,,,,10.0,10.0,0.0,0.0,100.0,75.0,4.0,4.0,5.0,3.0,532.0,727.0,https://storage.googleapis.com/aoffice365-turcopole-957613364/index.html,4.0
92f7e5b7-5292-4d9a-8d3f-b5d0fec76590,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0,,,,4.0,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,415.0,497.0,https://mycausestuff.com/DRIVEONEPMT/FBG/,0.0
3119cb2a-1bc8-4941-9dfc-6b29cc630ded,1.0,OP,4.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,41.0,39.0,2.0,AdobeÂ® PDF ReaderÂ® Xl,0.0,,,,4.0,13.0,0.0,0.0,8.0,80.0,5.0,5.0,5.0,2.0,702.0,949.0,http://www.techfonet.com/above/,0.0
84e23fd3-8c5a-4d43-8375-7cb251c3ed69,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,13.0,4.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,113.0,113.0,"http://jacobspublishers.com/rakuten.co.jp/jp/jp/Rak/jp/25ac7d81f81415ced1d3d2c14c0cb95b?cmd=_identifier_Demarrer_ID=4640384934815+_TIme:Wed,Jul,08,2020-7:02am",0.0
11a0b21a-09a0-412c-8d47-1479b8f15462,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,13.0,4.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,113.0,113.0,"http://jacobspublishers.com/rakuten.co.jp/jp/jp/Rak/jp/e762aea5e61831f3222b0170f30a6f14?cmd=_identifier_Demarrer_ID=5250566091093+_TIme:Wed,Jul,08,2020-7:03am",0.0
46faadd3-e59c-4316-ad24-6c917db80a59,1.0,OP,4.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,21.0,18.0,3.0,Equa Bank,0.0,,,,2.0,5.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,361.0,413.0,https://spamburner.net/eq/V6naSBZPEfi9okI3Zes24TNZaBXUbIrQaBwn5d1PksB9yivhZQ3hG4UUSvmTb8mghno3TrnetFnE1kdL9hzWJ156rV31zneYveUHzcbHvCuHFhCbR/1fae5e773e78532dd221aaea12ffea41/login.php,0.0
2c12d998-7418-401b-bd74-76f13ddfae8c,1.0,OP,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,18.0,17.0,1.0,Equa Bank,0.0,,,,1.0,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,330.0,329.0,https://spamburner.net/eq/V6naSBZPEfi9okI3Zes24TNZaBXUbIrQaBwn5d1PksB9yivhZQ3hG4UUSvmTb8mghno3TrnetFnE1kdL9hzWJ156rV31zneYveUHzcbHvCuHFhCbR/1fae5e773e78532dd221aaea12ffea41/code.php,0.0
ee0e15ce-8516-47ad-9725-8f13554e3e25,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,http://yoot-71.ml/file/u.php,0.0
f288ce39-de44-43a3-aacc-162289e62408,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://yoot-71.ml/file/u.php,0.0
43796ed6-f34b-4610-8d0e-304a416e863e,1.0,OP,16.0,11.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,55.0,47.0,8.0,"Wells Fargo - Personal & Business Banking - Student, Auto & Home Loans - Investing & Insurance",0.0,,,,0.0,14.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2590.0,2586.0,https://www.3d-icon.com/wells/login.php,0.0
c9476584-7420-49f6-9423-e64a48cf8072,1.0,OP,6.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,88.0,81.0,7.0,Adobe Document Cloud,0.0,,,,2.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,401.0,399.0,https://essentialnotes.in/Payment/,0.0
549a128b-66ef-4fe6-84f4-2350c0e47055,1.0,OP,104.0,4.0,0.0,31.0,19.0,14.0,5.0,0.0,0.0,0.0,293.0,76.0,217.0,PÃ¡gina no encontrada | SIMSA,0.0,,,,17.0,48.0,0.0,0.0,100.0,67.0,3.0,3.0,4.0,2.0,1002.0,1936.0,https://gruposimsa.mx/wp-admin/Boa/UserAll/632bc8/Sign-In/index.php?country_x=&locale_x=us_,5.0
e69abced-d624-4008-b4fe-b18cd87469d5,1.0,OP,19.0,1.0,0.0,9.0,9.0,8.0,1.0,1.0,2.0,0.0,65.0,26.0,39.0,Webmail login,0.0,,,,7.0,15.0,0.0,0.0,80.0,80.0,7.0,9.0,6.0,3.0,281.0,732.0,http://storage.googleapis.com/project-7849419647331035702.appspot.com/etrver/ewfwrv,0.0
02d447f4-80a0-472d-8904-4cca1187d27a,1.0,OP,55.0,8.0,0.0,27.0,2.0,2.0,0.0,1.0,5.0,0.0,185.0,109.0,76.0,Login - Dropbox ,0.0,,,,3.0,40.0,0.0,0.0,8.0,50.0,2.0,2.0,2.0,2.0,244.0,690.0,http://pinnerx.com/abc/Si0BvtOxDKySD1hCvjnGehqjSKPmEX9xga8LDXigHR9kTqWoKk5YCwhug6QV40skaB5Nyo4fgdA/,2.0
432f877a-54b5-4a6b-8ae9-a5b9255dbba3,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb108b3-d0a2-4772-96ec-c668ebe9a33d,1.0,OP,31.0,1.0,0.0,10.0,9.0,6.0,3.0,2.0,26.0,0.0,293.0,239.0,54.0,Einloggen oder neu anmelden | eBay,1.0,0.0,0.0,0.0,41.0,30.0,0.0,0.0,70.0,29.0,4.0,7.0,8.0,3.0,1252.0,1303.0,http://iquocglum.net/sie-ihr-konto-736859229120972&amp;cgi3-viewkontakt-736859229120972-007acctpagetype-736859229120972=7730780-mehr-schutz-fur-ihr&amp;info@cilag.de.html,8.0
5e3e92cc-b1a2-457b-b448-0f47168617d7,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,http://yoot-71.ml/file,0.0
af39747d-7738-457e-ad5b-0d81c2cac5df,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://yoot-71.ml/file,0.0
a057614b-4109-4b17-84c5-be12e84e2b81,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error 404 - Not Found,0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://gs-jewellery.com/admin/controller/extension/extension/noa434w/32a33824063ce7d7c747b0b67259beff/3refd.htm,0.0
ecc6bdf6-48a2-4d3a-b4b0-f6dd125abdfb,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error 404 - Not Found,0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://gs-jewellery.com/admin/controller/extension/extension/noa434w/32a33824063ce7d7c747b0b67259beff/klo.htm,0.0
975615da-7034-4601-bb31-7cd65663711b,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Error 404 - Not Found,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://gs-jewellery.com/admin/controller/extension/extension/noa434w/32a33824063ce7d7c747b0b67259beff,0.0
d3ca2ec0-9240-4cab-99fe-b852414aa188,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,16.0,15.0,1.0,Elite Singles | login,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,77.0,http://yellowling.com.br/prop.html/,0.0
db0df9d2-8ac2-449d-bf13-d69ba58f7b52,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://www.firehorsenation.com/ex/cel/page.php,0.0
37dde4b7-5b93-4f2d-81d3-b94aaad8a07f,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://www.firehorsenation.com/ex/cel/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0.0
d84f3d48-3819-46a5-a7ab-d3a65f2a7f67,1.0,OP,25.0,0.0,0.0,5.0,26.0,0.0,26.0,1.0,3.0,0.0,144.0,88.0,56.0,Banco de CÃ³rdoba,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6643.0,9046.0,http://gradshower.com/wp-content/plugins/Update/bancor/98f4bdfa854dd48802276c2feeca5462/,0.0
a29efbfd-069e-44f7-897c-685b06ef0e38,1.0,OP,33.0,1.0,1.0,5.0,26.0,0.0,26.0,1.0,4.0,1.0,150.0,93.0,57.0,Banco de CÃ³rdoba,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,6676.0,9078.0,http://gradshower.com/wp-content/plugins/Update/bancor/98f4bdfa854dd48802276c2feeca5462/auth.php,0.0
5b3c8477-67f6-4669-8ce6-6249d1f78327,1.0,OP,131.0,3.0,2.0,52.0,41.0,0.0,41.0,1.0,9.0,0.0,743.0,337.0,406.0,Banco de CÃ³rdoba,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,17.0,33.0,3.0,4.0,4.0,2.0,1050.0,1455.0,http://gradshower.com/wp-content/plugins/Update/bancor/98f4bdfa854dd48802276c2feeca5462/info.php,3.0
1e3bc4aa-a6ec-4c7c-b016-69da992226fc,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/54ddcc226870c7d/,0.0
b42623ac-edf9-4a64-a893-3dd043cedee5,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://support-appleld.com.secureupdate.duilawyeryork.com/ap/81d857bb7b891c2/,0.0
9aa2cde3-9c79-4b2e-b1e1-83327e4b7fad,1.0,OP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,Sign in to your account,0.0,,,,2.0,13.0,0.0,0.0,100.0,75.0,3.0,3.0,3.0,2.0,255.0,1196.0,http://micrologin.netlify.app/,0.0
f597da63-085f-4cff-86ec-67c69df893ba,1.0,OP,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,Sign in to your account,0.0,,,,2.0,13.0,0.0,0.0,100.0,100.0,3.0,3.0,3.0,2.0,255.0,1196.0,https://micrologin.netlify.app/,0.0
6417d8ae-940d-48eb-be30-e2172a61caba,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e5dbca3-03ad-49f3-b7f6-43ab2f6280fc,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,13.0,4.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,,,,,,,,,,,,,,,,,,
22525890-f760-4aff-8161-3a9b05ea5844,1.0,OP,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,13.0,4.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,,,,,,,,,,,,,,,,,,
a7c98ebf-b15e-4279-8c83-3c7e1a843f25,1.0,OP,12.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,0.0,35.0,28.0,7.0,Sign In to your account,0.0,,,,1.0,8.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,1.0,588.0,605.0,http://onedrive-my-sharepoint.com/ssl_key/Secured-OneDrive-for-Business-portal/janine@aeoontechnologies.com/login.microsoftonline.com.auth2/step2.php,0.0
7ff9ac11-35f0-417a-8bf5-24ff05f8cf03,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/152754cc0f88cd0/?cmd=_update&dispatch=152754cc0f88cd081&locale=_US,0.0
7bbc587b-4bbb-4ec3-8564-66ec4e6333e6,1.0,OP,38.0,4.0,1.0,4.0,0.0,0.0,0.0,2.0,30.0,0.0,99.0,67.0,32.0,Sign in to your account,5.0,5.0,2.0,3.0,0.0,11.0,0.0,0.0,18.0,67.0,3.0,3.0,4.0,3.0,314.0,402.0,http://www.caraola.es/,0.0
96bbb78d-f9f7-4325-b9b1-b74aab6bd090,1.0,OP,10.0,2.0,0.0,6.0,9.0,8.0,1.0,1.0,2.0,0.0,125.0,104.0,21.0,Sign in,0.0,,,,7.0,17.0,0.0,0.0,100.0,67.0,7.0,8.0,6.0,3.0,1427.0,2002.0,https://basicswnet.ru/bnji/?activity=4789652,0.0
1c46766b-0e78-4810-9ce5-7ce881d0e573,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/77d6d905d0fe379/?cmd=_update&dispatch=77d6d905d0fe379e9&locale=_US,0.0
c746fc28-ffcf-4f21-bd83-bed39d25a076,1.0,OP,10.0,1.0,0.0,6.0,4.0,3.0,1.0,0.0,2.0,0.0,61.0,54.0,7.0,Just a moment...,0.0,,,,5.0,9.0,0.0,0.0,100.0,0.0,1.0,2.0,1.0,1.0,165.0,397.0,https://personalbravery.com/authflow/verification/,0.0
7aa78665-32c7-4065-82d9-228d6711ba77,1.0,OP,30.0,5.0,0.0,3.0,9.0,8.0,1.0,1.0,3.0,0.0,103.0,51.0,52.0,OneDrive | Login,0.0,,,,7.0,20.0,0.0,0.0,100.0,67.0,7.0,9.0,7.0,3.0,2437.0,2963.0,https://warbysports.com/1/onedrive-RD38/onedrive-RD38/,0.0
f6adffc5-7a6d-4ed5-a05e-3c6a657e9b02,1.0,OP,30.0,2.0,0.0,11.0,14.0,8.0,6.0,1.0,1.0,0.0,120.0,85.0,35.0,PÃ¡gina nÃ£o encontrada â€“ My Blog,0.0,,,,15.0,21.0,0.0,0.0,90.0,75.0,4.0,4.0,4.0,2.0,544.0,917.0,https://congressoagrotec.com.br/wp-includes/SimplePie/Content/Type/DHL2020/dhl/cmd-login=6d20ca503b5a0af2f92f3cf19955cb13/?email=*EMAIL%20ADDRESS%20REMOVED&loginpage=&reff=OTg4YjhiMmVkMTk1ZTIxOGIzMjU5MThhN2QxZmEyODY=,2.0
bab6c642-3620-4b38-92b3-555fc932fbfd,1.0,OP,17.0,0.0,0.0,8.0,4.0,3.0,1.0,1.0,12.0,0.0,192.0,109.0,83.0,Sign In to LinkedIn,0.0,,,,11.0,7.0,0.0,0.0,43.0,50.0,2.0,2.0,2.0,1.0,94.0,514.0,http://buylionkingtickets.com/user1/linkedin.com/LinkedIn/,0.0
532246f0-0d14-4c49-86c4-bc9f81608a2d,1.0,OP,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0," 404 Not Found
",0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://ams-business-8.hostwindsdns.com/~pggtflir/dkb/,1.0
3d7f72fe-17f1-4794-b990-d200077add0a,1.0,OP,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0," 404 Not Found
",0.0,,,,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://ams-business-8.hostwindsdns.com/~pggtflir/dkb/credit.php,1.0
