UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
b599cb5a-c6ca-43ba-8c3d-6dea008e7abe,1.0,OP,23.0,0.0,0.0,91.0,50.0,2.0,2.0,2.0,2.0,715.0,880.0,1.0,http://wereldpas-aanvraagproces.wetransfr.ir/index.php/false/false/false,1.0,86.0,0.0,1.0,0.0,0.0,19.0,3.0,0.0,13.0,14.0,4.0,10.0,4.0,21.0,0.0,134.0,85.0,49.0,Rabo Internetbankieren - Rabobank,1.0
480d25be-a0c2-45b4-9b33-2a6e646154b3,1.0,OP,23.0,0.0,0.0,91.0,50.0,2.0,2.0,2.0,2.0,715.0,880.0,1.0,http://wereldpas-aanvraagproces.wetransfr.ir/index.php/step2.php,1.0,86.0,0.0,1.0,0.0,0.0,19.0,3.0,0.0,13.0,14.0,4.0,10.0,4.0,21.0,0.0,134.0,85.0,49.0,Rabo Internetbankieren - Rabobank,1.0
e8697b4d-cde7-4fe7-8166-fc3fca61bd86,1.0,OP,2.0,0.0,0.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,http://amcgardiennage.com/p2w9zizpptjanku3rduxmnqznw==,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0
2bd466d8-1422-4aaa-a37c-12ed25c1a073,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://choeurdhommes-syl-roussel.fr/jquery/themes/base/accunts/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,401 Unauthorized,0.0
000356ba-7f96-4210-bb38-4844e2313948,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://choeurdhommes-syl-roussel.fr/jquery/themes/base/accunts/customer_center/customer-IDPP00C397/myaccount/signin/?country.x=US&locale.x=en_US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,401 Unauthorized,0.0
c20105a8-b953-49f8-a1e2-a8fd8f7396ac,1.0,OP,3.0,0.0,0.0,67.0,0.0,2.0,2.0,3.0,2.0,11.0,11.0,0.0,https://glide.co/supp/Update/Access/,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,40.0,38.0,2.0,WebMail,1.0
5f6df742-6060-47ec-919f-5b9d4c33d9c0,1.0,OP,2.0,0.0,0.0,50.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,http://amcgardiennage.com/P2w9YSZpPThJNWcxajE3M1U=,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0
7b2cd67f-5f81-4c70-8158-3f2f0f8efed8,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a84f0b9-f88a-46a5-b9ab-8ac0a3dc78ab,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973c350-0171-4c33-82f1-bd9577243a8d,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8961d6e-2bb7-4b1b-9fe1-15b8fed9e62d,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b358c1bf-8563-4931-b77e-7394b668da0a,1.0,OP,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,1.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/9d99b61a772da66?cmd=_update&dispatch=9d99b61a772da66cc&locale=_US,0.0,13.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
9821d5de-b3b0-4dee-a747-eed3115c77ce,1.0,OP,50.0,0.0,0.0,100.0,47.0,12.0,16.0,16.0,3.0,1062.0,2427.0,0.0,https://elevenpuppy.com/tat/sbc/sbc/sbcglobal.net.htm,15.0,167.0,0.0,0.0,0.0,0.0,34.0,4.0,2.0,20.0,24.0,19.0,5.0,1.0,12.0,0.0,199.0,147.0,52.0,AT&T - Login,1.0
6f64418e-8353-48a7-9a1f-8780cd05242c,1.0,OP,25.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,747.0,1692.0,1.0,https://yu64ysoasotimasemelhores.com/MeusProdutos/Prefetch.php?skullid=57974687,363.0,16.0,0.0,0.0,0.0,0.0,234.0,12.0,0.0,496.0,13.0,8.0,5.0,2.0,2.0,0.0,2273.0,564.0,1709.0,Jogo De Panelas Tramontina Antiaderente 12 PeÃ§as Vermelho,0.0
f7805a28-c4cb-4ef5-9c88-1731a6d1627f,1.0,OP,4.0,0.0,0.0,100.0,100.0,3.0,3.0,3.0,2.0,27.0,30.0,0.0,https://chckrwebzin.com/produto/1595195478/smartphone-samsung-galaxy-a30s-64gb-preto-4g-4gb-ram-tela-64-cam-tripla-cam-selfie-16mp/p/155569400/te/sa3s/&uid=2858899543,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,3.0,Site suspenso,0.0
c8f0c8fc-44a7-48a9-8acb-7cda55ccb23e,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://5ytaj8s6-p2tjtsccf.vercel.app/,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,13.0,451: DEPLOYMENT_DISABLED,0.0
2a3f4624-e5b3-4cf2-a9e0-4c3038a7a0ee,1.0,OP,8.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,65.0,107.0,1.0,http://vemcomamagalu-2020.com/produto/tudo-de-promocao-e-aqui/oV97wFfiFX_rKuGaTIkYX1TZvwqHiQYdIWyWuY3eBa-BfXy8iA/5,1.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,51.0,34.0,17.0,Suspected phishing site | Cloudflare,0.0
ece112f3-6e54-4888-8498-ad593ca4bdc9,1.0,OP,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,0.0,http://keynotes-music-mississauga.ca/CERB/Corona/Cra/Finance/atb/details.php,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,403 Forbidden,0.0
268eb040-e37c-408c-a2d6-cef4a476b1b8,1.0,OP,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,0.0,http://keynotes-music-mississauga.ca/CERB/Corona/Cra/Finance/atb/secquestions.php,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,403 Forbidden,0.0
1476ce1c-2306-4878-9b6e-bcc942c58b04,1.0,OP,10.0,0.0,0.0,90.0,57.0,5.0,6.0,6.0,2.0,174.0,435.0,0.0,http://skilful-courage-283714.nw.r.appspot.com/home.html,28.0,3.0,0.0,0.0,0.0,0.0,61.0,2.0,1.0,66.0,2.0,0.0,2.0,2.0,5.0,0.0,310.0,100.0,210.0,Personal cloud storage - Microsoft OneDrive,1.0
b37bab71-e0b6-4ccd-8b61-4a40949ee698,1.0,OP,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,102.0,438.0,1.0,https://uharso.com/amazon/mazon/51ef6/,0.0,2.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,1.0
815d0d8d-f99c-458c-a4c9-5a3d75f12e34,1.0,OP,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,0.0,http://rakuten.co.jp.z73sx3kfvu12ol97jastd32ksdyu2mu2ds.ga/,0.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,1.0
85398c0a-565e-4e95-b218-a672cd9b3e19,1.0,OP,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76.0,92.0,0.0,http://rakuten.co.jp.k3kngroeniu4lkdsbnhoirtehj43osapferphnmo5dsk.ga/,0.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©å¸‚å ´ã€‘Shopping is Entertainment! ï¼š ã‚¤ãƒ³ã‚¿ãƒ¼ãƒãƒƒãƒˆæœ€å¤§ç´šã®é€šä¿¡è²©å£²ã€é€šè²©ã‚ªãƒ³ãƒ©ã‚¤ãƒ³ã‚·ãƒ§ãƒƒãƒ”ãƒ³ã‚°ã‚³ãƒŸãƒ¥ãƒ‹ãƒ†ã‚£,1.0
f7115fe6-1855-454b-822e-180496da9c35,1.0,OP,20.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,2.0,87.0,178.0,0.0,https://rsu.tangerangselatankota.go.id/wp-content/ngg/modules/photocrati-ajax/static/LOGIN/LOGIN/postale/6343e/,0.0,45.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,0.0,5.0,4.0,1.0,1.0,12.0,0.0,84.0,75.0,9.0,Identification - La Banque Postale,1.0
98de706d-315f-4704-95f1-335e81abb42f,1.0,OP,71.0,0.0,0.0,99.0,0.0,3.0,3.0,3.0,2.0,377.0,1200.0,0.0,https://rsu.tangerangselatankota.go.id/wp-content/ngg/modules/photocrati-ajax/static/LOGIN/LOGIN/postale/6343e/index2.html,0.0,368.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
f94e45fd-fa0d-4963-b1e3-d694d2c1e481,1.0,OP,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,76.0,92.0,0.0,http://rakuten.co.jp.rakvten.top/,0.0,2.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,1.0
c3feaefe-7db8-4a6e-a188-e9a441158236,1.0,OP,4.0,0.0,0.0,50.0,0.0,2.0,2.0,2.0,1.0,284.0,286.0,0.0,http://office365.it.support.alertsnotification.com/landing/form/14672839-400d-4c03-9352-c4010cccfe29,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,20.0,20.0,0.0,,1.0
3030dc6a-d996-4c16-ae52-e29effffa4b8,1.0,OP,15.0,0.0,0.0,100.0,40.0,5.0,5.0,4.0,3.0,290.0,491.0,1.0,https://horizonneglect.com/tele/btele/index.php,4.0,9.0,0.0,1.0,0.0,0.0,41.0,3.0,0.0,4.0,5.0,3.0,2.0,1.0,5.0,0.0,94.0,47.0,47.0,Telekom Login,1.0
5c4be874-aa51-4a68-a7ad-c9610d383b22,1.0,OP,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,102.0,438.0,0.0,https://arquha.com/amazon/mazon/amazon/,0.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,0.0,79.0,20.0,59.0,Amazon Sign In,1.0
56a09ba5-4508-4bc2-9f24-a8498419b8df,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04617f7f-1aa8-4a42-af9e-5e873b6b0c9b,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aa129e3-3d3f-40b4-b613-6729362606e9,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9c4c9ea-0322-473a-9c14-f7bced48e59c,1.0,OP,65.0,0.0,0.0,9.0,67.0,2.0,3.0,3.0,2.0,420.0,415.0,0.0,http://app.fretusfolks.com/A/1.php,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,3.0,7.0,13.0,13.0,0.0,1.0,10.0,1.0,120.0,50.0,70.0,Log in,1.0
dfd9710c-1a13-4618-b462-a7bfc47bba8e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1d4d080-0b21-49f4-a4e5-62c73b26c54a,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daa0ec37-74cf-4145-a978-f54569b8eeb8,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a1ed81-018c-4d0d-b987-72d996995e15,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da3cdd78-5615-4081-8f15-05ce77c74813,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17d3cc96-51ab-4c6f-aca0-191a41960b98,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d36be79-6369-494e-bcd9-d3120a7590de,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c22101ab-89ef-48dd-93a3-25ad0cfbe8d5,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347ab380-ac52-4a49-bf26-b2d3ba35f41e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d89ad79f-aa41-4277-b859-7ef57009a2fc,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954c2a20-9cc6-4e01-8b5e-212ddc8b6c84,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eba60fa-88bf-4b80-8c1f-f4d7aeaa0c4e,1.0,OP,65.0,0.0,0.0,9.0,67.0,2.0,3.0,3.0,2.0,424.0,418.0,0.0,http://app.fretusfolks.com/A/2.php,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,3.0,7.0,12.0,12.0,0.0,1.0,10.0,1.0,123.0,49.0,74.0,Log in,1.0
40fa931c-e11b-46d8-accc-0d627831d76b,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96c40166-025c-48dd-a6e7-fd06192e71bd,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78363b30-5e33-4b47-a670-c69de768ab5e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285a843d-f076-40c2-a062-6075c25a9e19,1.0,OP,13.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,3.0,1653.0,1668.0,1.0,https://chatwhatsapp981.giize.com/,0.0,2.0,1.0,1.0,0.0,0.0,44.0,9.0,0.0,0.0,4.0,0.0,4.0,6.0,6.0,0.0,93.0,46.0,47.0,WhatsApp,0.0
f7e23ad3-684c-42f0-9df5-67ee6bae26eb,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2f32b88-a83f-44fd-812e-fa2074285abf,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828c13a-1265-4fc0-910a-cb60fa18ab67,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9d4c416-6692-42d7-b954-c07ee8077a96,1.0,OP,8.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,65.0,107.0,1.0,http://orerwinsaddso.tk/NlZ5eEFTTjQ=/index.php,1.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,51.0,34.0,17.0,Suspected phishing site | Cloudflare,0.0
7afb648e-8a48-446d-bc23-91e9815b467c,1.0,OP,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,42.0,44.0,0.0,https://bk.nemoauqa.com/read_me/linkeden/linkeden,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Page Not Found,0.0
a3e49638-5c4c-49cc-ad1e-9a6c58debf89,1.0,OP,5.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,66.0,129.0,1.0,https://www.itcoin.xyz/update/,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,18.0,10.0,8.0,Login - PÎ±yPÎ±l,0.0
c0278f62-c22e-4f90-baf4-470c64002c15,1.0,OP,12.0,0.0,0.0,100.0,40.0,6.0,6.0,5.0,3.0,141.0,275.0,1.0,https://www.itcoin.xyz/update/PP_V2_UPDATE_1/new/personal.php?dispatch=,0.0,3.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,4.0,4.0,0.0,1.0,9.0,0.0,289.0,270.0,19.0,Update Your Personal Information - PÎ±yPÎ±l,1.0
c91bb0c7-23a9-42b7-9204-5b680556903e,1.0,OP,11.0,0.0,0.0,100.0,50.0,5.0,5.0,4.0,3.0,116.0,241.0,1.0,https://www.itcoin.xyz/update/PP_V2_UPDATE_1/new/payment.php?dispatch=,0.0,3.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,5.0,4.0,1.0,1.0,7.0,0.0,90.0,72.0,18.0,Update Your Payment Information - PÎ±yPÎ±l,0.0
31d20f01-c6f5-4180-8ecc-dc7ed34bb5bf,1.0,OP,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,8.0,http://onedrive-secure-office365.el.r.appspot.com/,4.0,5.0,8.0,4.0,6.0,4.0,,,,,,,,,,,,,,,
dc2a1b6d-68ee-48ee-b248-b571b01604d0,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938640b-e8ad-48c0-8b1c-b60fa4ddce8b,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50f1ae20-0d10-4da0-9aca-391357ada3f9,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491943a-9902-46a6-9bb7-37f3032f8343,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d30e32ee-62f4-4318-9a93-c69d02fe322a,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509b1d1-9df2-419c-b60f-316e398d5d63,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84fbe856-4703-4bb2-aeb4-9de41f8e5620,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f30ff8c6-8c50-4842-a0c6-ed3c0c90ef91,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf07c276-14c7-4a44-98b2-10d975d5cee1,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9cd85b0-c442-4e5a-9428-04c496d92924,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cea33c2e-e7ef-4d7d-b873-e3bacc50168c,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454ab787-d288-4156-8ff8-bb2853f7cc58,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734d85ce-0519-4eb0-8888-d407b4daf9a0,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0c4548-b7ac-4be0-a99d-476b5f8264e4,1.0,OP,9.0,0.0,0.0,67.0,80.0,5.0,5.0,5.0,3.0,210.0,247.0,0.0,http://luckypubgm2020.com/login/facebook/,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,42.0,23.0,19.0,Facebook - login or sign up,1.0
d71995da-5aa1-40f3-ab4f-df8424422ba0,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe01051d-d6ff-48dc-a838-1441bfbd3790,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe9c2e1-2654-4aad-92eb-64b8eda6684a,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480c069f-fddb-4f5d-996b-32eb019ab0f4,1.0,OP,29.0,0.0,0.0,93.0,25.0,4.0,4.0,4.0,3.0,1053.0,2440.0,0.0,https://paypal-verification.com.iklandominobet.com/,38.0,14.0,0.0,0.0,0.0,0.0,120.0,4.0,1.0,64.0,17.0,7.0,10.0,0.0,0.0,0.0,606.0,383.0,223.0,"Send Payments, Pay Online, Merchant Account - PayPal Indonesia",0.0
ce1b5268-2f52-4be7-80a8-dc2dac677a11,1.0,OP,29.0,0.0,0.0,93.0,25.0,4.0,4.0,4.0,3.0,1053.0,2440.0,0.0,http://paypal-verification.com.iklandominobet.com/?locale.x=id_id,38.0,14.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
c2ee0489-eb73-414b-8806-349d784bbf2b,1.0,OP,14.0,0.0,0.0,64.0,33.0,3.0,3.0,3.0,2.0,996.0,1010.0,0.0,http://grupwhatsappbokep.groups-hot18.tk/,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,109.0,50.0,59.0,WhatsApp,0.0
0f52e223-55f5-42d5-b07e-f911ddf636b3,1.0,OP,8.0,0.0,0.0,38.0,67.0,3.0,3.0,3.0,2.0,107.0,111.0,0.0,http://mail.zoomic.io/wp-includes/neworder/,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,1.0
dff69099-46ea-4106-99cd-6bf7ce154e8a,1.0,OP,8.0,0.0,0.0,38.0,67.0,3.0,3.0,3.0,2.0,107.0,111.0,0.0,http://mail.zoomic.io/wp-includes/neworder/,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,1.0
a3e9825c-8c7c-41fb-8081-a705e7424a15,1.0,OP,7.0,0.0,0.0,43.0,67.0,3.0,3.0,3.0,2.0,107.0,111.0,0.0,http://mail.zoomic.io/wp-includes/neworder/bizmail.php,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,25.0,21.0,4.0,Sign in to continue,1.0
58166ec4-b236-4861-8c3f-b257f62cb150,1.0,OP,7.0,0.0,0.0,14.0,50.0,2.0,2.0,2.0,2.0,208.0,270.0,1.0,http://dat-25.com/de/16?uclick=3v3v7v7s&uclickhash=3v3v7v7s-3v3v7v7s-h96o-0-1n-ojyd-ojb7-7fa4f7,1.0,7.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,12.0,7.0,2.0,5.0,0.0,0.0,0.0,118.0,40.0,78.0,FICK JETZT +18,0.0
f79d996a-f792-44db-a8e6-522e77139d68,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://choeurdhommes-syl-roussel.fr/jquery/themes/base/accunts/customer_center/customer-IDPP00C729/myaccount/signin/?country.x=US&locale.x=en_US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,401 Unauthorized,0.0
1430937c-426d-4bba-acb8-54eb2b5d253a,1.0,OP,3.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,15.0,17.0,0.0,https://traeminentindiatours.com/vendor/phpunit/phpunit/src/Util/PHP/hhh/update/Bankofamerica-Doc/Bankofamerica-Doc/identity.php,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,Not Found,0.0
195d3727-7e32-4085-a306-77451f0d4cd4,1.0,OP,10.0,0.0,0.0,60.0,100.0,6.0,6.0,6.0,4.0,215.0,529.0,0.0,http://buildevolution.online/.well-known/pki-validation/.../wetrt/,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,35.0,31.0,4.0,WeTransfer,1.0
36d1de12-85bf-4b4d-82b9-056f426530aa,1.0,OP,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,4.0,246.0,497.0,0.0,https://ipetrokala.com/wp-includes3/css/oneddrive/,0.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,One Drive,0.0
7ac922c3-47c6-4213-b8d5-885e19311d2a,1.0,OP,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,http://www.paypal.com.11111111111111111111111111.com/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,Access Denied,0.0
8cae3885-0320-4ac1-8e8d-498497069e7b,1.0,OP,28.0,0.0,0.0,96.0,0.0,3.0,3.0,4.0,2.0,178.0,232.0,1.0,https://pasargadheal.ir/service/EarthLink/,14.0,143.0,1.0,1.0,0.0,0.0,30.0,14.0,1.0,21.0,13.0,5.0,8.0,2.0,14.0,0.0,142.0,105.0,37.0,Web Mail,1.0
f96f602a-6e44-4955-a4ac-034b154cc154,1.0,OP,72.0,0.0,0.0,96.0,43.0,7.0,8.0,8.0,3.0,887.0,1608.0,0.0,https://pasargadheal.ir/service/EarthLink/setcreditcard.jsp.htm,20.0,279.0,0.0,0.0,0.0,0.0,47.0,15.0,2.0,29.0,18.0,7.0,11.0,1.0,22.0,0.0,319.0,250.0,69.0,Connect With Earthlink | Verify Your Billing,1.0
c788dbb3-f2cd-49b1-b760-70150697de78,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80d14b40-415c-4dcb-8def-bd0739346000,1.0,OP,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,http://profreelancefitness.com/login/index.html?email=corine.dalle@standard-industrie.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,404 Error,0.0
238decf6-c3ff-458f-b6ce-2d5909dff2d2,1.0,OP,6.0,0.0,0.0,33.0,33.0,4.0,4.0,3.0,3.0,100.0,297.0,0.0,http://mail.budi01gaming.hol65.com/login.php,21.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,121.0,27.0,94.0,WhatsApp Group Invite,0.0
5d8f8728-6af5-4589-b79c-98056e2146a6,1.0,OP,10.0,0.0,0.0,20.0,33.0,3.0,3.0,3.0,2.0,64.0,213.0,3.0,http://amanda-johnson.com/asf/a73c27a243a2715a62e4f95781c707fc/view/login.php?userid=,0.0,2.0,0.0,1.0,1.0,0.0,7.0,4.0,0.0,3.0,4.0,2.0,2.0,1.0,3.0,0.0,30.0,27.0,3.0,PayPal,1.0
