UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly
ff316bd7-d1c2-4832-9e45-2c7d6821daa7,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol/page/3,1.0,0.0,0.0
5c2dcb61-955f-4e67-b809-7363d760a873,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol/page/87,1.0,0.0,0.0
edf1fdb6-d5fe-4774-b1c4-c46058fdc7de,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol?filter_by=featured,1.0,0.0,0.0
5569c680-0f15-475b-a89f-2f6a5a04da5e,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol?filter_by=popular,1.0,0.0,0.0
e8f2174a-9b0d-4e70-a0fa-0122fc4e3fc0,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol?filter_by=popular7,1.0,0.0,0.0
8abc95ae-45ca-4c11-a315-c8a06d35cbce,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol?filter_by=random_posts,1.0,0.0,0.0
3ec3613f-71f8-400c-b426-d977a5c8acc6,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/cuplikan-gol?filter_by=review_high,1.0,0.0,0.0
bc7b0485-729f-4e44-bbfa-51dddd72437e,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/david-beckham-di-beri-penghargaan-dari-presiden-uefa.html,1.0,0.0,0.0
9471642c-e24c-4c55-8a62-8c927d1533ca,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/david-silva-memutuskan-untuk-pensiun-dari-timnas-spanyol.html,1.0,0.0,0.0
a7c77147-d592-4497-8cf4-3228061bdf25,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola/page/2,1.0,0.0,0.0
1fb84f7a-6dec-4a3c-982e-52e06f7174a2,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola/page/3,1.0,0.0,0.0
b5acce82-8ccc-4d87-93c3-fb4e8a51ef1f,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola?filter_by=featured,1.0,0.0,0.0
fd559b0b-7ea1-45b7-a18a-8ce817e8e844,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola?filter_by=popular,1.0,0.0,0.0
3c373af4-a3df-4b3b-b423-1700a6e2ffa1,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola?filter_by=popular7,1.0,0.0,0.0
efb86568-4155-4e98-978e-e26f07911106,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola?filter_by=random_posts,1.0,0.0,0.0
ee2fd6e4-2755-4163-a0be-04b96a321779,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-bola?filter_by=review_high,1.0,0.0,0.0
67872f14-133a-497d-ac6e-3705515c9284,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-05-s-d-11-november-2018.html,1.0,0.0,0.0
337b8538-d4a8-4ecb-82aa-44109adc7021,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-13-s-d-19-mei-2018.html,1.0,0.0,0.0
5e7fdedc-5a52-49a6-9195-7434ebdede62,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-15-s-d-21-oktober-2018.html,1.0,0.0,0.0
3b1ab739-65b8-407f-8741-dc5f536b2d2f,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-22-s-d-28-april-2018.html,1.0,0.0,0.0
17aeac12-aa66-41ab-b1c8-06664d9178cd,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-22-s-d-28-oktober-2018.html,1.0,0.0,0.0
ae818648-1974-4919-9de7-4ec07f6b311a,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-29-april-s-d-5-mei-2018.html,1.0,0.0,0.0
9b33314a-ab12-40b8-b8fc-ab4238171310,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-29-oktober-s-d-03-november-2018.html,1.0,0.0,0.0
5434a110-5097-46e0-892d-90b22a5b1468,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/jadwal-nonton-bola-6-s-d-12-mei-2018.html,1.0,0.0,0.0
14647559-c0e2-4aca-9354-ff0a340c93f6,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/manuel-pellegrini-terima-rp2877-miliar-setelah-di-pecat-west-ham.html,1.0,0.0,0.0
8319abee-d869-431b-9f31-f6fe2bf22379,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/messi-di-perkirakan-akan-segera-pensiun-dari-timnas-argentina.html,1.0,0.0,0.0
adc12e55-e2ed-4b46-9a1d-8f1c9930122c,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/pemain-timnas-inggris-adu-argumen-di-ruang-ganti.html,1.0,0.0,0.0
7f43e806-4d8b-47a0-b12a-ae0a5c33ce22,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola/page/107,1.0,0.0,0.0
c80c67a2-874a-4780-b2f6-d452d15941d8,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola/page/2,1.0,0.0,0.0
09aecff7-bddd-4193-8e4d-5eeccdb50ce6,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola/page/3,1.0,0.0,0.0
0c808b89-84a8-407e-b3a6-cf3c0d7c1abe,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola?filter_by=featured,1.0,0.0,0.0
63763d5c-24ac-4e1a-b787-56435509954d,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola?filter_by=popular,1.0,0.0,0.0
a3b9d69e-22b3-42f8-98ae-3f87ae91fdf3,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola?filter_by=popular7,1.0,0.0,0.0
f4015862-5ff2-4bdc-ade9-0a9fc4a0b2b9,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola?filter_by=random_posts,1.0,0.0,0.0
5844a155-0494-41f0-9e21-74234ff13c66,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-bola?filter_by=review_high,1.0,0.0,0.0
27440eb9-e3de-4501-b375-4a13dc339fd5,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-angers-vs-paris-saint-germain-11-mei-2019.html,1.0,0.0,0.0
49750655-c115-46e8-b4ce-1b372534501a,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-angers-vs-saint-etienne-25-mei-2019.html,1.0,0.0,0.0
3b5d8ec2-9ba8-4a4d-af64-79bd1f66242e,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-atalanta-vs-genoa-11-mei-2019.html,1.0,0.0,0.0
8d3ddbc4-d017-4d5f-97ed-bf620eb1f942,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-bordeaux-vs-reims-19-mei-2019.html,1.0,0.0,0.0
73c35554-3b7a-4b97-ad54-c56df728c41d,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-chievo-vs-sampdoria-19-mei-2019.html,1.0,0.0,0.0
7a7bd0ee-f786-427b-8995-b401cd20bd39,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-dc-united-vs-sporting-kc-13-mei-2019.html,1.0,0.0,0.0
3bae4dc9-aae8-4a56-8467-f52cc3482d23,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-empoli-vs-torino-19-mei-2019.html,1.0,0.0,0.0
68ef021a-39b3-465f-b006-6ee5d64775a2,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-genoa-vs-cagliari-18-mei-2019.html,1.0,0.0,0.0
6f6b4078-7297-4cf1-8214-e3d622ce6922,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-guingamp-vs-nimes-19-mei-2019.html,1.0,0.0,0.0
850238af-2ce5-408c-9a4f-d9650c168aee,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-juventus-vs-atalanta-20-mei-2019.html,1.0,0.0,0.0
2c5985cd-d8d5-47a5-aea2-fc047bf194c8,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-lille-vs-angers-19-mei-2019.html,1.0,0.0,0.0
9618c722-7b3e-48e5-90be-ba393407ea07,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-montpellier-vs-nantes-19-mei-2019.html,1.0,0.0,0.0
a85e858e-43fd-4731-ad18-822e913e7a11,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-nac-breda-vs-pec-zwolle-16-mei-2019.html,1.0,0.0,0.0
fde956c8-f5cc-494c-b0ee-babb763e3787,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-perth-glory-vs-sydney-fc-19-mei-2019.html,1.0,0.0,0.0
b1c52571-b547-419d-a613-fa6dc3f77343,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-psg-vs-dijon-19-mei-2019.html,1.0,0.0,0.0
71f0d3d4-bba3-4689-a08b-a0940a539719,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-rb-leipzig-vs-bayern-munchen-26-mei-2019.html,1.0,0.0,0.0
ac09e139-4f1d-45ff-a082-8e9f76052939,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-saint-etienne-vs-nice-19-mei-2019.html,1.0,0.0,0.0
ade597ff-858d-44ff-a471-2fcc6bdc360d,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-sevilla-vs-athletic-club-19-mei-2019.html,1.0,0.0,0.0
3aa9cbd2-c27c-4600-95a0-3f5a1dc47f3c,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-strasbourg-vs-olympique-marseille-04-mei-2019.html,1.0,0.0,0.0
6ac4ffad-ac5e-4c2e-873a-65fc7eb69be3,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/prediksi-skor-bola-wolfsburg-vs-augsburg-18-mei-2019.html,1.0,0.0,0.0
8b439a03-dad0-4b51-befe-089b753e60be,0.0,CC,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,21.0,http://139.99.6.10/real-madrid-gagal-datangkan-lewandowski-kini-malah-incar-icardi.html,1.0,0.0,0.0
