UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,session & httponly,sensitive
628d7e1d-0823-4d4e-bfb2-0abceb5f65a4,1.0,OP,24.0,0.0,0.0,5.0,6.0,4.0,2.0,1.0,2.0,0.0,63.0,21.0,42.0,Login To Continue,1.0,0.0,1.0,0.0,12.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,104.0,257.0,https://www.boston-places.com/Account-Support/2d4a44/en/,0.0,0.0,1.0
7716ac18-f4b4-4006-8351-2906483e154a,1.0,OP,24.0,0.0,0.0,5.0,6.0,4.0,2.0,1.0,2.0,0.0,63.0,21.0,42.0,Login To Continue,1.0,0.0,1.0,0.0,12.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,104.0,257.0,https://www.boston-places.com/Account-Support/e6d8da/en/,0.0,0.0,1.0
8aaf6659-2364-4390-baed-64b750803900,1.0,OP,24.0,0.0,0.0,5.0,6.0,4.0,2.0,1.0,2.0,0.0,63.0,21.0,42.0,Login To Continue,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,104.0,257.0,https://www.boston-places.com/Account-Support/bd5c6d/en/,0.0,0.0,1.0
b6985387-4677-4425-94ff-bbb6b94b096e,1.0,OP,,,,,,,,,,,,,,,8.0,8.0,4.0,6.0,5.0,9.0,0.0,0.0,100.0,67.0,6.0,6.0,7.0,4.0,76.0,258.0,https://office365-login-outlook.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,
8a4864c4-a8fc-4e1c-a3c6-e6fb02bb3f67,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,http://user9765656787.et.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
830af3a1-2c76-47c5-8d90-45a4748c1823,1.0,OP,47.0,5.0,1.0,17.0,22.0,17.0,5.0,1.0,13.0,0.0,145.0,91.0,54.0,Lloyds Bank - Mobile Banking - Login,0.0,0.0,0.0,0.0,140.0,34.0,0.0,0.0,15.0,20.0,11.0,11.0,10.0,6.0,585.0,2627.0,http://momentumeconomy.com/dan/lloyds/login.php?cmd=login_submit&id=OTY1MTc2MjA4OTY1MTc2MjA4&session=OTY1MTc2MjA4OTY1MTc2MjA4,1.0,0.0,1.0
4041f696-3016-43a4-8480-b204502e5d66,1.0,OP,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,160.0,49.0,0.0,0.0,100.0,40.0,11.0,13.0,11.0,4.0,1579.0,2938.0,https://mezomississippi.com/login/,15.0,0.0,
d38ddae0-ea2a-4f5d-92cc-45509cc165ea,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,404 Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,http://www.rangeelaexports.in/bugato/docusign/,0.0,0.0,0.0
303022e7-b611-45c2-81e4-3de89e32a18c,1.0,OP,32.0,1.0,0.0,9.0,3.0,2.0,1.0,1.0,18.0,0.0,268.0,219.0,49.0,Einloggen oder neu anmelden | eBay,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,52.0,191.0,https://blackbrick.in/store.ebay.de.blackbrick.in/?ru=https:/%,0.0,0.0,1.0
45508b9c-1c43-4649-92e8-56ff87c64482,1.0,OP,133.0,5.0,3.0,64.0,14.0,14.0,0.0,0.0,0.0,0.0,330.0,152.0,178.0,Accesso Area Riservata,0.0,0.0,0.0,0.0,37.0,77.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,591.0,1429.0,http://manutenzione-anagrafica.com/,32.0,0.0,0.0
c32cd307-3751-447a-acb9-533b4066e83a,1.0,OP,11.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,58.0,48.0,10.0,Chase Online,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,663.0,786.0,https://hoyongsopbuah.com/secure03b.chase.com/,0.0,0.0,0.0
f6e61234-4eab-4c7f-bd3b-308292e32b38,1.0,OP,9.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,51.0,34.0,17.0,Suspected phishing site | Cloudflare,1.0,1.0,0.0,1.0,5.0,8.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,62.0,107.0,https://cristplazaapt.buzz/CD/nridistribution.com/office_365_authentication/office.php,1.0,0.0,0.0
4d505b41-4342-4597-af63-b41d2814884a,1.0,OP,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,98.0,97.0,https://yahoomail-emaildeactionserviceteam.weebly.com/,0.0,0.0,0.0
2bdea156-30cf-4d0f-8936-dc66a22e2cc0,1.0,OP,57.0,5.0,0.0,67.0,16.0,8.0,8.0,0.0,0.0,0.0,183.0,74.0,109.0,Steam Community :: Error,6.0,0.0,2.0,0.0,262.0,24.0,0.0,0.0,92.0,33.0,3.0,3.0,4.0,3.0,528.0,1140.0,http://steamproxy.net/groups/hoxhud/discussions/1,13.0,0.0,0.0
588c14a5-37a2-4fda-a560-bac344259593,1.0,OP,9.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,51.0,34.0,17.0,Suspected phishing site | Cloudflare,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,66.0,107.0,http://www.silvercityms.buzz/2020/,1.0,0.0,0.0
3a6d44b9-abb8-4bdf-a32c-9035eb24a4d3,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537cbcd7-7fee-447f-b662-dae746eca907,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951693d6-1c9f-434f-9fc0-8255fd0c1aeb,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6cf57be-a9ad-497c-acab-5a39dc5b1d8e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8847e8d-5b40-4049-be3c-07f92797c5c2,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278b618-7167-485d-ac6d-f6af6cf352ee,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11e1e447-c622-4b53-a0ad-5fc8060fe38f,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,87.0,92.0,http://destec-ltda.com/324boa/bankofamerica/secure/auth/,8.0,0.0,
50e1c2e4-6221-4ba1-a018-db8435b37e38,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c518d35c-f423-46af-b9ae-5b0c8814e49d,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://agroexplorer.com/ak/0nfile/0nfile/oneddrive/login-option.php?cmd=login_submit&id=ba747a2b920c260d6b1a845d3421c98bba747a2b920c260d6b1a845d3421c98b&session=ba747a2b920c260d6b1a845d3421c98bba747a2b920c260d6b1a845d3421c98b,0.0,0.0,
a68bb1f0-e253-4cb5-b689-dce99ed929f7,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c094781a-d29e-4424-bbdb-6f2f7eeba26f,1.0,OP,9.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,27.0,14.0,13.0,OneDrive - File View,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,3.0,247.0,475.0,https://jute.guru/abc/0nfile/0nfile/oneddrive/login-option.php?cmd=login_submit&id=00ba7979ff1ee6a99840b07397a9a9a500ba7979ff1ee6a99840b07397a9a9a5&session=00ba7979ff1ee6a99840b07397a9a9a500ba7979ff1ee6a99840b07397a9a9a5,0.0,0.0,0.0
dcd2865c-18c6-403f-a3fe-94a889526503,1.0,OP,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,http://rakuten.co.jp.rakutensdfmwklemf.icu/,0.0,0.0,1.0
9e92f153-7516-43a3-99e7-3b07dc5f3147,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,https://brandscontent.com/sql-admin/becu.org_update/becu.org/login.php?lc61VDf6aeKQ5nyiGSEJtiN2RGOv9KkQPxZvv4U4AfCMv0FdKIKuAE5qr4MWduGjrJm29ZFy52d2J2rjpKtM8BpZVzGCa1vpAvrnKEW3IX1dsRgEyIJ73R1OjGlzjGwW9eUn0K1vKCF53BBDmmu1jFRjipMzhVzLzWipRaAnmo5Qk0271chZrCaTGz5pOwvB9YdOgsLR=,0.0,0.0,0.0
26353872-c7dc-4fea-883a-1671b64a0f60,1.0,OP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,47.0,7.0,Something went wrong - SurveyGizmo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,11.0,10.0,https://www.surveygizmo.com/s3/5711165/AT-T-MAIL,0.0,0.0,0.0
6fc5a5fb-bb1e-4030-8cc4-0ea00ca0100e,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,50.0,2.0,2.0,1.0,1.0,1.0,0.0,https://onedriveh2.app.link/docs,0.0,0.0,0.0
063b7ce6-da31-4ddc-a78c-cb104078c8e6,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://cidrd.com.do/x2%20docx/?_branch_match_id=809835365787566429&utm_source=onedrive&utm_campaign=onedrive&utm_medium=onedrive,0.0,0.0,0.0
0707c603-4d2f-411c-a59f-10d5e739710f,1.0,OP,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,http://rakuten.co.jp.rakutensdfmwklemf.xyz/,0.0,0.0,1.0
7ffc2523-95dc-4da5-8956-a148df78363d,1.0,OP,79.0,21.0,2.0,13.0,11.0,5.0,6.0,1.0,14.0,0.0,234.0,104.0,130.0,"Amazon
",1.0,1.0,0.0,1.0,7.0,36.0,0.0,0.0,100.0,100.0,6.0,7.0,7.0,2.0,604.0,1497.0,https://ppc.kopiherba.com/lib?fg=ZH9wlGlpcmKEmLqxy5qmnnx0YpCJjI51Zmhfpn1xkA/philippe.cosi@id.unibe.ch,0.0,0.0,1.0
16bec560-84c0-466d-9e77-e72c7784f2d2,1.0,OP,10.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,38.0,35.0,3.0,Sign in to Xfinity,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,91.0,0.0,3.0,4.0,3.0,2.0,181.0,181.0,https://secretive-invention.surge.sh?email=$email,0.0,0.0,1.0
bbdebdc6-4789-42de-9011-5b22c11b554f,1.0,OP,129.0,17.0,2.0,98.0,55.0,48.0,7.0,5.0,7.0,0.0,547.0,147.0,400.0,Log in | My Account | TELUS.com,6.0,0.0,1.0,0.0,180.0,91.0,0.0,0.0,25.0,23.0,16.0,22.0,21.0,8.0,2615.0,2833.0,http://www.assicuriamoci.net/images/am/sp/,53.0,0.0,1.0
1c526012-fb89-47ad-818e-8fd39603aa29,1.0,OP,78.0,10.0,1.0,86.0,52.0,47.0,5.0,4.0,16.0,0.0,721.0,405.0,316.0,Log in | My Account | TELUS.com,2.0,0.0,0.0,0.0,150.0,73.0,0.0,0.0,41.0,32.0,22.0,28.0,27.0,8.0,1937.0,2897.0,http://www.assicuriamoci.net/images/am/sp/paymentbill.php,50.0,0.0,1.0
8936a59c-2df7-460d-a56e-949aa2d98b8b,1.0,OP,63.0,2.0,2.0,153.0,22.0,13.0,9.0,4.0,23.0,0.0,603.0,432.0,171.0,Cox Communications - Residential Home,4.0,0.0,1.0,0.0,100.0,52.0,0.0,0.0,73.0,11.0,9.0,15.0,10.0,5.0,382.0,742.0,http://art-sticker.fr/humby/librairies/manual/c57cd45234313ad91d9fb213f8cece5b/,114.0,0.0,1.0
bfbd7043-3ef0-4842-ba9f-b163220a57ce,1.0,OP,25.0,0.0,0.0,5.0,4.0,1.0,3.0,1.0,3.0,0.0,70.0,18.0,52.0,Log in to your PayPaI account,1.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,37.0,114.0,https://apicare.cl/info/home_Case=IDPP00C437/app/signin.php,0.0,0.0,1.0
33840c92-8d15-4a98-8791-69bb490c69dd,1.0,OP,60.0,2.0,0.0,8.0,4.0,4.0,0.0,1.0,6.0,0.0,139.0,50.0,89.0,Anmeldung - Raiffeisen,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,20.0,67.0,3.0,3.0,4.0,2.0,839.0,2433.0,http://eltronesia.id/.well-known/pki-validation/raiffeisen/lograiffeisenFull/,5.0,0.0,1.0
7e1705e7-967d-45f5-b5a2-1c4a2e69f221,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdda99c0-17f1-4910-a9bc-f5920822d586,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://myrunstuff.com/OMACH/FBG/,0.0,0.0,0.0
1f99bdbc-65f0-4275-b049-29b864b44b7c,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,5.0,5.0,2.0,3.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,70.0,258.0,http://qnaqaaa08cowa.et.r.appspot.com/linkedrecruiter.html,4.0,2.0,1.0
3828b8ee-a291-46f7-ab1f-30fbb3c60dc9,1.0,OP,12.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,31.0,32.0,Bank of America Mobile - Identity Verification,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,443.0,440.0,https://mail.bankingloginersystem.com/.well-known/myaccounts/myaccounts/choose/,0.0,0.0,0.0
de9388d8-400b-489b-bd98-aaefc0f62095,1.0,OP,12.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,63.0,31.0,32.0,Bank of America Mobile - Identity Verification,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,443.0,440.0,https://mail.bankingloginersystem.com/.well-known/myaccounts/myaccounts/choose/,0.0,0.0,0.0
3d7a8293-4496-49f9-8a0a-2d3e5d7212c9,1.0,OP,19.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,295.0,258.0,37.0,Yahoo - login,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,55.0,50.0,4.0,4.0,5.0,2.0,29.0,89.0,http://35y.2c8.myftpupload.com/wp-content/Yahoo/login.php,6.0,0.0,1.0
892c19aa-8098-436b-88db-95eaac3cfb25,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://namoi.duckdns.org/btcom/BTinter/btconnect.html,0.0,0.0,0.0
634b7004-9770-44ee-931a-64d64d6946b6,1.0,OP,33.0,0.0,1.0,8.0,5.0,2.0,3.0,1.0,2.0,0.0,138.0,75.0,63.0,WeTransfer,0.0,0.0,0.0,0.0,16.0,35.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,1124.0,1122.0,http://blueboy.studio/edge/views/downloads/files1497366477.php?email=,7.0,0.0,1.0
885c2d6a-b8fc-4241-9807-47147fb41216,1.0,OP,17.0,6.0,0.0,6.0,3.0,1.0,2.0,1.0,3.0,0.0,57.0,49.0,8.0,Sign in to your account,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,643.0,711.0,https://www.arthur-studios.com/pho/?email=robertcourteau@altusgroup.com,0.0,0.0,0.0
5be9c566-6370-45c7-82e7-d34f7937849a,1.0,OP,20.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,13.0,0.0,80.0,34.0,46.0,Help login,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,100.0,2.0,2.0,2.0,2.0,5.0,15.0,https://arvzsozs.000webhostapp.com/login.htm,0.0,0.0,1.0
7dadad70-a2ed-43cc-bfe3-aa4b9859055a,1.0,OP,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,15.0,14.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,19.0,21.0,http://masterkitusa.info/DRIVEONEPMT/FBG,1.0,0.0,0.0
422881a4-8514-425f-a227-ee2b1ae8ea5e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c0fa259-1832-4639-a2c5-9c7b7ed41bc4,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55315143-4f9b-4eb0-8724-c61ed56ef493,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,http://xh36954689734987348098.el.r.appspot.com/linkedrecruiter.html,0.0,0.0,0.0
9b0f84d9-8bd5-423a-b8a9-f3877d48faeb,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,79.0,258.0,http://outlook-webapp-portal.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
71b4a9f0-47c8-499d-9ab8-25d019e31866,1.0,OP,38.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,22.0,0.0,95.0,62.0,33.0,Sign in to your account,8.0,8.0,4.0,6.0,5.0,8.0,0.0,0.0,88.0,60.0,5.0,5.0,6.0,4.0,79.0,258.0,http://user12746463989284.el.r.appspot.com/linkedrecruiter.html,4.0,4.0,1.0
f8e23696-abe1-4d59-ba9b-5406574fe222,1.0,OP,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,https://mamnonhoalanthuduc.com/wp-includes/customize/ky-1/1/wrong.html,1.0,0.0,
15d200db-fce5-479b-88c3-f39a37e4d9af,1.0,OP,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0," 404 Not Found
",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,https://mamnonhoalanthuduc.com/wp-includes/customize/ky-1/1/det.html?template=Initiate&valid=true&session=6d616d6e6f6e686f616c616e7468756475632e636f6d,1.0,0.0,0.0
1e0ae221-56cb-47fa-86f8-9a5e1ab8c4bf,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,http://logln-office365-0nline.wm.r.appspot.com/linkedrecruiter.html,0.0,0.0,0.0
6f31a462-c3e5-44e9-85a6-775804cea553,1.0,OP,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,https://mamnonhoalanthuduc.com/wp-includes/customize/ky-1/1/det.html,1.0,0.0,
9663ba65-6c0e-4356-9caf-13c2ab182abc,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://banistmosucursal.com/ws/users/userID-29787/pass.php,0.0,0.0,0.0
bb65b1cd-18b2-4d76-885d-70d278a105d2,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,http://banistmosucursal.com/ws/users/userID-29787/token.php,0.0,0.0,0.0
20691b48-4e63-49cf-8937-a477adf2c342,1.0,OP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,503 Over Quota,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,http://xh167894743.el.r.appspot.com/linkedrecruiter.html,0.0,0.0,0.0
91af9406-2c2b-4716-a214-901818304924,1.0,OP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,Gereksinimler saÄŸlanmadÄ±,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,https://envoyemlak.com/wp-content/Update-Details/gs_gen/gsda8ebeb3e830496d4bc6f379d3d3de03/?dispatch=2l03sgB5M69irjpMFUHyQ5HvTVW4uQWsjAr7YwafFZcoUfSdmu,0.0,0.0,0.0
7e9b5d54-b481-4dd4-9a93-d1305a8b1107,1.0,OP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,Gereksinimler saÄŸlanmadÄ±,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,https://envoyemlak.com/wp-content/Update-Details/,0.0,0.0,0.0
39e40a1d-3457-427b-9d6f-c77bff9015a3,1.0,OP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,Gereksinimler saÄŸlanmadÄ±,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,https://envoyemlak.com/wp-content/Update-Details/gs_gen/gs8a02f905deef06bf6b727c69d31d6d07/?dispatch=CWHIwPx78A8BrQdchzgKbrCbVyXt0QINgU5xUOwtOHM6oRQLyr,0.0,0.0,0.0
a449e4a6-1ded-441a-ad73-e476b89ada93,1.0,OP,28.0,8.0,0.0,6.0,9.0,8.0,1.0,1.0,3.0,0.0,105.0,41.0,64.0,OnDrive | Login,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,52.0,71.0,7.0,9.0,7.0,4.0,936.0,1360.0,http://www.mutatiomea.com.mx/file/onedrive-RD17/,0.0,0.0,1.0
26c02bcd-f9ef-427a-a020-ecdff209bfcd,1.0,OP,7.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,26.0,15.0,11.0,Sign In,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,2.0,77.0,307.0,https://raeemary.org/index2.php?cmd=login_submit&id=cf27572d56e4a73396371cb0faa5890acf27572d56e4a73396371cb0faa5890a&session=cf27572d56e4a73396371cb0faa5890acf27572d56e4a73396371cb0faa5890a,0.0,0.0,1.0
c661321d-2453-43f8-91d4-e945059f8795,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/476b97ed415a584/?cmd=_update&dispatch=476b97ed415a584a5&locale=_US,0.0,0.0,1.0
fb746aa5-68c0-49cd-a6bb-3494d327a256,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,119.0,77.0,42.0,Manage your Apple ID - Apple,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/476b97ed415a584?cmd=_update&dispatch=476b97ed415a584a5&locale=_US,0.0,0.0,1.0
5882a81c-7dba-45b1-b214-ae70b321a992,1.0,OP,26.0,2.0,1.0,3.0,7.0,4.0,3.0,1.0,1.0,0.0,56.0,34.0,22.0,DHL Express,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,100.0,40.0,5.0,5.0,6.0,3.0,242.0,818.0,https://emobile.bookit.net/h/dhl_fi/web.php?a=JTUCi2Dvy3,3.0,0.0,0.0
3d5da219-28aa-4eea-a6a5-b4ed7b0adb95,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141aa746-bb29-4808-a682-dca25ac5a4ca,1.0,OP,41.0,8.0,3.0,13.0,61.0,44.0,17.0,1.0,12.0,0.0,196.0,122.0,74.0,Welcome to Facebook,0.0,0.0,0.0,0.0,221.0,54.0,0.0,0.0,0.0,13.0,13.0,14.0,9.0,4.0,1039.0,3547.0,http://zdjecianapiatke.eu/glosowanie/,11.0,0.0,1.0
97bc03ae-8002-4d60-8a09-ccc2ba6404e8,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0613257d-4a8b-4c66-8150-c8ebdc6d912b,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://internet7p.itau.servicos.vip/,0.0,0.0,0.0
