UUID,label,source,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,Cookies,URL,OutGoingLinks,JSGlobalVar,secure,session,httponly,session & httponly,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,sensitive
465f79dc-0ad1-4bcd-ac1d-7d66d8e34dcc,1.0,OP,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,http://amcgardiennage.com/P2w9ZiZpPTFzNjM1azVxNEQ5Sw==,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,,0.0
24487c37-5de6-4f6f-9c10-8fb60a755c48,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://ni.fizikegitimi.com/Chase%20Fullz%20CC%2012420/surf3.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
77aa5b5c-45c6-481b-b855-48f2be0e5dfa,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://ni.fizikegitimi.com/Chase%20Fullz%20CC%2012420/login.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
329957cc-da46-4d73-a0e3-a6cf215320bd,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://ni.fizikegitimi.com/Chase%20Fullz%20CC%2012420/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
249cdeda-4d8a-47a5-b6d8-4f0b84a16c48,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://ni.fizikegitimi.com/Chase%20Fullz%20CC%2012420/login.php?cmd=login_submit&id=ba45fe3e5fad8eedd545e02ebc26befbba45fe3e5fad8eedd545e02ebc26befb&session=ba45fe3e5fad8eedd545e02ebc26befbba45fe3e5fad8eedd545e02ebc26befb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
45fc9083-8e1a-47cb-b022-d60002233619,1.0,OP,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,0.0,https://ni.fizikegitimi.com/Chase%20Fullz%20CC%2012420/surf4.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0
b34805a0-a538-4a74-9968-4ecc3285c53b,1.0,OP,2.0,0.0,0.0,100.0,100.0,2.0,2.0,2.0,2.0,5.0,15.0,0.0,https://apazsre.000webhostapp.com/login.htm,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,13.0,0.0,80.0,34.0,46.0,Help login,1.0
9213b848-0ed6-4339-8762-ec7c0505da4b,1.0,OP,10.0,0.0,0.0,100.0,63.0,8.0,9.0,8.0,3.0,780.0,1591.0,2.0,http://smithpoints.buzz/CD/nridistribution.com/office_365_authentication/random_send.php?,0.0,6.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,5.0,6.0,4.0,2.0,1.0,3.0,0.0,38.0,30.0,8.0,Sign in to Outlook,1.0
5282db1f-c024-471b-821b-60b1aebbd4f0,1.0,OP,19.0,0.0,0.0,100.0,20.0,5.0,6.0,4.0,2.0,319.0,922.0,3.0,http://67.229.29.76/ap/signin?key=a@b.c&openid.assoc_handle=jpflex&openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&openid.identity=http://specs.openid.net/auth/2.0/identifier_select&openid.mode=checkid_setup&openid.ns=http://specs.openid.net/auth/2.0&openid.pape.max_auth_age=0&openid.return_to=https://www.amazon.co.jp/?ref_%3Dnav_em_hd_re_signin&ref_=nav_em_hd_clc_signin,0.0,66.0,2.0,0.0,0.0,0.0,36.0,2.0,0.0,11.0,20.0,7.0,13.0,2.0,12.0,0.0,112.0,47.0,65.0,Amazonãƒ­ã‚°ã‚¤ãƒ³,1.0
6e9c7605-d754-4755-adc5-80c6b538b395,1.0,OP,5.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,161.0,249.0,0.0,https://vxxcdwpvoklpcfqeqyhqbfrypsygmhszyyat-dot-gl494903049.wl.r.appspot.com/,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,Outlook Web App,0.0
1cda3191-5f5b-4f4e-acfe-1aa5990efc36,1.0,OP,5.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,161.0,249.0,0.0,http://gvlygkkxrkbtldbxoslzumavddsxvdocdffm-dot-gl494903049.wl.r.appspot.com/,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,Outlook Web App,0.0
e6398a25-7e5e-4839-988e-704a5592f4c4,1.0,OP,5.0,0.0,0.0,100.0,50.0,2.0,2.0,3.0,2.0,161.0,249.0,0.0,https://gvlygkkxrkbtldbxoslzumavddsxvdocdffm-dot-gl494903049.wl.r.appspot.com/,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,Outlook Web App,0.0
e9fc7779-0dd1-4825-aa59-de1aa4594548,1.0,OP,4.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,3.0,361.0,1037.0,8.0,https://20200729181233-dot-s2pe7ed9y.rj.r.appspot.com/office/index.php,4.0,5.0,8.0,4.0,6.0,4.0,43.0,4.0,1.0,5.0,4.0,1.0,3.0,2.0,31.0,0.0,110.0,70.0,40.0,Sign in to your account,1.0
e06bb24f-85b1-41b5-9a03-b3c3e6b52321,1.0,OP,7.0,0.0,0.0,100.0,100.0,2.0,2.0,2.0,1.0,300.0,384.0,2.0,https://lebsackforest.buzz/uyt/,2.0,0.0,1.0,1.0,1.0,0.0,31.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,54.0,28.0,26.0,Signing in to your account,1.0
f564918c-3b87-472b-9729-a31bb427f6b4,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b0f6427-5a4f-49d4-b55e-88b45a97c574,1.0,PT,7.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,61.0,106.0,1.0,https://www11.julho-com-o-paizao.com/ILZYpdaShHxmyXyhgbI/1511/proLpohxEroz/134444740/smart-tv-led-43-lg-43lm6300-fhd-thinq-ai-conversor-digital-integrado-3-hdmi-2-usb-wi-fi,1.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,39.0,23.0,16.0,Access denied | www11.julho-com-o-paizao.com used Cloudflare to restrict access,0.0
cbc18d73-e5e4-48d4-bee1-df4c10608a91,1.0,PT,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2978.0,2993.0,1.0,http://chs8tru.com/secure/login/auth.php,0.0,2.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,24.0,4.0,3.0,1.0,1.0,5.0,0.0,175.0,79.0,96.0,Chase Online,1.0
9130f1fc-59d5-4341-8376-924a39f6a2c1,1.0,PT,9.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,2.0,428.0,497.0,0.0,https://systemidenitity-sercure.net/.well-known/myaccounts/myaccounts/hotmail/,0.0,2.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,4.0,3.0,2.0,1.0,1.0,21.0,0.0,80.0,52.0,28.0,Sign in to your Microsoft account,1.0
cafc52d5-0e00-4e73-9056-0c6033a7bf71,1.0,PT,5.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,329.0,395.0,1.0,https://robbroute.buzz/secure/overdue/office365/office365/office365/Update365/office365,0.0,3.0,1.0,0.0,1.0,0.0,9.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,41.0,30.0,11.0,Sign in to your account,1.0
c75f72d1-cd12-4c81-9b3c-e2dfc7d987d1,1.0,PT,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,482.0,479.0,2.0,https://thefaceboook.com.identity.signinv2.ru/,1.0,22.0,2.0,0.0,1.0,0.0,41.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,6.0,0.0,98.0,42.0,56.0,Authorization,1.0
476e7800-1873-4339-bae1-5300bb0a51ca,1.0,PT,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,482.0,480.0,2.0,https://static.thefaceboook.com.identity.signinv2.ru/,1.0,22.0,2.0,0.0,1.0,0.0,41.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,6.0,0.0,98.0,42.0,56.0,Authorization,1.0
da979a7c-6ac6-4317-b08e-8199b2448c80,1.0,PT,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,482.0,479.0,2.0,https://m.thefaceboook.com.identity.signinv2.ru/,1.0,22.0,2.0,0.0,1.0,0.0,41.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,6.0,0.0,98.0,42.0,56.0,Authorization,1.0
ff6f0cac-0a39-43da-b9d9-826ee1dfdfe0,1.0,PT,10.0,0.0,0.0,100.0,100.0,5.0,5.0,5.0,3.0,330.0,610.0,1.0,https://jovanymeadow.buzz/Review/Documents/microsoft.php,1.0,5.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,4.0,0.0,66.0,38.0,28.0,Sign in to your Microsoft account,1.0
9b951811-546c-4830-a068-e85bc88e1650,1.0,PT,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,326.0,1364.0,0.0,http://mailli.kr.ua/Pending/msg.php,0.0,35.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,11.0,7.0,4.0,1.0,11.0,0.0,95.0,42.0,53.0,Webmail :: Welcome to Webmail,1.0
f82bad96-4de0-4812-a6b4-0d8f52c7975c,1.0,PT,7.0,0.0,0.0,57.0,50.0,2.0,2.0,2.0,2.0,391.0,390.0,0.0,http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=25&amp;id=7407828065,2.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,8.0,0.0,60.0,28.0,32.0,Sign in to your account,1.0
1b71a129-afcf-4ee0-9766-73934215250e,1.0,PT,58.0,0.0,0.0,84.0,25.0,4.0,4.0,5.0,2.0,655.0,1783.0,2.0,https://securizzazione-app.com/procedi/,7.0,275.0,0.0,0.0,0.0,0.0,56.0,4.0,0.0,25.0,32.0,22.0,10.0,1.0,5.0,0.0,229.0,144.0,85.0,YouWeb,1.0
a5f3317c-79e8-4cd7-81fb-dee931afc12e,1.0,PT,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,http://dingmenmen2.52doweb.cn/wp-content/themes/busify/password/failure.php?getting=1ve0xrg1ggw25&general=material&stood=map,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
418d0cb0-dcc4-4657-b1d7-8ef56dc974af,1.0,PT,2.0,0.0,0.0,0.0,60.0,6.0,6.0,2.0,4.0,3.0,3.0,0.0,https://clck.ru/PvqTy,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
59e4b908-20c4-4fcf-8cce-9881724b08f4,1.0,PT,9.0,0.0,0.0,100.0,0.0,2.0,2.0,3.0,2.0,781.0,782.0,0.0,https://www.soclever.com.sg/wp-admin/sso.godaddy.com/Login.html,59.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,63.0,1.0,1.0,0.0,1.0,3.0,0.0,462.0,316.0,146.0,Sign In,1.0
5c79586c-ed11-4607-b2ae-66087ff7f8db,1.0,PT,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,401.0,401.0,0.0,https://www.ducitlet.com/wp-content/themes/twentythirteen/secure/link/alibaba/login.alibaba.com.php,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,28.0,0.0,0.0,0.0,1.0,3.0,0.0,168.0,167.0,1.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
f4e5ed8e-e8cb-48cd-ab47-6e8d51d74e93,1.0,PT,4.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,36.0,109.0,2.0,https://lecord.com/.well-known/signin/myaccount/signin/,0.0,2.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,51.0,27.0,24.0,Log in to your PayPal Account,1.0
e21b493b-8e5c-4849-876d-a60138d32d2a,1.0,PT,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,https://jyothykkart.com/xxxlr/htmpx/https.bankofamerica.com/secure.bankofamerica.comloginsign-insignOnV2Screen.go/signOnV2Screen.php,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0
f67545da-c78b-441e-a6e0-c20e35bf5140,1.0,PT,6.0,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,20.0,21.0,1.0,https://forumasik.com/message/hotmail/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=enrique.ruecker@slclogin.com,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,30.0,29.0,1.0,Sign In,0.0
12d81bac-1aea-4be7-9ac1-61755a3f6e24,1.0,PT,46.0,0.0,0.0,100.0,33.0,5.0,10.0,9.0,5.0,588.0,1076.0,14.0,https://milzordigital.com/wordpress/wp-content/themes/twentyfifteen/inc/Permission/Console/customer_center/customer-IDPP00C497/myaccount/success/?cmd=_session=SG&amp;af859c23e24a9e5ac824dc3f0795bc9f&amp;dispatch=f88ceed398bb51b706755308f7d519d237df5d0f,0.0,24.0,14.0,6.0,9.0,4.0,86.0,6.0,4.0,27.0,19.0,10.0,9.0,1.0,16.0,0.0,490.0,288.0,202.0,Log in to your PayPal account,1.0
a11d8405-8d6b-48dc-88a3-056d275a95d1,1.0,PT,13.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,2.0,243.0,241.0,0.0,https://4able.com.br/wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=c400c64a66be5849aaa75568c8785593c400c64a66be5849aaa75568c8785593&amp;session=c400c64a66be5849aaa75568c8785593c400c64a66be5849aaa75568c8785593,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,7.0,19.0,One Drive Cloud Document Sharing,0.0
f6849fb3-cbc3-48dd-b65f-cfab6ad25ba8,1.0,PT,13.0,0.0,0.0,23.0,67.0,3.0,3.0,3.0,2.0,243.0,241.0,0.0,http://4able.com.br/wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=420edd08da5ac5aaf96fa80f1a49f452420edd08da5ac5aaf96fa80f1a49f452&amp;session=420edd08da5ac5aaf96fa80f1a49f452420edd08da5ac5aaf96fa80f1a49f452,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,26.0,7.0,19.0,One Drive Cloud Document Sharing,0.0
c767706e-88fd-4d47-bce4-9bccdcee5a3c,1.0,PT,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,https://amazon.co.jp.amazncojp.top/,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0
1c0adbbe-56d9-43ae-a4ca-0cb73c6978fb,1.0,PT,17.0,0.0,0.0,53.0,0.0,6.0,10.0,9.0,3.0,322.0,383.0,0.0,http://atris-express.id/wp-content/plugins/upot/ali1/ali/login.php,48.0,20.0,0.0,0.0,0.0,0.0,45.0,6.0,0.0,54.0,9.0,2.0,7.0,1.0,5.0,0.0,175.0,124.0,51.0,"
		
Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0
2849d30d-0172-4cfc-82d1-f69ebab4e08f,1.0,PT,12.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,46.0,152.0,0.0,http://autorizador5.com.br/wp-content/plugins/contact-form-7/admin/compte/pp.fr/pp/default.asp/Confirm.php?cmd=_error_login-run&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436580c63a156ebffe89e7779ac84ebf634880c63a156ebffe89e7779ac84ebf6348,2.0,29.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,15.0,9.0,3.0,6.0,2.0,6.0,0.0,105.0,88.0,17.0,Mot de passe - PayPal,1.0
8f7eb39a-0755-47fd-b8f1-6f713fe2d59d,1.0,PT,13.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,27.0,24.0,0.0,http://leadsrus.co/wp-html/hanmail/login.php?cmd=login_submit&amp;id=a8a73149489f74f8db844174bf624acea8a73149489f74f8db844174bf624ace&amp;session=a8a73149489f74f8db844174bf624acea8a73149489f74f8db844174bf624ace,0.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,7.0,3.0,1.0,2.0,1.0,4.0,0.0,45.0,43.0,2.0,Daum ë¡œê·¸ì¸,1.0
cb33f042-0734-4451-90c8-60451b6ebc41,1.0,PT,13.0,0.0,0.0,100.0,0.0,2.0,2.0,2.0,1.0,27.0,24.0,0.0,https://leadsrus.co/wp-html/hanmail/login.php?cmd=login_submit&amp;id=f2d86c22fdc5d98503ee55c1ba45b335f2d86c22fdc5d98503ee55c1ba45b335&amp;session=f2d86c22fdc5d98503ee55c1ba45b335f2d86c22fdc5d98503ee55c1ba45b335,0.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,7.0,3.0,1.0,2.0,1.0,4.0,0.0,45.0,43.0,2.0,Daum ë¡œê·¸ì¸,1.0
9eb04c3f-e105-402e-9a60-42438eb3feea,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3865d997-a405-4c2c-b9dc-fd1f68631896,1.0,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d917760-6623-4d67-8d0f-fe9ba12c2467,1.0,PT,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,110.0,109.0,1.0,https://service.security.contact.digitalfm107.com/intro/customer_center/customer-IDPP00C686/myaccount/signin/,0.0,2.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,51.0,27.0,24.0,Log in to your PayPal Account,1.0
d84156ec-2acb-43d6-85be-11d4cecde0ab,1.0,PT,15.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,1.0,277.0,628.0,3.0,https://durgapur.shop/.de/,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
ed69893b-2a5c-48df-bb3c-32bef26b5118,1.0,PT,15.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,1.0,277.0,628.0,3.0,https://durgapur.shop/.de,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
773ffc5b-f076-4a2e-8a2a-fccb0ba7599e,1.0,PT,15.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,1.0,277.0,628.0,3.0,https://guthrienewspage.com/.de,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
1cacddac-d44a-444a-8c57-166ee9a3e1d0,1.0,PT,15.0,0.0,0.0,100.0,33.0,3.0,3.0,3.0,1.0,277.0,628.0,3.0,https://guthrienewspage.com/.de/,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
5fa1a395-dabd-464c-a0c2-06361545c257,1.0,PT,15.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,1.0,114.0,473.0,3.0,https://durgapur.shop/.com/,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
81ad7d2c-8676-4159-879a-1144826a8c10,1.0,PT,15.0,0.0,0.0,100.0,67.0,3.0,3.0,3.0,1.0,276.0,628.0,3.0,https://durgapur.shop/.com,0.0,91.0,1.0,2.0,1.0,0.0,55.0,4.0,0.0,40.0,7.0,5.0,2.0,1.0,6.0,0.0,186.0,119.0,67.0,Online Legimitation,0.0
