UUID,label,source
14febd96-2cf3-4d05-a453-64e49133bfce,0.0,CC
14022d24-bc3a-45ea-a9a9-6f64526f4342,0.0,CC
a57a399d-b775-464b-b36a-e216b641e9be,0.0,CC
df1da0db-4d44-4b09-87e2-e5860dd8022b,0.0,CC
f8192853-d69b-432a-815d-8fd626651473,0.0,CC
99197bb8-8590-4bb9-8dbe-36f31695fb1d,0.0,CC
d70639f9-3335-427f-8b5d-adbf7cfd9f86,0.0,CC
abe76f8b-edff-4b71-b312-284a6e99f33a,0.0,CC
bc1160b3-bee6-4bba-8be1-bf61bfdae042,0.0,CC
09cae2eb-f752-44af-8e9b-3d334d4d0b2a,0.0,CC
d0809ec1-162a-49f9-a3b8-78a3c920d983,0.0,CC
baa8e599-5bf1-4b52-a14e-fea5db6f2d70,0.0,CC
34f4a9db-68ce-49d2-9402-72ab97847579,0.0,CC
476a63c9-b0cf-45af-b46e-78caa744bf99,0.0,CC
f99c5de1-4177-4669-b1d1-8a09425eb725,0.0,CC
d672cd00-f3d8-42a5-afed-410c9cf39069,0.0,CC
7ffb685e-738a-4152-8744-4f73f5c8025c,0.0,CC
a6c1b04a-c37c-4e21-98cc-a9e1c429d209,0.0,CC
b34bf410-4e92-4cb8-a926-ade2a662f793,0.0,CC
6b52b6f3-4f57-46b6-9596-71224f0ed651,0.0,CC
333b0116-e7de-478b-866b-c8431429848f,0.0,CC
c8ca02eb-e4a5-4212-8ff5-59ab018c6d09,0.0,CC
0ebd1ba4-0c22-4f21-aa2b-fe75c8ebe7a4,0.0,CC
1713a8a0-c502-422c-9fd8-693ee127d0fd,0.0,CC
0ad63224-49ba-4cf2-9cd3-ece0fa3bd101,0.0,CC
14f6faef-195b-4b91-9d22-4a68bb8f6150,0.0,CC
3747aa6d-7497-40df-8cfb-418f3bc6c158,0.0,CC
fd386bbf-2d0d-48b9-9545-d9f78d5009a6,0.0,CC
eb9c32a7-f75b-45a5-b035-898aa647902b,0.0,CC
b6e853a6-40a1-431e-8d69-16902ad2f8ff,0.0,CC
d7106110-0a4f-4e98-918a-84eb967a615b,0.0,CC
1bb892b0-0c95-4778-9864-46bd06f7f70e,0.0,CC
b09ccb18-15de-4a9b-aed2-52f62f0e7dbc,0.0,CC
7e7cf24a-a9c7-4e75-ab89-606dd75702d4,0.0,CC
75b6ab90-64a9-4b2c-b1b4-447c7e6770b8,0.0,CC
9eec4c3c-4def-4603-b6b9-7809134f037a,0.0,CC
93b89778-9e65-45d3-b410-dc03262d4256,0.0,CC
85bd3b08-473e-4686-a6b2-a824a58bfcbf,0.0,CC
25b89ab2-b819-4c3b-92fe-4b9ac59c5819,0.0,CC
ebdb70a7-2c44-44d9-9a96-67c78af79036,0.0,CC
6e203f6a-bf0d-4ca2-8bfc-8797892339d4,0.0,CC
c719fef7-85de-4787-a64f-064d224dfaca,0.0,CC
7270324c-0026-4ad4-81bd-451d589aa453,0.0,CC
ba22e10b-88e5-4ed0-8136-ffceb48f4252,0.0,CC
a5a00fed-2d8a-458a-99ae-f76df4864106,0.0,CC
9d1ffb4b-71ec-453b-928d-b2eb70c7e86a,0.0,CC
af4c7de1-98ea-45a1-9b73-2b5bf42dae1f,0.0,CC
ee0d7d6d-45ce-4946-abc9-ba27a0f2dc37,0.0,CC
92db861b-7ec3-48b4-a6d0-37f6801138eb,0.0,CC
df1bf7ab-3025-45a6-b69e-d2ed0c211b74,0.0,CC
3b33b55b-f145-435b-b121-32714942ca59,0.0,CC
aa8feca8-2370-4f4b-ad15-49591a5214d4,0.0,CC
48dd14b1-776a-4947-a72f-d7be6837bb9b,0.0,CC
685b6321-9df9-4d3c-98ac-c25e38ca76ab,0.0,CC
c922805b-4685-4633-a354-d4e30f756c9a,0.0,CC
1c787f44-e07a-431c-ac26-f40ce94fd173,0.0,CC
9e39c606-014f-47b0-bcd4-ebde7ae2a35d,0.0,CC
a5abadc2-48ed-4f7a-a6c1-b1962e583c1e,0.0,CC
08f1f0fd-29db-4199-acf1-5a858ef1dfec,0.0,CC
414ca055-9f8e-4bcd-8c9f-5ef6598206d4,0.0,CC
56abf0b5-1ae8-428e-93f2-f16304abe23a,0.0,CC
d5fbf0e7-3afb-4c85-9ea5-74554d50dc06,0.0,CC
46ce4b26-b6e1-4072-af9b-519c19519f50,0.0,CC
bc9a827e-4733-4c8d-b036-18685a04ac7c,0.0,CC
c2d19616-30e3-41a6-b1e0-fe1c13a065c3,0.0,CC
f08bdfe1-57ff-4c52-92a2-c7dd71bd1aa1,0.0,CC
1b10e2d2-58b0-4495-bb40-a10b4a31e086,0.0,CC
40158348-1802-4d17-8b8a-a0712ac0f85b,0.0,CC
99b01fb0-b237-44b0-9724-3a492ef383ad,0.0,CC
9d02d033-2914-4717-a3e2-a8ca66dad012,0.0,CC
a2d01326-b4df-41f0-bc69-8dbf9d512f36,0.0,CC
5949089a-8e81-410f-9ebd-db0906c8a2f8,0.0,CC
2542577a-ddeb-48d5-a7e3-bdcc921e5ea2,0.0,CC
e11ccf2b-f888-469b-8a1e-1a9be2248a1c,0.0,CC
8a68b108-4006-46bc-be02-586680ecc1b3,0.0,CC
1b286907-c8de-4c23-99b7-8d9eb056222d,0.0,CC
6feae36f-aa0d-425f-9073-360d6714a1f5,0.0,CC
99f975ab-7c5e-4f5b-bd36-4a2a2f693777,0.0,CC
36dfb39e-af28-4916-a0cf-fe85738e84be,0.0,CC
b367cf60-aa89-4008-9fb7-88b4be7a8ee1,0.0,CC
91b1652e-7daf-4402-8f23-fe1ec68b532b,0.0,CC
75b53093-9876-4971-a351-f61d18ad683a,0.0,CC
4fdb2634-65c0-49ed-8f39-6761b176da1f,0.0,CC
d7ed9e07-2ffb-4467-8ed8-74e079a7f8b5,0.0,CC
d8c1fcba-b443-4ade-ad95-f252b008b254,0.0,CC
223817ca-c8f3-46a3-88e4-edc024e61e23,0.0,CC
0da00003-c05a-424c-8b8c-6227b342c53b,0.0,CC
174d740b-68e2-4077-a886-b9453ed99ae4,0.0,CC
d58f7bdd-50e6-415a-85f3-411b3014a941,0.0,CC
cb37d594-b843-44f9-8b71-ed71f6055688,0.0,CC
8a1cb4a6-0af1-4221-b06f-a592b93b1d40,0.0,CC
f0c78ecf-c7fd-4cd6-9e96-6672a7f6f9d4,0.0,CC
b73aa0e8-b139-4ef5-a144-de25a051fde2,0.0,CC
1da11924-0183-4e7a-8ae3-3cfce1fe10c5,0.0,CC
6aff237a-7693-4851-957a-afe81cabfbcc,0.0,CC
f4bce6d3-e376-4bff-a5a2-65465289c3a4,0.0,CC
591cedd0-5903-4328-ae17-d33fe6537c8b,0.0,CC
92be19e1-b291-4bb6-9f45-f11800d11156,0.0,CC
5e3acb43-5a99-4a7d-b177-e27147dc6c89,0.0,CC
2fe829cc-e3e8-4bdc-8aac-627327b4dbb3,0.0,CC
271b9899-c448-4429-993a-282e4f1a8029,0.0,CC
9a7ff4f6-efea-460e-8c13-da3300eab0c9,0.0,CC
2586fd9c-699a-4089-b4bc-f1716519c229,0.0,CC
16f0bc75-1d74-4cc9-b697-cb5e15ca4bf5,0.0,CC
488ff7df-d4dd-4d49-b895-491b21ee07ed,0.0,CC
6898a098-a6f4-47da-b39c-a5cad0a6131b,0.0,CC
8354d852-b35c-40e2-aed6-14db1a866c36,0.0,CC
825c6b51-77e3-4e2a-a741-7b01506c1060,0.0,CC
91a0bee3-b361-449f-87b4-d4f3a0441512,0.0,CC
ed2ba98c-6082-445a-86a6-f5c7c8e14313,0.0,CC
2860f8df-a611-4ff0-883a-f792441fcf2c,0.0,CC
e39e5f7e-f96a-4b36-ab22-92be902dad80,0.0,CC
7d3ea891-6626-42ca-b5f0-931892c1e8dd,0.0,CC
b98f7d34-0e08-4cfe-8f51-c305582996a4,0.0,CC
2482b246-336f-4ebc-824a-b3193db8b833,0.0,CC
672967a3-c7ce-4f74-86e2-9083c19a4a5f,0.0,CC
7c7bc344-7370-4967-a36e-70b77087d5cd,0.0,CC
f4f8acf0-3ebb-4fd6-a5b4-92ab73a04846,0.0,CC
6c240d53-ea41-45bd-8cd3-6a9c9a5277c1,0.0,CC
36ac54fb-8e50-43b1-b77c-9389d07132d4,0.0,CC
3937bca5-5177-4cef-bae6-092c97cb8f9d,0.0,CC
434ed1dc-cd6d-48a9-aaef-13c0a0e6ea51,0.0,CC
d802a94d-52fc-4213-bf39-a7b2d94f21c9,0.0,CC
438d8a8e-708d-4c0a-bbb8-0dce6c7c6520,0.0,CC
1298a9bb-0266-473a-b2c2-b1a68010b747,0.0,CC
4b0ec0d8-a3ba-4840-809f-86ec2367b03b,0.0,CC
80de24c1-7c87-46ba-ad45-1de913311401,0.0,CC
30f1e6b3-9447-48b1-bc56-cf6641c525e4,0.0,CC
af05018f-56f1-400f-b07a-31980a5fe468,0.0,CC
19c49dd5-792d-400b-8f93-6d7c7df289b8,0.0,CC
79a52f56-5c2c-4222-987b-0fe53165db52,0.0,CC
ee67aa64-b04d-4e34-94ff-83248aa9de83,0.0,CC
cc2b8b66-5ba2-4fc5-bc27-5c4be8cd3206,0.0,CC
064df996-405c-477e-8c59-c4029da6bab7,0.0,CC
6b44d80d-1fd6-4459-80ac-16fdf4fc83f4,0.0,CC
79e904d7-aad4-4f5a-aa5d-692b66b83b76,0.0,CC
d2cc39d8-54da-4bde-bd8f-38498a7c7ca5,0.0,CC
58c4a794-b9e0-47e3-ae33-3488a817121a,0.0,CC
b5dd1fc7-94e5-48e4-86a3-ac2751fc9f73,0.0,CC
ceaec33f-5023-44c3-8255-c2cd63033407,0.0,CC
03baa640-162d-4513-94e9-a762b67daace,0.0,CC
a18b5a01-32a9-4858-9fcb-20f35a3fbda1,0.0,CC
036c0a0a-1e4b-43a7-993a-e0c6fa0c7417,0.0,CC
f20f41d8-a4f8-42a6-937d-40726a19b7bc,0.0,CC
57608430-6621-4d59-a301-500ab5f51ea8,0.0,CC
d9ab5804-099c-4b1a-a6c9-869d433e9731,0.0,CC
ce1dda6a-0c32-4bbe-8900-add9f30e1a17,0.0,CC
6fdf6ac1-dd22-4ee0-bc7c-1ec8e58e9455,0.0,CC
d2362682-11a2-477e-b231-a04013c988b2,0.0,CC
74518b01-25c3-4dda-9932-e17e04c4577a,0.0,CC
3a64fee8-78cd-4c20-84a9-8e33bef0c278,0.0,CC
fef78483-658a-4845-a13d-d71660cb6d3d,0.0,CC
ac56f16a-34ad-4c36-9af8-0c47c6856373,0.0,CC
a5b52199-333e-4f2f-893e-3dd6a8e2c3f9,0.0,CC
948a9527-5a88-418d-8b85-1e73762a31fb,0.0,CC
c7182a39-6408-49c9-bcda-1d9df8b4217f,0.0,CC
cd0e957e-0779-47a9-92ec-4ed6bcf02594,0.0,CC
9e6a0d95-bd9b-44d9-b9f8-743bf0f1999c,0.0,CC
e71bf994-8e12-47cd-a478-53dc93c791f4,0.0,CC
a81d7b22-f6ac-48ed-b397-03ab24b20a20,0.0,CC
3dda246a-1ab7-439f-ac26-6e168c0f8f01,0.0,CC
40c18bad-4b00-466e-8d01-617428a4b15e,0.0,CC
0cb94303-1168-4fcd-897c-40b68a5a1e15,0.0,CC
1f0fc866-4020-4f88-95b0-7f3d8f3387d2,0.0,CC
d7b132c4-f719-46ab-9e3d-dbc955df481d,0.0,CC
7226836e-f4ee-489a-99fc-1e2de513487e,0.0,CC
2950a4d7-916d-4e20-b3ca-c1349e3f3070,0.0,CC
726f9bd5-1ce4-4a6e-bd15-6c6c078ad5d3,0.0,CC
90994fb9-b904-476e-91c4-ac8238b46d8d,0.0,CC
d61df6b3-ed1d-48c1-9b87-8954cc6d8fd4,0.0,CC
cc3ae71c-e3e0-4e92-8354-5a02b86cb3bc,0.0,CC
f04e95f2-64e8-435d-883f-ca405e506579,0.0,CC
e32c28dc-3959-41a0-bc43-0c98dfc179eb,0.0,CC
e5f2323c-37ff-449e-bb4c-f2433ea6e005,0.0,CC
6aae9acd-05bb-4e0f-b913-1a5d51d920c1,0.0,CC
d6cd3384-d122-4055-aa2a-ed481646d143,0.0,CC
045652d8-e4ec-4107-bfd5-92673b0813a1,0.0,CC
d3f03c76-4c46-4308-9ca2-b10b1df646ef,0.0,CC
225362af-b7f4-45de-94ea-dcc7ff21a5e1,0.0,CC
42fdd9c2-aae2-4294-9c23-62dd283bfb2a,0.0,CC
d749ffc1-d797-4881-b137-ac1841913535,0.0,CC
0747495d-a4b4-4e1e-90a4-1d5454308acc,0.0,CC
9ab17413-45f2-42a1-be2f-8b734f28b638,0.0,CC
981722b8-19e9-499f-b77e-bf9f6a666bd0,0.0,CC
e77c100c-3a68-466b-8eec-e4b7f72c4bfa,0.0,CC
17ab1484-cc0d-4c7b-bb7f-eaee63d2465f,0.0,CC
f8f19049-5d79-4c0b-a298-b744519381fd,0.0,CC
4e0b6dd7-433e-4cb1-942e-96ad48da04f1,0.0,CC
8d9879ae-2015-40b1-87c7-63ae96c9e028,0.0,CC
719ddae7-387d-4d74-bd93-f291c178cdbb,0.0,CC
b878c601-cf8b-4752-ac6b-35db0acc868c,0.0,CC
6cfc9103-dbc0-4bb6-9725-01f116cb6347,0.0,CC
9514b7d1-b361-4c8d-a444-c55af8e5bbda,0.0,CC
9fbcf3d9-0548-4cb6-a15b-9408ccd2269e,0.0,CC
baec38f5-888f-4a02-8ab8-23d9b27dc0be,0.0,CC
e30e410e-5055-408a-9aab-481fb85b635a,0.0,CC
df636d2b-b40a-46eb-97f3-78f01eca9f4b,0.0,CC
269bd41d-717a-46bf-ae10-453c55848577,0.0,CC
415cd779-d040-41ef-8e52-102d77426a54,0.0,CC
e07258ec-6273-445f-b17a-12dd69456538,0.0,CC
571e0059-170a-4db3-84b0-ddd0112d30ee,0.0,CC
aae65bc4-d952-40b1-97ad-4aa102a24e26,0.0,CC
e18cf09c-6818-4f5c-aae1-54aa6166b329,0.0,CC
c292456e-b9d9-4919-9b16-1af4ad1cc270,0.0,CC
356b4910-d98a-4cbc-bdef-53d47889cc9e,0.0,CC
15423b58-f11c-4ec1-b3ea-acdbdb7f1cdb,0.0,CC
45378ba6-1746-47f5-99f3-cb33fa8502f0,0.0,CC
b1e2db7b-2c1e-4eab-9050-7eaaa1409ce7,0.0,CC
9e034b7a-6342-43cc-ae76-0898d3794572,0.0,CC
8c03d3d3-8a3f-4f20-84c2-db1174370d2f,0.0,CC
a882199a-b594-41a9-9cc9-b500eeec4e56,0.0,CC
c2f61098-7a40-45b5-95e2-439703f339f2,0.0,CC
03013db4-f6a7-486d-abe2-1cdba8c9cd9b,0.0,CC
a05ce6bb-4d50-4f97-9435-30652d2355c7,0.0,CC
f4064322-3553-4614-a37d-dca59ae0ff43,0.0,CC
1556ae48-43f9-4edc-8c40-011413c1d759,0.0,CC
96f2ce48-9df3-4590-9038-d205f1858ff9,0.0,CC
07eec38b-9751-4248-9e6e-72f2d2a3013a,0.0,CC
1097f07d-838e-4564-9d69-edc4eedff448,0.0,CC
394460a2-a5c5-41dc-9712-e427e726ddee,0.0,CC
1a777eeb-2838-48e9-baa3-555c88ac0f3f,0.0,CC
8b646ea3-b01d-44a0-9c95-2c873a2e2051,0.0,CC
43895ac6-2d70-4bbf-9c29-bd9ddc1e91f1,0.0,CC
bd5e7a09-7538-4f8b-9fef-be7fb03f18dd,0.0,CC
e6f5e456-9060-4562-b4f6-f5d5ae3002df,0.0,CC
9408c82d-6c4f-4298-9b09-841671769579,0.0,CC
1bb2d094-4717-4239-a818-644ee9732645,0.0,CC
4d83af70-fbd2-45bc-a7c4-fb8b8e6df916,0.0,CC
a06a4dd3-2723-4c96-9d2f-4b56397bc718,0.0,CC
96552702-7f67-4948-bdd7-60ec9e4d0363,0.0,CC
3c441151-4a99-463c-9797-4526ca2f99d6,0.0,CC
6936f022-f36a-4328-b895-ce6ba1d7d5e4,0.0,CC
3b21bd0d-ed53-40c3-bc0c-25dad0e09a93,0.0,CC
b4b3dd19-04f9-4ec3-8580-89fba7ba150f,0.0,CC
bd057028-3806-4dc8-b7b4-6b7830f354a8,0.0,CC
9d3d3cb2-c435-4944-86cc-2bc25f3532b7,0.0,CC
7f94b74e-e559-4fff-90bd-5abb6422e011,0.0,CC
281d7476-7125-4a56-95cf-318b1bc427a0,0.0,CC
b1dcd177-1910-4305-90fd-b4ef72fb050e,0.0,CC
54cd20e9-1527-4cf6-ac9a-532bc20c865f,0.0,CC
817d0370-300b-4faa-b14d-a0d265656b23,0.0,CC
3046ce47-3a12-4de0-b76f-00dff9333b0d,0.0,CC
a3811670-2e0a-4e96-8dd4-09ccd94df547,0.0,CC
1c76133b-262f-4c35-8944-cae040063327,0.0,CC
ff9d590e-a085-4d37-b90f-22b863e2f1c2,0.0,CC
76903a20-03e9-40c8-b694-803c6ba863a2,0.0,CC
377d3421-317a-4050-9b27-dfa8445eea7e,0.0,CC
70370f69-d0ec-4ecd-b7a7-180804bc891c,0.0,CC
cb56ea05-3a52-4cdd-9e94-5de267e9818f,0.0,CC
301c83b6-59c4-455d-a670-c4ae58effa4e,0.0,CC
722985e6-2540-4ce1-a457-c387cc8eb9be,0.0,CC
cff2c75b-1f42-42e5-b201-bacf6b4ca1b8,0.0,CC
b1c7507a-f6ec-4836-bd69-69882b7e7ebc,0.0,CC
37e6a18a-7d0d-46f6-b248-4598433e007a,0.0,CC
85987f49-1e28-4fd8-b05f-85dd85b33cdf,0.0,CC
762ddbf3-4017-4894-8d8b-6828ac2196bc,0.0,CC
64329081-be89-4d5c-9e70-a8ed6fc9e59a,0.0,CC
81d464fe-f2da-4ca7-a38b-f09b8d391680,0.0,CC
1fc01d6e-5f8a-498e-948d-e0cbe474eec4,0.0,CC
9924d12e-5426-4d93-ac93-abab72cd58bf,0.0,CC
b576b64f-5d7f-42ea-ac39-a68702fc0998,0.0,CC
5d2b7326-112a-47fe-8f4d-40d242610a5e,0.0,CC
3976f92f-5b78-474d-94a1-d6b68d2f5d4c,0.0,CC
15fea470-cafa-4493-b5a1-149a0cb8d071,0.0,CC
adc3aef4-b342-4912-8e3d-8607d5bce111,0.0,CC
307bcdfd-6b91-4d2d-a403-c00012a2abf0,0.0,CC
d1a70a51-0180-4ae7-b6dc-1bf210a732ac,0.0,CC
48c08dd9-d2ef-44b8-a4e5-5117cf9f1581,0.0,CC
6c2c6bb6-a7db-44c8-9d5e-0e94fdd63e62,0.0,CC
6700b66c-3660-4571-9f43-d43d11c5968c,0.0,CC
85554801-c317-446f-9e57-b73e02d400ce,0.0,CC
051992a6-b604-4b92-87e5-c8c069714338,0.0,CC
bc4ad0b8-dea6-43e4-a54a-367fb064bd08,0.0,CC
562fb8ef-9f78-4a84-bab6-acffffa2c5a5,0.0,CC
a2d4661b-96a1-4ea3-91b6-44fe623fedea,0.0,CC
ee4bbe29-75a9-4da8-974a-7257bf9b0cf6,0.0,CC
aefeb806-acc6-49fd-b3e2-31ba0df9c95d,0.0,CC
1621b3d3-2cb3-433f-801c-0df6d5e8c5cf,0.0,CC
9205131a-f22f-4217-b383-11882ad8dd6f,0.0,CC
c01ba2ae-28d7-4293-912c-93ba5dded28f,0.0,CC
1d1002c1-0de3-491e-aed5-45e30a7e2ec9,0.0,CC
9550313c-2537-40d7-a2d2-8f8504ca80a8,0.0,CC
2a479a6a-03d8-4c43-9159-daa2363bba96,0.0,CC
93d40830-88e6-4d29-98cf-b3af23fce45a,0.0,CC
05983168-203f-4a97-b973-d373a5b15cb6,0.0,CC
b77bd708-b863-4c52-899f-113383735829,0.0,CC
57147aca-ee5a-4179-a49e-9bfa8c13c899,0.0,CC
e4b7ead1-03f3-4cbd-b738-268bf64c51b8,0.0,CC
9aac38e3-7f46-40e1-9a77-a5710eaacd9f,0.0,CC
1cb4fcb3-a9d5-477f-9044-dfd39b02b2e8,0.0,CC
d4f847be-3822-44a4-8cac-fa4161dba3cf,0.0,CC
e661d987-f98d-49f3-a9d1-f7d9dd1700e9,0.0,CC
8b84a81f-0fe7-4b53-bbe6-bacdafbc262b,0.0,CC
22fe7504-cbb6-4d55-aeaf-20494cac37d5,0.0,CC
4d40e28b-83a1-42fa-a101-0c8156092745,0.0,CC
3699695e-f39b-42b8-a2ff-09a905152512,0.0,CC
6eca3d61-1730-48fa-a2a1-74182f263d65,0.0,CC
abc196bd-7686-4dd8-9df3-4beb84f17f62,0.0,CC
9edea31e-a92c-4332-b997-11a1f001a2cb,0.0,CC
463faa07-aa3f-4ed4-b372-7c9578e049f9,0.0,CC
abd53036-cc0d-466a-927e-904ae85082fb,0.0,CC
c4fd545e-f9ab-46cd-9b69-d51089d56c3c,0.0,CC
ff7f42f8-1654-4036-be01-a0d1ad9a92dc,0.0,CC
f5add182-cf09-455b-ace0-927a15ea1d0a,0.0,CC
28ce5a78-675b-42ae-bf08-79b957089e2b,0.0,CC
afa14125-216b-4d30-a8b3-44f7f5683ace,0.0,CC
ef532a73-a60c-44b2-8a81-ae7106409d7c,0.0,CC
d07b3200-f258-4e9b-b087-6113f30d9081,0.0,CC
011024ad-44e3-4c74-8a13-36a6454c394f,0.0,CC
2e88fa4c-4981-403b-b44f-29e5db79fa60,0.0,CC
e7c9d287-9201-4ff7-a406-40c6e16b92ed,0.0,CC
46942e3b-eed3-484d-9b00-9f4bcfe06949,0.0,CC
f754da50-085a-48c8-b77d-74a975e66db4,0.0,CC
f61a3161-77d0-4753-a42e-bbcb4f2fdb80,0.0,CC
95c4b60f-d95e-4fff-975b-a50d7ffc8328,0.0,CC
b07c6816-6c29-4d49-a6a6-f5abf14d9a15,0.0,CC
bbb29c09-d5d4-4cfd-8aba-7023eba08d8e,0.0,CC
15765049-1a7d-4277-b5ac-db02f74d0f7d,0.0,CC
948a6f80-fd0f-47e5-9476-aa1f56feb74f,0.0,CC
9423364e-7e32-465b-a65d-5e5fcd22a7db,0.0,CC
62f3cb30-d522-4227-872e-a3d4f21835ec,0.0,CC
3b813cb6-6cb4-4537-a6b6-6defe2ee6c9c,0.0,CC
48482c51-018c-449d-bae3-a3f1e6cde696,0.0,CC
002aae4b-75e9-439c-9513-2d676d9cf21c,0.0,CC
0a94f519-e781-432e-b746-110138c3135e,0.0,CC
95613b27-5ca5-43fe-baa4-df98621fd948,0.0,CC
1ff8b9dd-def7-48ff-bd84-88f8553b8ea3,0.0,CC
db55f5fa-3400-4587-a87c-c4963a47526f,0.0,CC
a6ac8677-b991-444b-b203-167371dfe44c,0.0,CC
f75b1476-7c99-456b-aa92-dfd425d195c7,0.0,CC
d722dc76-7d03-4669-ae6e-94ce05cc9da7,0.0,CC
ae78861e-e6be-4e17-bfcd-e985369964b6,0.0,CC
8fa84f7a-7fc0-40c2-8ae4-bde5da8c2bcf,0.0,CC
101cad19-6ab9-4cc3-ade6-98e3cf09939b,0.0,CC
ced4a684-893b-4fcf-aea6-374834bde2c2,0.0,CC
1fcb7b25-c832-4236-8e34-e8b0738cf3fd,0.0,CC
3292e02f-c147-4ee0-8c0f-b205e6a9c832,0.0,CC
4250d039-34d6-443e-a826-bb6b212652dd,0.0,CC
c6fc0b15-21a6-443a-8b52-7a64b9d373a2,0.0,CC
235fa3e5-2e78-4302-8558-ce7659806703,0.0,CC
c03a5008-e6ff-4509-96e8-82eac0fbe61c,0.0,CC
4b205149-5f4e-4dd5-8c76-a99398ce75a8,0.0,CC
16cda73d-a4c0-47d5-b92b-79feef143a13,0.0,CC
5d2fffdb-6b7d-4fa0-ba38-b91855e6cf1f,0.0,CC
f5995230-5090-4076-b775-41ec539a1bb8,0.0,CC
14026447-e911-4a4f-9a3e-26a04dc617ba,0.0,CC
88d5cd46-2073-4322-af1f-51831fc15190,0.0,CC
9dae1d02-9973-4e4a-a7c0-f9c0be75f286,0.0,CC
cc129c89-47a8-41ce-88c3-4940e276ecbf,0.0,CC
d998697b-dda5-40b3-ac39-ff21318ca672,0.0,CC
bd26c105-b9a4-4210-adb4-126697befad3,0.0,CC
d1ed51f8-7920-471e-abac-ff54ce50195f,0.0,CC
5c4472ea-2eb4-45f6-af23-64062e2db727,0.0,CC
cbda10fc-ee56-4677-8052-7802b2acd783,0.0,CC
98d995f6-c463-41b5-b6db-699469a729c3,0.0,CC
1aa1ceec-7920-4c14-88a1-6a1d5d9cefbf,0.0,CC
f3a436f4-d418-4b96-949c-3aa7283a4416,0.0,CC
9e10027c-5ec5-43d2-893c-a02ff16e8e98,0.0,CC
e8dea7fb-4233-4075-a021-ee6c87bb339a,0.0,CC
d44b57f2-b608-47dc-9e9f-bf6cd0d204ab,0.0,CC
5c3eb06c-e96d-4223-a1e1-71bdc5afbb19,0.0,CC
0067de1b-53a6-4777-9c53-bf5be5eacc02,0.0,CC
288347cc-698c-4c15-93f8-7118ad9e1e61,0.0,CC
8ef70a82-86a8-475b-ab1b-1f52bf9ad859,0.0,CC
0c84a103-8c37-4eee-9781-815ce24c29cd,0.0,CC
21081e8d-4760-4b2e-9484-bd9b23f21ea0,0.0,CC
d4633745-41eb-445f-b62f-5651423bce34,0.0,CC
f578c97c-baf7-4674-9021-d708bdf4402c,0.0,CC
