UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case4,hash_value
144df48f-42f0-4aef-99eb-94e521d262d4,1.0,OP,34.0,3.0,1.0,71.0,15.0,9.0,6.0,0.0,0.0,0.0,180.0,137.0,43.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0,0.0,0.0,0.0,28.0,39.0,0.0,0.0,56.0,9.0,7.0,14.0,11.0,6.0,1087.0,1962.0,http://www.alibaba.vritta.in/Alibaba.com/index-login.html,47.0,0.0,0.0,20200710,1.0,4.0,0.0,0.0,0.0,0.0,0.0,e6ca4734c6fca03f6150bf4e134a2cd3bc6fcde9
de6e538d-cf81-4ba1-b431-de4f35077d37,1.0,OP,34.0,3.0,1.0,71.0,15.0,9.0,6.0,0.0,0.0,0.0,180.0,137.0,43.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",0.0,0.0,0.0,0.0,28.0,39.0,0.0,0.0,56.0,9.0,7.0,14.0,11.0,6.0,1087.0,1962.0,http://alibaba.vritta.in/Alibaba.com/index-login.html,47.0,0.0,0.0,20200710,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1d84a26e5e8c9b8d218aaad042ef3fd4b6fcb4bb
ebbd88b6-8265-48f5-99a0-3d3342a62cbc,1.0,OP,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,342.0,544.0,http://houseoftaho.com/mants/imagenes/comun2008/banca-en-linea-personas.html,1.0,0.0,0.0,20200710,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46e02d285f14f8ac08722264e06aece2cbbc7414
c6283608-9747-4019-bb10-8aa70af1ac09,1.0,OP,22.0,7.0,1.0,4.0,5.0,3.0,2.0,0.0,4.0,0.0,114.0,78.0,36.0,login,13.0,13.0,7.0,10.0,7.0,14.0,0.0,0.0,100.0,50.0,8.0,9.0,9.0,5.0,441.0,687.0,https://www.furryfootsteps.com/sw/swqa.html,0.0,0.0,6.0,20200710,1.0,5.0,2.0,0.0,0.0,0.0,1.0,08395865de1f5d3fbd843649540df0f6bc21d787
d037a259-3646-4857-bb5e-a361c41f51ef,1.0,PT,35.0,1.0,1.0,8.0,7.0,2.0,5.0,1.0,2.0,0.0,144.0,75.0,69.0,WeTransfer,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,1012.0,1007.0,https://www.thelongevityrevolution.com/file/WeTransfer.php,7.0,0.0,0.0,20200710,1.0,7.0,3.0,0.0,1.0,0.0,0.0,98924aa323bebf715c5222b0cee4a89c0726870e
d24e3e0d-ffc5-46b9-b8e6-f70a216fcd08,1.0,PT,328.0,4.0,1.0,140.0,54.0,10.0,44.0,2.0,6.0,0.0,875.0,208.0,667.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",16.0,4.0,11.0,1.0,109.0,115.0,0.0,0.0,92.0,40.0,12.0,21.0,15.0,5.0,2582.0,13238.0,https://jimsautomotiveshop.com/wp-includes/images/chase/Login.php,45.0,0.0,1.0,20200710,1.0,122.0,13.0,0.0,0.0,1.0,0.0,c19e963962f5adef7365232663286e8f77d9380b
13f8af8d-44a4-4133-800e-022ed596ac71,1.0,PT,54.0,2.0,2.0,12.0,24.0,5.0,19.0,0.0,0.0,0.0,191.0,143.0,48.0,ilyasdxih,3.0,2.0,0.0,2.0,47.0,23.0,0.0,0.0,96.0,100.0,5.0,10.0,10.0,1.0,285.0,891.0,https://sites.google.com/site/ilyasdxih/,1.0,0.0,0.0,20200710,1.0,21.0,0.0,0.0,0.0,0.0,0.0,837fe1b6495f7122e0a2002c901a6dcd574c6254
92d75eee-34d4-4054-b405-1d9f84efa81c,1.0,PT,153.0,3.0,2.0,31.0,26.0,5.0,21.0,1.0,2.0,0.0,300.0,248.0,52.0,dbhbhbhj,0.0,0.0,0.0,0.0,47.0,26.0,0.0,0.0,96.0,67.0,8.0,14.0,11.0,2.0,298.0,915.0,https://sites.google.com/site/dbhbhbhj/,5.0,0.0,0.0,20200710,1.0,19.0,0.0,0.0,0.0,0.0,0.0,b780c90aedab75006359dcbaf9cc850b557ba427
e99deb8d-1684-4933-b4f8-e2ac7bb9f055,1.0,PT,154.0,1.0,1.0,0.0,11.0,5.0,6.0,0.0,2.0,0.0,214.0,46.0,168.0,Home,3.0,1.0,1.0,1.0,41.0,13.0,0.0,0.0,100.0,57.0,6.0,7.0,8.0,3.0,599.0,2400.0,http://skk-mailservice.my-free.website/,0.0,0.0,0.0,20200710,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1a93ce2e08201d90c0cd8534da197bdb89100f6f
6379df93-31a7-4a3f-8758-a9fa0b50a0e2,1.0,OP,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,79.0,75.0,4.0,DHL Express | Track Shipment,2.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,21.0,39.0,https://xtronbikewear.co.uk/dhl_topscript/source/index.php?email=vamsidhar.nookala@iifl.com,0.0,0.0,0.0,20200711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,d16da3ac91abd96b565ef2304a49376f50620caf
39c94e30-769f-401e-ae76-90cc285d4855,1.0,OP,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,555.0,547.0,http://www.www-bancoestado.cl.dev.decorativescreensdirect.com.au/pagina/imagenes/comun2008/banca-en-linea-personas.html,1.0,0.0,0.0,20200714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46e02d285f14f8ac08722264e06aece2cbbc7414
6ad95367-3a15-44e2-ad70-7873db4a9d93,1.0,OP,6.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,59.0,2.0,Excel Online,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,50.0,2.0,2.0,3.0,2.0,3507.0,3590.0,http://sabujpatra.com/PDF/page.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1,0.0,0.0,0.0,20200714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cd9a436916d829577ee534172ffefd7caa688df6
79446527-26ec-4c6f-8332-527e5b84866c,1.0,OP,27.0,2.0,1.0,28.0,3.0,3.0,0.0,0.0,0.0,0.0,106.0,74.0,32.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0,0.0,0.0,0.0,19.0,27.0,0.0,0.0,41.0,0.0,5.0,8.0,7.0,3.0,828.0,1737.0,http://tips10life.com/wp-includes/js/web/jesi/newarrivalalibaba/Login.htm,5.0,0.0,0.0,20200714,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4c0f8bc5375eb5cbc94ee8359b3d0854f9d5bb1b
2387873c-21ba-46d7-8151-ec86ffeb2984,1.0,OP,46.0,2.0,1.0,16.0,46.0,37.0,9.0,1.0,2.0,0.0,193.0,116.0,77.0,No se encontrÃ³ la pÃ¡gina â€“ En Neza Radio 97.3,1.0,0.0,0.0,0.0,157.0,78.0,0.0,0.0,97.0,57.0,6.0,7.0,6.0,3.0,1937.0,2065.0,https://site.ennezaradio.com/wp-content/none-d321/1/,6.0,0.0,0.0,20200714,1.0,2.0,1.0,0.0,0.0,1.0,0.0,4cd10df47e8d2b014829efd7304590d4913d1268
306962d7-9015-4c34-8901-eda61893bb8a,1.0,PT,6.0,2.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,61.0,59.0,2.0,Excel Online,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,50.0,2.0,2.0,3.0,2.0,3507.0,3590.0,http://sabujpatra.com/PDF/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,0.0,0.0,0.0,20200714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cd9a436916d829577ee534172ffefd7caa688df6
ca683390-32d8-4cf1-ab4e-0716db06a1e5,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,37.0,0.0,5.0,8.0,7.0,2.0,882.0,1536.0,http://maxproavsolutions.com/css/biz.alibaba.com/Alibaba.com/Login.htm,48.0,0.0,0.0,20200717,1.0,4.0,0.0,0.0,0.0,0.0,0.0,924b79efbe44b5ed1d4a32a9f2feff47a9f52bb0
777312cc-2e50-454e-a53d-a12d02e2a680,1.0,OP,87.0,1.0,3.0,6.0,41.0,35.0,6.0,1.0,8.0,0.0,318.0,163.0,155.0,KeyBank Online,1.0,0.0,0.0,0.0,321.0,70.0,0.0,0.0,91.0,11.0,7.0,11.0,9.0,6.0,2436.0,9309.0,http://pccc114.vn/wp-content/themes/twentyfifteen/languages/kingkey/Challenge.html,0.0,0.0,0.0,20200717,1.0,7.0,7.0,0.0,1.0,0.0,0.0,02a6cfec1938a90565f74d09b380c635efba782f
7402c485-fa6d-4213-b789-8276577ce704,1.0,OP,19.0,5.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,80.0,59.0,21.0,SÂ­iÂ­gÂ­n iÂ­n tÂ­o yÂ­oÂ­uÂ­r aÂ­cÂ­cÂ­oÂ­uÂ­nÂ­t,13.0,13.0,7.0,10.0,5.0,14.0,0.0,0.0,100.0,67.0,9.0,10.0,9.0,5.0,164.0,415.0,https://fret-5480b.web.app/,0.0,0.0,6.0,20200717,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1c7bfb910c92ac0169e95d773bc1f1347cf56bf2
aa1384db-4299-4bd4-a10b-c8aa7ac1eb04,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,8.0,8.0,3.0,655.0,1537.0,"https://levelupyourledger.com/.,/Alibaba.com/Login.htm?flag=isle&amp;tracelog=edmfooter&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=176df315-8d37-4594-8315-fe46abf37aa5&amp;crm_mtn_tracelog_log_id=13641815851",48.0,0.0,0.0,20200719,1.0,4.0,0.0,0.0,0.0,0.0,0.0,924b79efbe44b5ed1d4a32a9f2feff47a9f52bb0
e27ebd6e-49b7-4faf-b983-2630bd04d36d,1.0,OP,40.0,1.0,1.0,27.0,8.0,4.0,4.0,1.0,0.0,0.0,398.0,275.0,123.0,ç®¡ç†æ‚¨çš„ Apple ID - Apple (ä¸­å›½),0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,67.0,33.0,3.0,3.0,4.0,3.0,745.0,2005.0,http://www.itunes.aieuv.cn/mim/31j27k673969zq18w1sma485o85802798iv6755b5293y6223d.html,15.0,0.0,0.0,20200719,1.0,29.0,3.0,0.0,0.0,1.0,0.0,607dabf80a97a701917202e61fa65175be6f6ca0
5b001ddb-9e64-4a13-a521-2dc417d16c76,1.0,OP,40.0,1.0,1.0,27.0,8.0,4.0,4.0,1.0,0.0,0.0,398.0,275.0,123.0,ç®¡ç†æ‚¨çš„ Apple ID - Apple (ä¸­å›½),1.0,0.0,1.0,0.0,15.0,33.0,0.0,0.0,67.0,33.0,3.0,3.0,4.0,3.0,725.0,2005.0,http://apple.com.aieuv.cn/mim/31j27k673969zq18w1sma485o85802798iv6755b5293y6223d.html,15.0,0.0,0.0,20200719,1.0,29.0,3.0,0.0,0.0,1.0,0.0,607dabf80a97a701917202e61fa65175be6f6ca0
c75320db-3ef2-4144-8f45-ae8436898d46,1.0,OP,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,555.0,547.0,http://www-bancoestado.cl.dev.decorativescreensdirect.com.au/pagina/imagenes/comun2008/banca-en-linea-personas.html,1.0,0.0,0.0,20200719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46e02d285f14f8ac08722264e06aece2cbbc7414
7acef363-5a2e-4769-8d9b-186773dfa281,1.0,OP,328.0,4.0,1.0,140.0,54.0,10.0,44.0,2.0,6.0,0.0,875.0,208.0,667.0,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",11.0,1.0,9.0,0.0,109.0,117.0,0.0,0.0,92.0,40.0,12.0,21.0,16.0,5.0,2593.0,13230.0,https://jimsautomotiveshop.com/wp-includes/images/chase,45.0,0.0,0.0,20200720,1.0,122.0,13.0,0.0,0.0,1.0,0.0,dd7b92eabb903bc493b7dd4c476154e54f312197
b67c326a-4398-4543-8bc5-6d549b3fbebd,1.0,OP,24.0,0.0,1.0,19.0,3.0,1.0,2.0,0.0,0.0,0.0,82.0,47.0,35.0,": Welcome, Email Protect :",0.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,804.0,798.0,http://mala-riba.com/view/login.php,0.0,0.0,0.0,20200722,1.0,0.0,0.0,0.0,0.0,0.0,0.0,f781104c048a28cbb9829e29d142a311ad0b5ffa
51c3aa4a-5aed-48c4-848d-70233e83b033,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",1.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,10.0,9.0,4.0,724.0,1641.0,http://dhyanmitra.com/tests/Login.htm,48.0,0.0,0.0,20200722,1.0,4.0,0.0,0.0,0.0,0.0,0.0,309f1f419f985a112912dd61174ccca634aa560a
83901ca4-0b80-406b-90a5-a1a47fc520a4,1.0,OP,25.0,2.0,1.0,29.0,10.0,7.0,3.0,0.0,0.0,0.0,119.0,35.0,84.0,Sign In,1.0,0.0,1.0,0.0,11.0,38.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1494.0,1960.0,https://www.7a81.ru/h/,0.0,0.0,0.0,20200722,1.0,8.0,0.0,0.0,0.0,0.0,0.0,b239d5ac9a395c18a65fa233ad8d1546318817ad
af909a93-c592-4adf-9359-d9e87ca64345,1.0,OP,26.0,7.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,82.0,52.0,30.0,BancoEstado Personas | Banca en LÃ­nea,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,342.0,544.0,http://www.eelifeinsurance.ca/roca/imagenes/comun2008/banca-en-linea-personas.html,1.0,0.0,0.0,20200722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46e02d285f14f8ac08722264e06aece2cbbc7414
6ba66542-d940-4a8a-ab65-47656027ed6f,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,9.0,9.0,4.0,724.0,1641.0,http://www.dhyanmitra.com/tests/Login.htm,48.0,0.0,0.0,20200722,1.0,4.0,0.0,0.0,0.0,0.0,0.0,309f1f419f985a112912dd61174ccca634aa560a
78a785b3-a43b-4877-a42f-efcaa739bb32,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,8.0,7.0,2.0,655.0,1537.0,"https://levelupyourledger.com/.,/Alibaba.com/Login.htm?flag=isle",48.0,0.0,0.0,20200722,1.0,4.0,0.0,0.0,0.0,0.0,0.0,924b79efbe44b5ed1d4a32a9f2feff47a9f52bb0
2d7a4007-383e-4bc8-bb7b-b66c9842ec75,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,37.0,0.0,5.0,8.0,8.0,3.0,644.0,1539.0,http://betqiuqiu.com/CC/Alibaba.com/Login.htm,48.0,0.0,0.0,20200723,1.0,4.0,0.0,0.0,0.0,0.0,0.0,924b79efbe44b5ed1d4a32a9f2feff47a9f52bb0
a1c9e3f8-6c69-4a6a-abe2-f65a833b37d7,1.0,OP,87.0,1.0,3.0,6.0,41.0,35.0,6.0,1.0,8.0,0.0,318.0,163.0,155.0,KeyBank Online,1.0,0.0,0.0,0.0,320.0,72.0,0.0,0.0,92.0,10.0,7.0,11.0,10.0,6.0,2439.0,9329.0,http://pccc114.vn/wp-admin/images/aaaaa/kokoro/kokoro/Challenge.html,0.0,0.0,0.0,20200723,1.0,7.0,7.0,0.0,1.0,0.0,0.0,112ab986c694e87cfac1e5050ec1bd55f90296bd
b16e29ad-ba94-4d78-aeea-1c8939816f62,1.0,PT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0, Mail Login [Session Expired],1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,14.0,20.0,5.0,5.0,2.0,2.0,1296.0,1295.0,http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLQhm96-2Fg2ZoFTnUCpTAXZk1mB8Ef-2Fy02uTp4YHOwiGF0-3DEvkm_UpAzGgRomVqbn19mXhRzYC9faxHzBpYEVKVlKxSXMmXk4Iq8zp4gz7OgkqZxt1lOAXpJbLxEddfuidIgq0w5Z4c7mjwv5QOAQrVEt5m7LGjoReiDlU3mCAad-2BiZtHuex3LLjE0zNVxEfWGXaeVV-2Bl10tIadvIjNl11cBre2t-2FT-2BWpF9CSJdFH9fubZPTIYQUZftJ-2F3bbLXOyN6VvX9scaU9ooTQ0yFfIYuvAIguIsx4-3D,0.0,0.0,0.0,20200723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91f74f54cc37f735a4bd959eb1d085b24e696036
3ba8376f-99d8-43d8-af8e-8e4c5c6a2156,1.0,PT,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0, Mail Login [Session Expired],0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,25.0,4.0,4.0,2.0,3.0,1137.0,1135.0,http://em2.massageenvyclinics.com/ls/click?upn=4Y3F6xKKKp7Qu3gMHf3xlMkaxWVzq6S56-2FnH2bSMyrvJeSiK9pNDKd5to9AG7dlLLo9gSkNLjeal3ZiJArDhmb8riXfb0b0fnRmnZakUwJE-3DzHVc_P-2FPmKJa2pHSU1oratfOM0Z6E93v7Inve66lQ9p8YX6qw0vH1Ma4Xa3ck2gEE61b1yiMt8ASlpPDks63HBQWqOoJQ2gxMj-2BqMR1H6iEOOZDObexlbi0uTdq2GhJEBQlCUnruGPzXi1sLIjL7gw4MNR2HEIGNVwCFygGpBrUmIoQwL50DDR6PZ6Y1rlkkiOJx8fn848Crpsuyg1sQdnjehIwwxvtIeMlBmQC0CFM5AnLw-3D,0.0,0.0,0.0,20200723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,b4517ad0646a037bd2cf05df471db5f13f0e4ad0
55a6fd3d-bfbe-4644-a0d6-3ad272b644ee,1.0,PT,107.0,11.0,1.0,171.0,2.0,1.0,1.0,1.0,1.0,0.0,572.0,385.0,187.0,Coast360 Federal Credit Union,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,100.0,33.0,6.0,6.0,6.0,3.0,1377.0,1773.0,https://coast360online-gu.club/www.coast360fcu.com/,85.0,0.0,0.0,20200723,1.0,41.0,10.0,0.0,1.0,0.0,0.0,117a8a9f3f91945704bff7a5bf2af0c2fa7b3ac9
a6429ed2-fb75-43df-9dee-78204101ec90,1.0,OP,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",4.0,0.0,1.0,0.0,19.0,30.0,0.0,0.0,37.0,0.0,5.0,9.0,9.0,3.0,1103.0,1753.0,http://bespoqa.com/admin/controller/extension/extension/.../images/css/Login.htm,48.0,0.0,0.0,20200727,1.0,4.0,0.0,0.0,0.0,0.0,0.0,309f1f419f985a112912dd61174ccca634aa560a
31207392-5667-45a9-b860-07895fb6be5f,1.0,OP,4.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,81.0,78.0,3.0,LinkedIn: Business Invitation,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,62.0,28.0,18.0,19.0,18.0,4.0,1978.0,2044.0,http://cconstructora.com/wp/linkedin/source/?email=,0.0,0.0,0.0,20200727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53f3a713aef3cb2a56f4ac8652657fa38be1c255
bfc78891-fdd1-475d-be61-520429e950ec,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,8.0,7.0,2.0,655.0,1537.0,"https://levelupyourledger.com/.,/Alibaba.com/Login.htm",48.0,0.0,0.0,20200727,1.0,4.0,0.0,0.0,0.0,0.0,0.0,924b79efbe44b5ed1d4a32a9f2feff47a9f52bb0
5649a282-fafd-4622-9bca-894bd4359b5c,1.0,PT,219.0,35.0,3.0,113.0,38.0,32.0,6.0,2.0,11.0,0.0,815.0,377.0,438.0,MIENNAM Education,4.0,1.0,0.0,1.0,84.0,89.0,0.0,0.0,100.0,88.0,8.0,8.0,8.0,3.0,6376.0,8240.0,http://mne.edu.vn/wp-includes/Netflix/LoginID/index.php,4.0,0.0,0.0,20200727,1.0,31.0,2.0,0.0,0.0,1.0,0.0,5245434add6e3781d9ae9cdaab016da728168d06
40a83a45-2d1a-4562-b5bd-8be145564781,1.0,OP,34.0,1.0,1.0,11.0,31.0,15.0,16.0,1.0,5.0,1.0,187.0,112.0,75.0,WeTransfer,2.0,0.0,0.0,0.0,60.0,29.0,0.0,0.0,34.0,45.0,10.0,11.0,11.0,3.0,1030.0,3468.0,http://purchasewefile.000webhostapp.com/,2.0,0.0,0.0,20200729,1.0,7.0,4.0,0.0,1.0,0.0,0.0,6238a1eb00aaa83e3e338eca412730dff696a7db
48a1b36b-12be-4000-9006-3ea30fe92269,1.0,PT,1045.0,35.0,1.0,92.0,41.0,13.0,28.0,1.0,2.0,0.0,4851.0,2406.0,2445.0,Rick Astley - Never Gonna Give You Up (Video) - YouTube,6.0,4.0,1.0,4.0,106.0,78.0,0.0,0.0,100.0,86.0,10.0,14.0,14.0,3.0,6081.0,13026.0,https://www.paypal.ipc-capitai.com/signin,1.0,0.0,1.0,20200729,1.0,165.0,64.0,0.0,0.0,0.0,0.0,6527b5a542fd9bfc9be42925e911b193e00d66b0
e01a591b-ff6c-4d87-8154-6394b758cc8a,1.0,PT,16.0,7.0,1.0,17.0,21.0,14.0,7.0,0.0,15.0,0.0,161.0,138.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,5.0,3.0,0.0,1.0,21.0,29.0,0.0,0.0,100.0,20.0,4.0,5.0,5.0,3.0,518.0,569.0,https://rakuten.co.jp-login.infomx.work/pages/lt_login.html,2.0,0.0,0.0,20200729,1.0,5.0,0.0,0.0,0.0,0.0,1.0,913b7289f5b5de7dbd32cebc5126b0379ebe390b
cf94e243-ded7-484f-b9e8-f12ab9657ee9,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,9.0,9.0,2.0,504.0,1429.0,http://novuskin.com/wp-content/plugins/ali/Aliibaba.com/Alibaba.com/Alibaba.com/Login.htm,48.0,0.0,0.0,20200730,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2b8c22a4d9fb79024ae703332246b3a0f36f66df
45fd2024-3b91-4e8c-b8c4-ce85c3436676,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,97.0,0.0,5.0,9.0,8.0,2.0,504.0,1429.0,https://novuskin.com/wp-content/plugins/ali/Aliibaba.com/Alibaba.com/Alibaba.com/Login.htm,48.0,0.0,0.0,20200730,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2b8c22a4d9fb79024ae703332246b3a0f36f66df
bfa1fe26-3057-46b8-9914-ab9fd2f41eea,1.0,OP,20.0,5.0,1.0,5.0,5.0,4.0,1.0,0.0,2.0,0.0,94.0,60.0,34.0,Sign in to your account,13.0,13.0,7.0,10.0,5.0,15.0,0.0,0.0,100.0,80.0,9.0,10.0,10.0,5.0,451.0,686.0,https://scannerdocument.z13.web.core.windows.net/,0.0,0.0,6.0,20200731,1.0,4.0,1.0,0.0,0.0,0.0,1.0,70245768af5c93b72a07be597dbbb0d3560ba030
a6fc0095-de1d-43c2-8dd0-3fcff20aa447,1.0,OP,439.0,84.0,2.0,205.0,24.0,18.0,6.0,2.0,2.0,0.0,1154.0,496.0,658.0,Login - Entra  - Intesa Sanpaolo,0.0,0.0,0.0,0.0,59.0,126.0,0.0,0.0,98.0,0.0,5.0,5.0,5.0,4.0,3061.0,7759.0,http://www.aggiornolomebanking.com/intesa/,10.0,0.0,0.0,20200731,1.0,112.0,14.0,0.0,0.0,1.0,0.0,9b7d5c7e78da1f23d314c29b0c4908cce4925e46
959c69d6-0cdb-4fbb-9676-d4b1e69928eb,1.0,OP,43.0,3.0,4.0,0.0,12.0,9.0,3.0,0.0,4.0,0.0,119.0,88.0,31.0,AccÃ¨s CR - CrÃ©dit Agricole,1.0,0.0,1.0,0.0,29.0,35.0,0.0,0.0,100.0,73.0,10.0,12.0,11.0,5.0,1454.0,6110.0,https://credit-agricole-activation.u799434f72.ha004.t.justns.ru/compte/5125d9937ca5195a3e361d6c356124e8/,0.0,0.0,0.0,20200731,1.0,1.0,0.0,0.0,0.0,0.0,1.0,cb816c901e7360cc0a6c934a8123ea5b35f271d9
