UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive,session & httponly,folder,sensitive_label,span,button,sensitive_case1,sensitive_case2,sensitive_case3,sensitive_case4,hash_value
db5fdfd2-e144-4624-9d42-29d4840c9b2b,1.0,PT,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,13.0,7.0,404 - Page Not Found,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,100.0,50.0,2.0,3.0,2.0,2.0,98.0,97.0,https://att-signin-wans.weebly.com/,0.0,0.0,0.0,20200723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,97e1a4db42f63da92ac7d37d26d2e7889a10a844
1b36627c-52e6-49ec-bf4d-ae9b9478dbdd,1.0,OP,55.0,7.0,0.0,13.0,83.0,70.0,13.0,0.0,0.0,0.0,274.0,166.0,108.0,Page not found - drawings.ae,0.0,0.0,0.0,0.0,413.0,99.0,0.0,0.0,4.0,75.0,4.0,4.0,4.0,2.0,1371.0,3997.0,http://drawings.ae/Webmail/webmail.php,0.0,0.0,0.0,20200724,1.0,27.0,0.0,0.0,0.0,0.0,0.0,c8b748da71dce43896322004ac71af2ebdcba4b7
286c6fda-4264-4ee4-a336-7ce6a27b2c92,1.0,OP,22.0,0.0,0.0,0.0,56.0,18.0,38.0,0.0,0.0,0.0,109.0,107.0,2.0,"Î’ank of Î‘merica â€” Î’anking, ",0.0,0.0,0.0,0.0,233.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,74.0,356.0,http://yanddcleaning.com.au/Bank%20of%20America/app/f12894c6b09729b3e7ec24f6c400bd76/,0.0,0.0,0.0,20200727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02253dc6c0fee1f2da3880c069bd00c1128ede4b
31207392-5667-45a9-b860-07895fb6be5f,1.0,OP,4.0,1.0,1.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,81.0,78.0,3.0,LinkedIn: Business Invitation,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,62.0,28.0,18.0,19.0,18.0,4.0,1978.0,2044.0,http://cconstructora.com/wp/linkedin/source/?email=,0.0,0.0,0.0,20200727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53f3a713aef3cb2a56f4ac8652657fa38be1c255
006010c5-1749-4713-b444-f0ae55393d0d,1.0,OP,13.0,0.0,0.0,7.0,14.0,2.0,12.0,0.0,0.0,0.0,80.0,49.0,31.0,Netflix,4.0,0.0,1.0,0.0,8.0,24.0,0.0,0.0,96.0,67.0,4.0,6.0,7.0,4.0,569.0,1393.0,https://aapkaclassified.in/bootstrap/acabou.php?cadastro=#%3C?php%20echo%20$rnd;%20?%3E/BR,2.0,0.0,0.0,20200728,1.0,5.0,0.0,0.0,0.0,0.0,0.0,d58b96e8bf0783d665d10460f0c5e7a411f8df62
60cb5ce9-04a7-4053-a043-8cd69ce127de,1.0,OP,16.0,0.0,0.0,0.0,45.0,17.0,28.0,0.0,0.0,0.0,92.0,90.0,2.0,"Î’ank of Î‘merica â€” Î’anking, ",0.0,0.0,0.0,0.0,233.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,58.0,300.0,http://yanddcleaning.com.au/Bank%20of%20America/app/103b8fc778e44b97f3d8ea62c52ad66e/,0.0,0.0,0.0,20200728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,411a382aa1ee6852a38ce8e191c88f72d45d26cf
dd7613e6-f1fe-4209-a9b0-c96a6ad23635,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,93.0,80.0,10.0,10.0,8.0,3.0,137.0,364.0,http://secureyouraccount12.000webhostapp.com/,4.0,0.0,0.0,20200728,1.0,2.0,0.0,0.0,0.0,0.0,0.0,cf17a3cafd62ea0fbb4dafd8426dc9745846a04b
48a1b36b-12be-4000-9006-3ea30fe92269,1.0,PT,1045.0,35.0,1.0,92.0,41.0,13.0,28.0,1.0,2.0,0.0,4851.0,2406.0,2445.0,Rick Astley - Never Gonna Give You Up (Video) - YouTube,6.0,4.0,1.0,4.0,106.0,78.0,0.0,0.0,100.0,86.0,10.0,14.0,14.0,3.0,6081.0,13026.0,https://www.paypal.ipc-capitai.com/signin,1.0,0.0,1.0,20200729,1.0,165.0,64.0,0.0,0.0,0.0,0.0,6527b5a542fd9bfc9be42925e911b193e00d66b0
8cc45563-f94c-4937-aed0-407e3c93a673,1.0,PT,36.0,0.0,0.0,2.0,15.0,15.0,0.0,0.0,5.0,0.0,94.0,44.0,50.0,ä¸‰äº•ä½å‹éŠ€è¡Œ,0.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,100.0,50.0,2.0,2.0,2.0,1.0,785.0,3525.0,https://smbc.co.jp.aib.aibgsjsw5001.jsp.btc918.vip/,0.0,0.0,0.0,20200729,1.0,13.0,1.0,0.0,0.0,0.0,0.0,bcf4028b76ac9b2543acdaabb5f972c531c5e395
cf94e243-ded7-484f-b9e8-f12ab9657ee9,1.0,PT,34.0,3.0,1.0,71.0,5.0,3.0,2.0,0.0,0.0,0.0,170.0,126.0,44.0,"Alibaba Manufacturer Directory - Suppliers, Manufacturers, Exporters &amp; Importers ",2.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,100.0,0.0,5.0,9.0,9.0,2.0,504.0,1429.0,http://novuskin.com/wp-content/plugins/ali/Aliibaba.com/Alibaba.com/Alibaba.com/Login.htm,48.0,0.0,0.0,20200730,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2b8c22a4d9fb79024ae703332246b3a0f36f66df
82be66f7-0dbd-4fe4-bc46-8f7b1e3460c9,1.0,PT,15.0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,4.0,0.0,76.0,40.0,36.0,Banco ItaÃº - Feito para vocÃª,1.0,0.0,1.0,0.0,6.0,10.0,0.0,0.0,40.0,75.0,4.0,4.0,4.0,3.0,97.0,320.0,http://185.220.34.68/app/device/inicio/aplicationInfoFisica_webApp.php,0.0,0.0,0.0,20200730,1.0,17.0,11.0,0.0,0.0,0.0,0.0,a9ecbee001a6032fd4e6b0da0aafe479cb15d40e
6178c621-73a0-4a93-aeed-5fc8ff5de7b3,1.0,PT,19.0,18.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,157.0,41.0,116.0,CaixaBank | banca digital CaixaBankNow,0.0,0.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1698.0,2449.0,http://www.algtechsolutions.com/tmp/es/app.html,0.0,0.0,0.0,20200730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,b6b88450eeebec8d5cb4f92e87aa92c0741b670c
eca1d26b-fd24-42da-86d4-6d0da929c9c6,1.0,PT,2.0,21.0,0.0,20.0,1.0,0.0,1.0,1.0,4.0,0.0,57.0,52.0,5.0,"Bank Of America - Banking, Credit Cards, Home Loans & Auto Loans",0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1381.0,1376.0,https://app.fretusfolks.com/boa/41d84f6ef8a7f4aae1a3a841da1e14d8/bankofamerica-login.php?cmd=https://www.bankofamerica.com/login_submit&amp;id/bankofamerica_account_verification_update=&amp;d012cffcf526af865666e314a41631a5d012cffcf526af865666e314a41631a5d012cffcf526af865666e314a41631a5d012cffcf526af865666e314a41631a5=&amp;bankofamerica-login_php=,14.0,0.0,0.0,20200730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,d5e5e285b7eae390b89494eea6ff92fb01c6c3f9
180c961c-b43e-4085-bb65-207d11aca3f2,1.0,PT,2.0,21.0,0.0,20.0,1.0,0.0,1.0,1.0,4.0,0.0,57.0,52.0,5.0,"Bank Of America - Banking, Credit Cards, Home Loans & Auto Loans",0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1381.0,1376.0,https://app.fretusfolks.com/boa/41d84f6ef8a7f4aae1a3a841da1e14d8/bankofamerica-login.php?cmd=https://www.bankofamerica.com/login_submit&amp;id/bankofamerica_account_verification_update=&amp;89308ba109f4e22ef0814ad5c7ba48e889308ba109f4e22ef0814ad5c7ba48e889308ba109f4e22ef0814ad5c7ba48e889308ba109f4e22ef0814ad5c7ba48e8=&amp;bankofamerica-login_php=,14.0,0.0,0.0,20200730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ed611e3779b579a92488ae13a8ba361d91912d88
be110fa4-4b98-4d99-bb80-54ece15d96cd,1.0,PT,3.0,23.0,0.0,22.0,0.0,0.0,0.0,1.0,4.0,0.0,60.0,56.0,4.0,"Bank Of America - Banking, Credit Cards, Home Loans & Auto Loans",0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,170.0,163.0,https://app.fretusfolks.com/boa/536f1d2c0d1aa680c015569c9b6291cb/bankofamerica-personal-confirm-your-email.php,15.0,0.0,0.0,20200730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,656d7c93adbb5f2d922ef3b5a44d9f1e188d28dc
