UUID,label,source,div,img,iframe,a,script,external_script,internal_script,form,input,textarea,Tags,No-class Tags,class Tags,Title,Cookies,secure,session,httponly,JSGlobalVar,Requests,Ad-blocked,Malicious,HTTPS,IPv6,Domains,Subdomains,IPs,Countries,Transfer,Size,URL,OutGoingLinks,sensitive
9038dd9a-c5c6-44f6-9c06-d3c91e7f2fef,1.0,OP,425.0,88.0,1.0,216.0,19.0,12.0,7.0,3.0,6.0,0.0,1153.0,505.0,648.0,Login - Entra  - Intesa Sanpaolo,3.0,0.0,1.0,0.0,52.0,171.0,0.0,0.0,77.0,0.0,2.0,2.0,3.0,2.0,3294.0,5484.0,http://www.verifica-sicurezza.info/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/,79.0,1.0
18ebdefa-895d-4cb9-a91d-ed9680eac453,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://sucursalpersonas-transaccionesbancolombia-daa.mypressonline.com/,0.0,0.0
2305dc90-c644-4ab6-9ffe-8d8b82a083de,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,http://rakuten.co.jp.rakutenasdfmaksdlnwefw.xyz/,0.0,0.0
e8302fba-993a-49e6-8c1e-69886f0e2d77,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,500 Internal Server Error,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://metaflip.com/wp-admin/user/enasb/gold190m.php,0.0,0.0
5d9783a3-8b68-4453-b210-af262ed7f13b,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,https://metaflip.com/wp-admin/user/enasb/goldp190m.php,0.0,0.0
9d44c7dd-fe68-43f8-aabe-e095bfbae6fd,1.0,OP,50.0,8.0,0.0,7.0,9.0,5.0,4.0,1.0,15.0,0.0,184.0,101.0,83.0,Wells Fargo  - Update Your Identification,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,115.0,248.0,https://ekomag.org/wp-admin/user/wellsfargo_policy/zgxnmu=/myaccount/billing/,1.0,1.0
2389d632-6201-4ce7-a4a7-eebe1523812c,1.0,OP,15.0,3.0,0.0,0.0,13.0,5.0,8.0,2.0,4.0,0.0,61.0,47.0,14.0,Wells Fargo: uploads card Wells Fargo,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,2.0,352.0,677.0,https://ekomag.org/wp-admin/user/wellsfargo_policy/zgxnmu=/myaccount/uploads/,0.0,0.0
72a6c970-fc2b-46e4-b48a-6685787d9236,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://bcooviirttusuporrttt.atwebpages.com/pass.php,0.0,0.0
51086698-d8c2-48c1-871b-2e80e9781a31,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://bcooviirttusuporrttt.atwebpages.com/login.php,0.0,0.0
26eea64f-5de3-4b2a-ba24-1fcc4fdabd10,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,403 Forbidden,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://bcooviirttusuporrttt.atwebpages.com/,0.0,0.0
de918c35-b0c7-43c6-b254-4fce088e8a64,1.0,OP,66.0,1.0,0.0,46.0,1.0,0.0,1.0,2.0,4.0,0.0,145.0,90.0,55.0,Webmail Login,3.0,0.0,1.0,1.0,1.0,16.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,254.0,255.0,http://pistolclothing.com.au/server/update/index.php?userid=info75298@vbspamtest.com,0.0,1.0
5e59c6d4-789c-4708-b1d2-d146a6e2a058,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0347a9a3-70dd-4458-be8b-08c16569acb4,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0ff358b4-c591-4261-92b8-a1fec2d7551d,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/4775b49ee146bdf/?cmd=_update&dispatch=4775b49ee146bdf28&locale=_,0.0,1.0
3cbabdbf-6bc2-415c-8e11-b9ee5859f2f7,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,955.0,1952.0,https://www.secureupdate.appleld.com.duilawyeryork.com/ap/4775b49ee146bdf?cmd=_update&dispatch=4775b49ee146bdf28&locale=_,0.0,1.0
7c02cab9-3ca1-46f3-809a-0f591de1b065,1.0,OP,27.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,25.0,94.0,WhatsApp Group Invite,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,50.0,3.0,3.0,2.0,2.0,128.0,324.0,http://grupbudi01-wa654.forumz.info/,21.0,0.0
ef8d7f9d-b362-4579-981b-4bd61855ab60,1.0,OP,27.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,25.0,94.0,WhatsApp Group Invite,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,50.0,3.0,3.0,2.0,2.0,128.0,324.0,http://joinwa97471.dynip.org/,21.0,0.0
f55f8a5b-1346-455e-bfac-ac1776539d51,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
937549bb-c55c-4d76-8f5f-51c1c5f495a3,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://mezopgatcombe.com/docs/c1cd9ff9a4d80fceb3b1edb449e3fcf6NDNiNzQxM2FhZDY3NDI1ZGJmMDc5NGUwMDM1MzhmY2E=/documentation/index.php,0.0,0.0
d05f21c2-e117-4aeb-9633-51c4491fc4b9,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,509 Bandwidth Limit Exceeded,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,https://mezopgatcombe.com/docs/68769d2981dc876d70976974b58f5aa6ZmNjMWUxNjBkZWRhMGMxZmUyYjJmZTA0ZWUxZDEzMmU=/documentation/index.php,0.0,0.0
d3418a7b-d6b7-4404-885b-e60f9ed2573e,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
0c8516ed-34f7-4171-a823-8993747d35e1,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4fa48a5d-ca05-43f6-824b-d86b2e2007db,1.0,OP,27.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,25.0,94.0,WhatsApp Group Invite,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,50.0,3.0,3.0,2.0,2.0,275.0,275.0,https://group-porn82ulnl.dynamic-dns.net/,21.0,0.0
e9860d84-f45d-44aa-91d7-5eba9c7be944,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,138.0,366.0,https://magazine13.000webhostapp.com/,4.0,0.0
cabdd9b3-f4af-446e-bdb5-c4ebbb790918,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/5b836d0691f8306/?cmd=_update&dispatch=5b836d0691f83065c&locale=_US,0.0,1.0
35aeedc3-96ae-4db8-bbe7-891347e5bf78,1.0,OP,23.0,3.0,0.0,27.0,5.0,5.0,0.0,1.0,5.0,0.0,128.0,86.0,42.0,Manage your Apple ID - Apple,1.0,0.0,1.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,953.0,1952.0,http://secureupdate.appleld.com.duilawyeryork.com/ap/5b836d0691f8306?cmd=_update&dispatch=5b836d0691f83065c&locale=_US,0.0,1.0
6a2cabae-3f41-4797-be3a-816785024516,1.0,OP,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,262.0,260.0,https://emilyeggebraatenphotography.com/nht/MSt8sM9msGBHS6mBvNMXMSt8sM9msGBHS6mBvNMXryUy4FfDtAQAS7QPPVJpXVhTFHmVryUy4FfDtAQAS7QPPVJpXVhTFHmV/login/95e62984b87e90645a5cf77037395959/,0.0,1.0
45d60d53-c3d5-4172-9c5b-22e9b373452b,1.0,OP,22.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,49.0,27.0,22.0,Netflix,1.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,262.0,260.0,https://emilyeggebraatenphotography.com/nht/MSt8sM9msGBHS6mBvNMXMSt8sM9msGBHS6mBvNMXryUy4FfDtAQAS7QPPVJpXVhTFHmVryUy4FfDtAQAS7QPPVJpXVhTFHmV/login/95e62984b87e90645a5cf77037395959/,0.0,1.0
37d6a9ac-f5d0-4085-b4bc-4bbf197bd749,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://paypalstatus2407.info/users/userID-65884/en/,0.0,0.0
eb12c08b-fe76-434f-901e-c52b491b227e,1.0,OP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,404 Not Found,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,https://paypalstatus2407.info/users/userID-31667/en/,0.0,0.0
0c2224d2-6e78-413d-9636-3f357f4d317f,1.0,OP,27.0,11.0,1.0,12.0,7.0,3.0,4.0,0.0,0.0,0.0,134.0,108.0,26.0,AdobeCloudFile-Document.PDF,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,88.0,67.0,5.0,6.0,7.0,3.0,203.0,573.0,http://ialoioaldan.tk/000/nsw/data/index.php,0.0,0.0
02bf3f30-576d-4150-b25c-348ff12a87c1,1.0,OP,77.0,8.0,0.0,9.0,3.0,1.0,2.0,0.0,2.0,0.0,114.0,48.0,66.0,Sign in to Outlook,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,100.0,50.0,4.0,4.0,4.0,2.0,161.0,249.0,https://asinte.com.mx/Secure/,2.0,0.0
f851e6fe-b508-4051-973a-543921633ebc,1.0,OP,14.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,49.0,28.0,21.0,Sign in,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,100.0,75.0,4.0,4.0,4.0,2.0,1315.0,1383.0,https://smkn1pangandaran.sch.id/invoice/onedrive2020/client/,0.0,1.0
d8bef73f-fbec-432c-9746-1ab8309aaa38,1.0,OP,27.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,25.0,94.0,WhatsApp Group Invite,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,100.0,50.0,3.0,3.0,2.0,2.0,130.0,329.0,https://grupbokepwhatsappvirall.zyns.com/,21.0,0.0
bc3178c3-8be3-48c2-b465-41dbb6889dc7,1.0,OP,1.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,23.0,21.0,2.0,Log in to your PayPal account,1.0,0.0,1.0,0.0,7.0,19.0,0.0,0.0,100.0,75.0,8.0,8.0,8.0,4.0,268.0,748.0,https://snip.ly/rtb92c?QvRoLxeQvDdGOkuPrisMCyUWfRDBKlvs,0.0,0.0
8202c5c8-1bcc-4a6a-b303-b1e3931be2dd,1.0,OP,16.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,7.0,0.0,73.0,57.0,16.0,Zimbra Web Client Sign In,1.0,0.0,1.0,0.0,9.0,4.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,65.0,104.0,http://posta.kmu.edu.tr/,5.0,1.0
1046121d-1fe1-42ae-821c-e5b497d0675f,1.0,OP,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,33.0,50.0,2.0,2.0,2.0,2.0,200.0,283.0,http://homgrondtpepperdeiomnc.com/Netflix/,0.0,0.0
301130ae-4e81-4bf4-9ed0-eb690afe3d83,1.0,OP,45.0,8.0,0.0,94.0,27.0,27.0,0.0,1.0,7.0,0.0,524.0,343.0,181.0,Bradesco Internet Banking | Profissional de Investimentos Especializada,1.0,0.0,0.0,0.0,183.0,127.0,0.0,0.0,100.0,80.0,5.0,5.0,5.0,2.0,2329.0,2351.0,http://pmm.ac.in/images/featured-slide/htmls/concluindo?home2020,37.0,0.0
fa93cb7d-39a5-407e-a2e7-56119511cc94,1.0,OP,25.0,2.0,1.0,29.0,10.0,7.0,3.0,0.0,0.0,0.0,119.0,35.0,84.0,Sign In,1.0,0.0,1.0,0.0,10.0,38.0,0.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1912.0,1904.0,https://sistemafbet.com/ad/,0.0,0.0
6e538a7f-6d81-4fa3-a0f8-362dc397a12f,1.0,OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
a55785d8-a293-41a0-88c7-94aec4776557,1.0,OP,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,https://cadgy-servo.000webhostapp.com/lord/hanmail/hanmail/login.php?cmd=login_submit&id=73eb8fbeea4cfb8de3e84d7ee73b56b773eb8fbeea4cfb8de3e84d7ee73b56b7&session=73eb8fbeea4cfb8de3e84d7ee73b56b773eb8fbeea4cfb8de3e84d7ee73b56b7,4.0,0.0
694af7da-803a-4cf8-a6e4-072a320fd9d0,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,https://cadgy-servo.000webhostapp.com/lord/hanmail/hanmail/login.php?cmd=login_submit,4.0,0.0
492e9270-1808-4623-9047-1b6850ec3310,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,138.0,366.0,https://cadgy-servo.000webhostapp.com/lord/hanmail/hanmail,4.0,0.0
9df3002d-baad-43e7-9056-454d70d17597,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,https://cadgy-servo.000webhostapp.com/lord/hanmail/hanmail/,4.0,0.0
0e1817c5-785f-4b5c-b936-89b08d9524cc,1.0,OP,24.0,2.0,0.0,20.0,21.0,19.0,2.0,1.0,14.0,0.0,125.0,70.0,55.0,Sign In | Made-in-China.com,3.0,0.0,0.0,0.0,23.0,34.0,0.0,0.0,91.0,57.0,7.0,7.0,6.0,4.0,387.0,412.0,https://www.theunitedway.on.ca/made-in-chin-new/,13.0,1.0
949f8da0-093a-4a6f-8161-f7f1f4fb9959,1.0,OP,22.0,2.0,0.0,19.0,14.0,8.0,6.0,4.0,22.0,0.0,165.0,127.0,38.0,DirektNet Internet Banking - Raiffeisen Bank,0.0,0.0,0.0,0.0,114.0,21.0,0.0,0.0,95.0,0.0,2.0,2.0,2.0,2.0,288.0,283.0,http://removegetit.com/ktb/index.htm,12.0,1.0
33c23af0-a5f1-4e57-a86b-23d9bffe0c92,1.0,OP,22.0,2.0,0.0,19.0,16.0,8.0,8.0,4.0,26.0,0.0,174.0,135.0,39.0,DirektNet Internet Banking - Raiffeisen Bank,0.0,0.0,0.0,0.0,118.0,21.0,0.0,0.0,95.0,0.0,2.0,2.0,2.0,2.0,289.0,284.0,http://removegetit.com/ktb/login.php,12.0,1.0
6308064f-1367-4f5e-bce9-fb788d2ab94b,1.0,OP,22.0,2.0,0.0,18.0,14.0,8.0,6.0,4.0,22.0,0.0,161.0,125.0,36.0,DirektNet Internet Banking - Raiffeisen Bank,0.0,0.0,0.0,0.0,114.0,21.0,0.0,0.0,95.0,0.0,2.0,2.0,2.0,2.0,287.0,282.0,http://removegetit.com/ktb/smskod.htm,12.0,1.0
b0e9a3e6-e036-45b3-92ab-60f3d004f85c,1.0,OP,16.0,7.0,0.0,15.0,11.0,9.0,2.0,1.0,21.0,0.0,152.0,129.0,23.0,ã€æ¥½å¤©ã€‘ãƒ­ã‚°ã‚¤ãƒ³,0.0,0.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,92.0,http://rakuten.co.jp.rakutenasdfmaksdlnwefw.monster/,0.0,1.0
2f436125-8901-4b9a-9fc8-647fd7601f6d,1.0,OP,15.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,5.0,0.0,52.0,18.0,34.0,Accedi al tuo conto Paypal,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,64.0,http://francescaspente.servemp3.com/Pa/signin.php,4.0,1.0
7cbd1d8d-863a-43a0-bb82-f66ee3d3e282,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,138.0,366.0,https://unreportedservice20.000webhostapp.com/secure.html,4.0,0.0
b5de45ae-f546-4b37-95fa-0d90777aec5f,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,139.0,366.0,https://unreportedservice20.000webhostapp.com/update/safety.html?login-submit&dispatch=99778d926097d1e1020dbc1b0173ca886c37411e94d6fbe47af9d67cf900fb210917e855,4.0,0.0
f999df3b-a191-4a68-b466-76073b09869c,1.0,OP,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,138.0,366.0,https://unreportedservice20.000webhostapp.com/update/question.html?login-submit&dispatch=99778d926097d1e1020dbc1b0173ca886c37411e94d6fbe47af9d67cf900fb210917e855,4.0,0.0
b854f32a-d412-4f35-a9ae-4694e8ff043f,1.0,OP,21.0,5.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,56.0,16.0,40.0,Website sleeping | 000webhost,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,https://unreportedservice20.000webhostapp.com/update/safetycredit.html?login-submit&dispatch=99778d926097d1e1020dbc1b0173ca886c37411e94d6fbe47af9d67cf900fb210917e855,4.0,0.0
98958a3e-74d0-48dd-9986-a9e310797768,1.0,OP,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,100.0,80.0,10.0,10.0,8.0,3.0,137.0,366.0,https://unreportedservice20.000webhostapp.com/update/safetycredite.html?login-submit&dispatch=99778d926097d1e1020dbc1b0173ca886c37411e94d6fbe47af9d67cf900fb210917e855,4.0,0.0
ce6c605e-1120-4755-8310-e39c2fba36fb,1.0,OP,65.0,6.0,0.0,26.0,3.0,0.0,3.0,1.0,8.0,0.0,220.0,110.0,110.0,"Chase Bank - Credit Card, Mortgage, Auto, Banking Services",0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,100.0,0.0,1.0,1.0,2.0,1.0,596.0,601.0,https://hmtk.ump.ac.id/dts/chase/home/verification-email.php,0.0,1.0
f63f8a46-df2b-4380-95f5-039292ebbd2b,1.0,OP,78.0,29.0,0.0,74.0,7.0,4.0,3.0,1.0,2.0,0.0,235.0,149.0,86.0,"MARIO GAMES - Play Super Mario Games Online, FREE!",3.0,0.0,0.0,0.0,25.0,38.0,0.0,0.0,5.0,43.0,6.0,8.0,7.0,4.0,578.0,606.0,https://behmining.com/resources/update/nfx/,6.0,0.0
390bb861-4896-4952-9292-352a37abc365,1.0,OP,10.0,2.0,0.0,6.0,8.0,7.0,1.0,1.0,2.0,0.0,70.0,49.0,21.0,Sign in to your account,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,71.0,71.0,7.0,8.0,7.0,3.0,1264.0,1654.0,http://www.siwa.co.ke/avastsecurevoicefilesharer/,1.0,0.0
